window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.009173148311674595,-6.278141975402832,-4.797670364379883,-1.106211543083191,-10.669384002685547,0.1003403291106224,0.6252565979957581,0.5249162912368774,0.0012785528087988496,0.08733172714710236,0.0,1.0
1,0.00882378313690424,-6.292946815490723,-4.59137487411499,-1.1769330501556396,-10.554513931274414,0.10198543220758438,0.6278799176216125,0.5258944630622864,0.0013094916939735413,0.08855490386486053,1.5702585144042978,1.0
2,0.00862825196236372,-6.302698612213135,-4.376033782958984,-1.224422812461853,-10.41573715209961,0.10362426936626434,0.6309736371040344,0.5273493528366089,0.0013135994086042047,0.09016303718090057,3.2792938079834,1.0
3,0.008516250178217888,-6.309358596801758,-4.80979061126709,-1.1547635793685913,-10.734573364257812,0.10529687255620956,0.6348820924758911,0.5295852422714233,0.001404748996719718,0.09098152816295624,4.6694928894042995,1.0
4,0.00790040846914053,-6.324509143829346,-4.901518821716309,-1.0819404125213623,-10.786693572998047,0.10721610486507416,0.6378964781761169,0.5306803584098816,0.0014031869359314442,0.09266819059848785,6.0075717620849645,1.0
5,0.007910997606813908,-6.342288494110107,-4.882806777954102,-1.0753344297409058,-10.786201477050781,0.10922851413488388,0.644217312335968,0.5349888205528259,0.00144866609480232,0.09417811036109924,7.346142730712895,1.0
6,0.007531116250902414,-6.349954605102539,-4.882728576660156,-1.1409950256347656,-10.826635360717773,0.11075575649738312,0.6470505595207214,0.5362948179244995,0.0015955849085003138,0.0948682501912117,8.644279815673833,1.0
7,0.007254438474774361,-6.35975980758667,-4.662430286407471,-1.212164044380188,-10.695786476135254,0.11313562095165253,0.6492529511451721,0.5361173152923584,0.001639820635318756,0.09599737077951431,10.073265785217291,1.0
8,0.007135446183383465,-6.361289024353027,-4.230950832366943,-1.2712098360061646,-10.381654739379883,0.1149735078215599,0.6544485688209534,0.5394750833511353,0.0017560935812070966,0.09733077883720398,11.81638349151612,1.0
9,0.007075617089867592,-6.358716011047363,-4.794976234436035,-1.2690858840942383,-10.829240798950195,0.117035411298275,0.658344566822052,0.5413091778755188,0.0017927562585100532,0.0988387018442154,13.111915138244637,1.0
