window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.011343589052557945,-6.2769880294799805,-5.04194450378418,-1.3276264667510986,-10.974356651306152,1.0,0.6669706702232361,0.3330293297767639,0.0,1.0,0.0,1.0
1,0.011246978305280209,-6.281538009643555,-4.999842643737793,-1.345759630203247,-10.954292297363281,1.0,0.6718744039535522,0.32812559604644775,0.0,1.0,1.0918178903883788,1.0
2,0.011196176521480083,-6.284548759460449,-4.968110084533691,-1.357925534248352,-10.937999725341797,1.0,0.6760106086730957,0.3239893913269043,0.0,1.0,2.199928352798242,1.0
3,0.01109887845814228,-6.287881374359131,-5.196533203125,-1.4013097286224365,-11.145763397216797,1.0,0.6798477172851562,0.32015228271484375,0.0,1.0,3.1002751433331053,1.0
4,0.011166289448738098,-6.292608737945557,-4.913547515869141,-1.444448471069336,-10.945671081542969,1.0,0.6850250363349915,0.31497496366500854,0.0,1.0,4.200714249541797,1.0
5,0.011083885096013546,-6.29593563079834,-4.988326549530029,-1.4484138488769531,-11.010804176330566,1.0,0.6883728504180908,0.3116271495819092,0.0,1.0,5.23602026096289,1.0
6,0.010930771008133888,-6.298994064331055,-4.748465061187744,-1.5811067819595337,-10.88831901550293,1.0,0.6905844807624817,0.3094155192375183,0.0,1.0,6.393811433211621,1.0
7,0.010914628393948078,-6.309082984924316,-3.810029983520508,-1.6125235557556152,-10.163369178771973,1.0,0.6934329271316528,0.30656707286834717,0.0,1.0,8.276552442191308,1.0
8,0.011106079444289207,-6.307441711425781,-2.282986640930176,-1.5914250612258911,-8.929543495178223,1.0,0.6955459117889404,0.30445408821105957,0.0,1.0,11.393119134764746,1.0
9,0.010758972726762295,-6.327617645263672,-2.671844482421875,-1.6472015380859375,-9.288694381713867,1.0,0.6954053640365601,0.30459463596343994,0.0,1.0,14.150534940802538,1.0
10,0.009856634773314,-6.349748611450195,-4.2617902755737305,-1.7640750408172607,-10.641218185424805,1.0,0.6934342384338379,0.3065657615661621,0.0,1.0,15.555426943129394,1.0
11,0.00993443839251995,-6.334758758544922,-5.462258815765381,-1.3583499193191528,-11.38374137878418,1.0,0.6964210867881775,0.3035789132118225,0.0,1.0,16.217795752096876,1.0
12,0.010609040968120098,-6.287906169891357,-4.796691417694092,-1.268953800201416,-10.759736061096191,1.0,0.7050334811210632,0.29496651887893677,0.0,1.0,17.504169878752343,1.0
