window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.011213338002562523,-6.2750563621521,-5.07545804977417,-1.317514181137085,-10.994179725646973,1.0,0.6642274260520935,0.3357725739479065,0.0,1.0,0.0,1.0
1,0.011285102926194668,-6.276584625244141,-5.048914432525635,-1.339630126953125,-10.985530853271484,1.0,0.6686393022537231,0.33136069774627686,0.0,1.0,0.7492872821136167,1.0
2,0.011213256046175957,-6.280546188354492,-5.024187088012695,-1.359680414199829,-10.979736328125,1.0,0.6734986901283264,0.3265013098716736,0.0,1.0,1.5043690893737178,1.0
3,0.011093606241047382,-6.283674240112305,-5.111591339111328,-1.4164927005767822,-11.081193923950195,1.0,0.677926778793335,0.32207322120666504,0.0,1.0,2.1579933008086236,1.0
4,0.011120983399450779,-6.2888922691345215,-4.81043815612793,-1.442172646522522,-10.858329772949219,1.0,0.6827042102813721,0.31729578971862793,0.0,1.0,3.034481663244506,1.0
5,0.01093262992799282,-6.292210102081299,-5.011597156524658,-1.461011528968811,-11.031993865966797,1.0,0.6865583658218384,0.3134416341781616,0.0,1.0,3.73730593266281,1.0
6,0.01094939187169075,-6.294248580932617,-4.887876510620117,-1.4791979789733887,-10.944149017333984,1.0,0.6904402375221252,0.30955976247787476,0.0,1.0,4.527975050713927,1.0
7,0.01084224320948124,-6.293432235717773,-4.325791358947754,-1.5861932039260864,-10.547162055969238,1.0,0.6922118663787842,0.3077881336212158,0.0,1.0,5.71563113012979,1.0
8,0.010810354724526405,-6.296525001525879,-3.219594717025757,-1.5988285541534424,-9.671615600585938,1.0,0.6937306523323059,0.3062693476676941,0.0,1.0,7.778833664928953,1.0
9,0.010727843269705772,-6.301331996917725,-4.6749267578125,-1.6643970012664795,-10.8734712600708,1.0,0.6952657103538513,0.3047342896461487,0.0,1.0,8.640180540243254,1.0
10,0.011017318814992905,-6.283677101135254,-5.382857322692871,-1.417678952217102,-11.298802375793457,1.0,0.6986913681030273,0.30130863189697266,0.0,1.0,9.076196299834898,1.0
11,0.010655030608177185,-6.299892425537109,-5.299050331115723,-1.3890681266784668,-11.233667373657227,1.0,0.7088198661804199,0.2911801338195801,0.0,1.0,9.577347061562772,1.0
12,0.009023929014801979,-6.367510795593262,-5.400032043457031,-1.4912315607070923,-11.433152198791504,1.0,0.7190886735916138,0.28091132640838623,0.0,1.0,9.87901299815637,1.0
13,0.0076820021495223045,-6.408325672149658,-5.43288516998291,-1.5378282070159912,-11.523548126220703,1.0,0.7243123054504395,0.27568769454956055,0.0,1.0,10.090283007320767,1.0
14,0.006615220103412867,-6.43913459777832,-5.458081245422363,-1.5529453754425049,-11.582072257995605,1.0,0.7286929488182068,0.2713070511817932,0.0,1.0,10.243028884710263,1.0
15,0.005581035744398832,-6.470193862915039,-5.447007179260254,-1.6453441381454468,-11.650471687316895,1.0,0.732702910900116,0.26729708909988403,0.0,1.0,10.32737533277847,1.0
16,0.0048257531598210335,-6.49349308013916,-5.5136823654174805,-1.6878604888916016,-11.748369216918945,1.0,0.7352313995361328,0.2647686004638672,0.0,1.0,10.313824251244625,1.0
17,0.005082604009658098,-6.50217866897583,-5.5031609535217285,-1.702122688293457,-11.755767822265625,1.0,0.7361295819282532,0.2638704180717468,0.0,1.0,10.292874564364102,1.0
18,0.005423436406999826,-6.506080627441406,-5.4381208419799805,-1.7638870477676392,-11.738520622253418,1.0,0.7355378270149231,0.2644621729850769,0.0,1.0,10.289172077495785,1.0
19,0.006105112377554178,-6.504821300506592,-5.517142295837402,-1.9563618898391724,-11.896716117858887,1.0,0.7318718433380127,0.2681281566619873,0.0,1.0,10.127274095021999,1.0
20,0.0053162481635808945,-6.514684200286865,-4.246539115905762,-1.9602718353271484,-10.892051696777344,1.0,0.726584255695343,0.273415744304657,0.0,1.0,10.970040533629756,1.0
21,0.0032729574013501406,-6.5305376052856445,-4.68147087097168,-1.9365886449813843,-11.244009017944336,1.0,0.7201585173606873,0.27984148263931274,0.0,1.0,11.460849651070522,1.0
22,0.0016478662146255374,-6.53481912612915,-4.776031017303467,-2.032886266708374,-11.372087478637695,1.0,0.7124068140983582,0.28759318590164185,0.0,1.0,11.823580307817927,1.0
23,0.0011195162078365684,-6.524436950683594,-4.76207971572876,-2.0885300636291504,-11.378365516662598,1.0,0.7041316628456116,0.2958683371543884,0.0,1.0,12.18003292654043,1.0
24,0.0017143372679129243,-6.526724338531494,-4.792037010192871,-2.1873791217803955,-11.4540433883667,1.0,0.7011261582374573,0.2988738417625427,0.0,1.0,12.460807673558833,1.0
