window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.011920745484530926,-6.259180545806885,-4.952790260314941,-1.331666350364685,-10.887246131896973,1.0,0.6715347766876221,0.32846522331237793,0.0,1.0,0.0,1.0
1,0.01176165509968996,-6.265729904174805,-4.937654495239258,-1.3520607948303223,-10.891883850097656,1.0,0.6757892370223999,0.3242107629776001,0.0,1.0,0.698245482290945,1.0
2,0.01172458752989769,-6.270659446716309,-4.972728729248047,-1.3836348056793213,-10.940659523010254,1.0,0.6796521544456482,0.3203478455543518,0.0,1.0,1.3477152916692923,1.0
3,0.01161951944231987,-6.27607536315918,-5.119087219238281,-1.4016278982162476,-11.072159767150879,1.0,0.6837896704673767,0.3162103295326233,0.0,1.0,1.8656848569070146,1.0
4,0.01162375696003437,-6.281040191650391,-4.7374372482299805,-1.4257110357284546,-10.783844947814941,1.0,0.6881383657455444,0.31186163425445557,0.0,1.0,2.6719692414806744,1.0
5,0.01138845644891262,-6.2854719161987305,-4.91359281539917,-1.4704718589782715,-10.951582908630371,1.0,0.6906628608703613,0.30933713912963867,0.0,1.0,3.3105156652389045,1.0
6,0.011164220981299877,-6.2896623611450195,-4.196012020111084,-1.5746599435806274,-10.433801651000977,1.0,0.6921996474266052,0.3078003525733948,0.0,1.0,4.466843346626529,1.0
7,0.01114557683467865,-6.301557540893555,-2.7747602462768555,-1.6327630281448364,-9.337747573852539,1.0,0.6935923099517822,0.3064076900482178,0.0,1.0,6.719225105162591,1.0
8,0.011437362991273403,-6.291712760925293,-5.19917631149292,-1.5567353963851929,-11.229421615600586,1.0,0.6959787607192993,0.3040212392807007,0.0,1.0,7.079932821950607,1.0
9,0.011421743780374527,-6.282406806945801,-5.308139324188232,-1.3924211263656616,-11.225129127502441,1.0,0.6996221542358398,0.30037784576416016,0.0,1.0,7.444933026836766,1.0
10,0.010737618431448936,-6.315609931945801,-5.324736595153809,-1.4783557653427124,-11.314577102661133,1.0,0.7080081701278687,0.29199182987213135,0.0,1.0,7.720485256564235,1.0
11,0.009527014568448067,-6.353676795959473,-5.146685600280762,-1.5467294454574585,-11.244390487670898,1.0,0.7136316299438477,0.28636837005615234,0.0,1.0,8.066224101281938,1.0
12,0.008476677350699902,-6.384794235229492,-5.284282684326172,-1.5607454776763916,-11.392593383789062,1.0,0.7180348038673401,0.2819651961326599,0.0,1.0,8.263760049881476,1.0
13,0.007529886439442635,-6.414152145385742,-5.435782432556152,-1.5518743991851807,-11.538715362548828,1.0,0.7228020429611206,0.2771979570388794,0.0,1.0,8.31517401972125,1.0
14,0.0062804692424833775,-6.455315589904785,-5.433133125305176,-1.583136796951294,-11.593391418457031,1.0,0.7298176884651184,0.2701823115348816,0.0,1.0,8.31191193365282,1.0
