window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.012399532832205296,-6.244083404541016,-5.036171913146973,-1.2773853540420532,-10.911714553833008,1.0,0.6647654175758362,0.3352345824241638,0.0,1.0,0.0,1.0
1,0.012173358350992203,-6.2518205642700195,-5.030399322509766,-1.3065731525421143,-10.929427146911621,1.0,0.6685497760772705,0.3314502239227295,0.0,1.0,0.8900578283392306,1.0
2,0.011989814229309559,-6.259157180786133,-5.012755393981934,-1.3221665620803833,-10.930444717407227,1.0,0.6727566719055176,0.3272433280944824,0.0,1.0,1.7790980861828558,1.0
3,0.011856723576784134,-6.264945983886719,-4.986446380615234,-1.3382495641708374,-10.923227310180664,1.0,0.6769570112228394,0.32304298877716064,0.0,1.0,2.6753557512530435,1.0
4,0.011644355021417141,-6.270679473876953,-5.115994930267334,-1.3863673210144043,-11.056659698486328,1.0,0.6809322237968445,0.3190677762031555,0.0,1.0,3.438181028017567,1.0
5,0.011538634076714516,-6.277149677276611,-4.867986679077148,-1.3999369144439697,-10.87150764465332,1.0,0.6852310299873352,0.3147689700126648,0.0,1.0,4.3861583586150985,1.0
6,0.01132973376661539,-6.282158374786377,-4.957614898681641,-1.4750059843063354,-10.985753059387207,1.0,0.6885387301445007,0.31146126985549927,0.0,1.0,5.219890274478743,1.0
7,0.01130637526512146,-6.28515625,-4.543508052825928,-1.530962586402893,-10.685443878173828,1.0,0.6908011436462402,0.30919885635375977,0.0,1.0,6.353931371555767,1.0
8,0.011166705749928951,-6.289556503295898,-3.7870161533355713,-1.5822560787200928,-10.110298156738281,1.0,0.6929841637611389,0.3070158362388611,0.0,1.0,8.063118190068337,1.0
9,0.011245856061577797,-6.287553787231445,-4.802543640136719,-1.5221973657608032,-10.890687942504883,1.0,0.6949321627616882,0.30506783723831177,0.0,1.0,8.991915222814306,1.0
10,0.011243649758398533,-6.272216796875,-5.222606658935547,-1.5516678094863892,-11.226136207580566,1.0,0.6965430974960327,0.3034569025039673,0.0,1.0,9.585263990484592,1.0
11,0.010751210153102875,-6.283621788024902,-3.904038906097412,-1.6127482652664185,-10.213227272033691,1.0,0.6986726522445679,0.30132734775543213,0.0,1.0,11.191521693701752,1.0
12,0.01050775870680809,-6.290266990661621,-4.834385871887207,-1.55385160446167,-10.934701919555664,1.0,0.6998182535171509,0.3001817464828491,0.0,1.0,12.07630474939694,1.0
13,0.010467225685715675,-6.282921314239502,-5.2758588790893555,-1.4074854850769043,-11.207351684570312,1.0,0.705440104007721,0.29455989599227905,0.0,1.0,12.688438040077479,1.0
14,0.009058636613190174,-6.342958927154541,-5.157163143157959,-1.4332275390625,-11.185302734375,1.0,0.7181821465492249,0.28181785345077515,0.0,1.0,13.32262028095333,1.0
15,0.006770100444555283,-6.430381774902344,-5.456766128540039,-1.571791410446167,-11.581690788269043,1.0,0.7281687259674072,0.2718312740325928,0.0,1.0,13.56041446793514,1.0
16,0.0065329233184456825,-6.421567916870117,-5.34165096282959,-1.6986027956008911,-11.544190406799316,1.0,0.7292395234107971,0.2707604765892029,0.0,1.0,13.835709036386675,1.0
17,0.005623298697173595,-6.4561614990234375,-5.1002607345581055,-1.817940354347229,-11.445340156555176,1.0,0.7300823926925659,0.2699176073074341,0.0,1.0,14.20985385508235,1.0
18,0.005366701167076826,-6.484825134277344,-5.428472995758057,-1.8598005771636963,-11.7575044631958,1.0,0.7312428951263428,0.2687571048736572,0.0,1.0,14.271834367137402,1.0
19,0.006055775564163923,-6.471593379974365,-5.562476634979248,-1.9025278091430664,-11.872838973999023,1.0,0.7315358519554138,0.2684641480445862,0.0,1.0,14.21848036838923,1.0
20,0.006262610666453838,-6.475647926330566,-4.936654090881348,-1.9492199420928955,-11.399581909179688,1.0,0.7271737456321716,0.27282625436782837,0.0,1.0,14.638383434460394,1.0
21,0.004473384469747543,-6.493206977844238,-4.443410873413086,-1.986664891242981,-11.041268348693848,1.0,0.7238320112228394,0.27616798877716064,0.0,1.0,15.416600061017398,1.0
22,0.003838642267510295,-6.480512619018555,-4.039936065673828,-1.858679175376892,-10.641800880432129,1.0,0.7150192260742188,0.28498077392578125,0.0,1.0,16.59428415583612,1.0
23,0.0032434926833957434,-6.493885040283203,-3.4808707237243652,-2.0066897869110107,-10.281926155090332,1.0,0.7127030491828918,0.28729695081710815,0.0,1.0,18.13184297599664,1.0
24,0.003971701953560114,-6.494345664978027,-5.425511360168457,-2.151310920715332,-11.910409927368164,1.0,0.7154708504676819,0.2845291495323181,0.0,1.0,18.04091802387933,1.0
25,0.004867597948759794,-6.4809136390686035,-4.225423812866211,-1.5516924858093262,-10.637099266052246,1.0,0.7158147692680359,0.2841852307319641,0.0,1.0,19.223303733077934,1.0
26,0.005912637338042259,-6.454146862030029,-4.784960746765137,-1.5370787382125854,-11.050655364990234,1.0,0.7155429720878601,0.2844570279121399,0.0,1.0,19.99213334333855,1.0
27,0.006360560655593872,-6.4444899559021,-5.688146591186523,-1.8995919227600098,-11.944803237915039,1.0,0.7129918336868286,0.2870081663131714,0.0,1.0,19.866815080674364,1.0
28,0.006405094172805548,-6.441858291625977,-5.6332550048828125,-1.9867385625839233,-11.941831588745117,1.0,0.7105885744094849,0.28941142559051514,0.0,1.0,19.7444684671801,1.0
29,0.00622549606487155,-6.449317932128906,-5.634020805358887,-2.1427252292633057,-12.027897834777832,1.0,0.7061033248901367,0.2938966751098633,0.0,1.0,19.536055607653118,1.0
30,0.005991130601614714,-6.46464729309082,-5.425965309143066,-2.1855084896087646,-11.898174285888672,1.0,0.6982898712158203,0.3017101287841797,0.0,1.0,19.457366297015298,1.0
