window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.009347534738481045,-6.271068572998047,-4.766117095947266,-1.0861058235168457,-10.627015113830566,0.05214753374457359,0.6252646446228027,0.5731171369552612,-0.0005848027067258954,0.05240187421441078,0.0,1.0
1,0.008977801539003849,-6.284145355224609,-4.7855401039123535,-1.078506588935852,-10.651830673217773,0.052025362849235535,0.6278977394104004,0.5758723616600037,-0.0005063480930402875,0.05214753374457359,1.1622336313531214,1.0
2,0.008669952861964703,-6.296152114868164,-4.797581672668457,-1.0777770280838013,-10.67310619354248,0.05204517021775246,0.6308463215827942,0.578801155090332,-0.0004568807780742645,0.052025362849235535,2.303191742381536,1.0
3,0.008408459834754467,-6.306818962097168,-4.804054260253906,-1.0775972604751587,-10.688860893249512,0.05182196944952011,0.6340993642807007,0.5822774171829224,-0.0004022084176540375,0.052025362849235535,3.428395153702919,1.0
4,0.008059442974627018,-6.319077014923096,-4.8216962814331055,-1.0782374143600464,-10.71555233001709,0.05182023346424103,0.6379300355911255,0.5861098170280457,-0.000341275503160432,0.05182196944952011,4.526907128256724,1.0
5,0.007948346436023712,-6.329014778137207,-4.870015621185303,-1.120620608329773,-10.785337448120117,0.05160477012395859,0.6421559453010559,0.5905511975288391,-0.00040695734787732363,0.05182023346424103,5.555633984707502,1.0
6,0.008055000565946102,-6.339310646057129,-4.3297882080078125,-1.1856199502944946,-10.395951271057129,0.05173463374376297,0.6461350917816162,0.5944004654884338,-0.000343295861966908,0.05160477012395859,6.9737470182212675,1.0
7,0.0079568549990654,-6.339224338531494,-4.42308235168457,-1.2238823175430298,-10.489631652832031,0.05191267281770706,0.6490767598152161,0.5971640944480896,-0.0001903788943309337,0.05160477012395859,8.298179669960131,1.0
8,0.007892824709415436,-6.343915939331055,-4.798847198486328,-1.1989004611968994,-10.78244400024414,0.05231557413935661,0.6537322998046875,0.6014167070388794,-0.00010356017446611077,0.05160477012395859,9.329799974286885,1.0
9,0.007562108803540468,-6.357200622558594,-4.944522857666016,-1.1289243698120117,-10.877281188964844,0.05295196548104286,0.6586586236953735,0.6057066321372986,-9.588897228240967e-06,0.05160477012395859,10.266583089892936,1.0
10,0.007540290243923664,-6.375828742980957,-4.958717346191406,-1.1160253286361694,-10.900815963745117,0.053583040833473206,0.6678180694580078,0.6142350435256958,8.938130486058071e-05,0.05160477012395859,11.179831430718714,1.0
11,0.0071015446446835995,-6.393148899078369,-4.980405807495117,-1.1552783250808716,-10.955113410949707,0.053827978670597076,0.6755146384239197,0.6216866374015808,0.0001730753283482045,0.05160477012395859,12.038782324339902,1.0
12,0.006547100841999054,-6.4088945388793945,-5.019773483276367,-1.1993119716644287,-11.024369239807129,0.054438456892967224,0.6825647950172424,0.628126323223114,0.00019808982324320823,0.05160477012395859,12.828477389103668,1.0
13,0.005977520253509283,-6.424892425537109,-5.064394950866699,-1.2240734100341797,-11.088444709777832,0.05514170229434967,0.6883018016815186,0.6331601142883301,0.000290720839984715,0.05160477012395859,13.55409698389673,1.0
14,0.005295146722346544,-6.441749572753906,-5.104323387145996,-1.2606666088104248,-11.15554141998291,0.056177768856287,0.6942910552024841,0.638113260269165,0.0003690520825330168,0.05160477012395859,14.212619868484715,1.0
15,0.005083415657281876,-6.444599151611328,-5.147897720336914,-1.3263647556304932,-11.226099967956543,0.0570664182305336,0.697651207447052,0.6405847668647766,0.0005081109702587128,0.05160477012395859,14.800584205099067,1.0
16,0.004998832009732723,-6.438387870788574,-4.78230619430542,-1.381079912185669,-10.95477294921875,0.057865358889102936,0.6992527842521667,0.641387403011322,0.0005924205179326236,0.05173463374376297,15.659875560451212,1.0
17,0.0041649662889540195,-6.453914642333984,-4.847578525543213,-1.5158092975616455,-11.089882850646973,0.05887884274125099,0.6999564170837402,0.6410775780677795,0.0006614095764234662,0.05191267281770706,16.384057014375134,1.0
18,0.003857061732560396,-6.472423553466797,-4.984615325927734,-1.3909534215927124,-11.15559196472168,0.06018102914094925,0.7061886787414551,0.6460076570510864,0.0007292520604096353,0.05231557413935661,17.04252935422435,1.0
19,0.0037981122732162476,-6.488731384277344,-4.229227066040039,-1.3909600973129272,-10.567593574523926,0.06110021471977234,0.7137424945831299,0.6526422500610352,0.0008032292826101184,0.05295196548104286,18.28900008427132,1.0
20,0.003944762982428074,-6.4977264404296875,-5.428532600402832,-1.6731151342391968,-11.67711067199707,0.06241869181394577,0.7164731621742249,0.6540544629096985,0.0008352415752597153,0.053583040833473206,18.425953716845143,1.0
21,0.004072617273777723,-6.498287677764893,-5.24365758895874,-1.7930997610092163,-11.589764595031738,0.06408175826072693,0.711618959903717,0.6475372314453125,0.0009545236825942993,0.053827978670597076,18.6502534263843,1.0
22,0.004459945950657129,-6.503911018371582,-4.943012237548828,-1.634282112121582,-11.275461196899414,0.06559806317090988,0.7106108665466309,0.6450127959251404,0.001071477890945971,0.054438456892967224,19.18885653405578,1.0
23,0.004527225159108639,-6.514130115509033,-3.589170455932617,-1.6324471235275269,-10.201689720153809,0.06719643622636795,0.7127892374992371,0.6455928087234497,0.0011618179269134998,0.05514170229434967,20.801231118472867,1.0
24,0.00465938076376915,-6.517464637756348,-4.807526588439941,-1.7022593021392822,-11.214615821838379,0.06850779801607132,0.7112559676170349,0.6427481770515442,0.0012242964003235102,0.056177768856287,21.400679601205383,1.0
25,0.004911550786346197,-6.519972324371338,-5.406185150146484,-1.828116536140442,-11.758979797363281,0.07022178173065186,0.7099993824958801,0.6397776007652283,0.0012712643947452307,0.0570664182305336,21.455764108412996,1.0
26,0.005272014532238245,-6.511806488037109,-5.449820041656494,-1.897924542427063,-11.820624351501465,0.07174652814865112,0.7102354168891907,0.6384888887405396,0.001372935832478106,0.057865358889102936,21.449204061482426,1.0
27,0.005457801278680563,-6.499301910400391,-5.5381059646606445,-1.9211634397506714,-11.890368461608887,0.07351353764533997,0.7099174857139587,0.6364039182662964,0.0014297427842393517,0.05887884274125099,21.372899904444434,1.0
28,0.005549653898924589,-6.493432998657227,-5.590412139892578,-1.9822051525115967,-11.956865310668945,0.07502249628305435,0.7074971199035645,0.6324746012687683,0.0014813898596912622,0.06018102914094925,21.230098898346384,1.0
29,0.005548959132283926,-6.495178699493408,-5.655364990234375,-2.1547470092773438,-12.096843719482422,0.07626191526651382,0.7039992213249207,0.627737283706665,0.0015469201607629657,0.06110021471977234,20.947319483434857,1.0
30,0.004944115411490202,-6.513254642486572,-5.504212379455566,-2.223914861679077,-12.028581619262695,0.07728763669729233,0.699561357498169,0.6222737431526184,0.0015381359262391925,0.06241869181394577,20.732802168743056,1.0
31,0.004932276904582977,-6.520132064819336,-5.646842002868652,-2.174692153930664,-12.124951362609863,0.07849246263504028,0.6928750872612,0.6143826246261597,0.001467319787479937,0.06408175826072693,20.421915110704088,1.0
32,0.0053327432833611965,-6.522489547729492,-5.6219329833984375,-2.161756992340088,-12.10091495513916,0.07971905171871185,0.6871033310890198,0.6073842644691467,0.001432711025699973,0.06559806317090988,20.135064460135823,1.0
33,0.005655562970787287,-6.525673866271973,-5.643034934997559,-2.2129390239715576,-12.146571159362793,0.08138120174407959,0.6819204688072205,0.6005392670631409,0.0013914017472416162,0.06719643622636795,19.802557605343925,1.0
34,0.005965408869087696,-6.529227256774902,-5.6358466148376465,-2.261383056640625,-12.168596267700195,0.08246047794818878,0.6767001748085022,0.5942397117614746,0.0014303781790658832,0.06850779801607132,19.448025642214624,1.0
35,0.00624512042850256,-6.529346942901611,-5.6046142578125,-2.3167409896850586,-12.171409606933594,0.08371393382549286,0.6717889308929443,0.5880749821662903,0.001359855174086988,0.07022178173065186,19.090680339851925,1.0
36,0.006582486908882856,-6.53184700012207,-5.603714466094971,-2.307705879211426,-12.168670654296875,1.0,0.6670814752578735,0.33291852474212646,0.0013297117548063397,0.07174652814865112,18.736073990125945,1.0
37,0.0025235365610569715,-6.606749057769775,-5.726919174194336,-2.437809467315674,-12.407188415527344,1.0,0.6602710485458374,0.3397289514541626,0.10294294357299805,0.07351353764533997,18.142949879169496,1.0
38,0.00312358932569623,-6.60540771484375,-5.766778945922852,-2.5168263912200928,-12.47724437713623,1.0,0.654752790927887,0.34524720907211304,0.10277527570724487,0.07502249628305435,17.47976980660416,1.0
39,0.0033166883513331413,-6.6073198318481445,-5.800520896911621,-2.565917491912842,-12.530694961547852,1.0,0.6481504440307617,0.3518495559692383,0.10263756662607193,0.07626191526651382,16.763139149627204,1.0
40,0.00334920734167099,-6.611326217651367,-5.821484565734863,-2.6053388118743896,-12.571184158325195,1.0,0.6397144794464111,0.36028552055358887,0.10252360254526138,0.07728763669729233,16.006019295872903,1.0
41,0.0035113650374114513,-6.61268424987793,-5.8300065994262695,-2.6202244758605957,-12.586801528930664,1.0,0.6308526396751404,0.3691473603248596,0.10238973051309586,0.07849246263504028,15.233282071513134,1.0
42,0.0034719021059572697,-6.6164140701293945,-5.835936546325684,-2.6405439376831055,-12.605436325073242,1.0,0.6236065626144409,0.3763934373855591,0.10225343704223633,0.07971905171871185,14.441910051010787,1.0
43,0.003500349121168256,-6.612459182739258,-5.843090534210205,-2.709345817565918,-12.641605377197266,1.0,0.6192487478256226,0.38075125217437744,0.10206875950098038,0.08138120174407959,13.614368978384416,1.0
44,0.0032296115532517433,-6.614078521728516,-5.841568470001221,-2.744413375854492,-12.659540176391602,1.0,0.6145524382591248,0.38544756174087524,0.10194883495569229,0.08246047794818878,12.76889310656371,1.0
45,0.0028991326689720154,-6.614996433258057,-5.8418426513671875,-2.7209701538085938,-12.648956298828125,1.0,0.6086408495903015,0.3913591504096985,0.101809561252594,0.08371393382549286,11.934001112306479,1.0
46,0.0025304527953267097,-6.616727828979492,-5.850617408752441,-2.811959981918335,-12.703202247619629,1.0,0.602162778377533,0.39783722162246704,0.0,1.0,11.044863169257745,1.0
47,0.002201960887759924,-6.617129325866699,-5.858929634094238,-2.9122097492218018,-12.76037883758545,1.0,0.5968838334083557,0.4031161665916443,0.0,1.0,10.09854863624319,1.0
48,0.0017484186682850122,-6.619498252868652,-5.856208801269531,-2.949855089187622,-12.779393196105957,1.0,0.5919063687324524,0.4080936312675476,0.0,1.0,9.133219744708128,1.0
49,0.0018235055031254888,-6.618632793426514,-5.856551647186279,-3.005274534225464,-12.806510925292969,1.0,0.588293194770813,0.411706805229187,0.0,1.0,8.140773123986055,1.0
50,0.0018905401229858398,-6.62034797668457,-5.866766929626465,-3.0248377323150635,-12.826180458068848,1.0,0.5859894752502441,0.41401052474975586,0.0,1.0,7.128656970488102,1.0
51,0.0020150209311395884,-6.6228227615356445,-5.858880043029785,-3.0466575622558594,-12.833255767822266,1.0,0.5834547877311707,0.41654521226882935,0.0,1.0,6.109465507236731,1.0
52,0.0021331694442778826,-6.624944686889648,-5.857700347900391,-3.0654008388519287,-12.843806266784668,1.0,0.5808854103088379,0.4191145896911621,0.0,1.0,5.079723545022958,1.0
53,0.002354435622692108,-6.62426233291626,-5.900368690490723,-3.081399917602539,-12.88525676727295,1.0,0.5774491429328918,0.42255085706710815,0.0,1.0,4.0085310823209035,1.0
54,0.0020705449860543013,-6.628273963928223,-5.879129409790039,-3.087423324584961,-12.875288963317871,1.0,0.572937548160553,0.427062451839447,0.0,1.0,2.9473064235739272,1.0
55,0.0019876197911798954,-6.633490562438965,-5.8344807624816895,-3.08833909034729,-12.845244407653809,1.0,0.5698408484458923,0.43015915155410767,0.0,1.0,1.9161263204910135,1.0
56,0.001893143285997212,-6.639134883880615,-5.851236343383789,-3.096965789794922,-12.868606567382812,1.0,0.5682238340377808,0.43177616596221924,0.0,1.0,0.8615840576790958,1.0
57,0.001801272970624268,-6.644486904144287,-5.881021022796631,-3.109661102294922,-12.904134750366211,1.0,0.5664175152778625,0.43358248472213745,0.0,1.0,0.3692595121022748,1.0
58,0.001825779676437378,-6.650321006774902,-5.823484420776367,-3.120236396789551,-12.869226455688477,1.0,0.5655746459960938,0.43442535400390625,0.0,1.0,0.4244216632198565,1.0
59,0.002116246847435832,-6.656318664550781,-5.461731910705566,-3.099550485610962,-12.575479507446289,1.0,0.5660423040390015,0.43395769596099854,0.0,1.0,0.18583686609525074,1.0
60,0.002078491961583495,-6.669625282287598,-5.937821388244629,-3.080132484436035,-12.95994758605957,1.0,0.5685672163963318,0.4314327836036682,0.0,1.0,0.3317201475839262,1.0
61,0.002490568207576871,-6.671799182891846,-5.964901924133301,-3.080165147781372,-12.983803749084473,1.0,0.5717786550521851,0.42822134494781494,0.0,1.0,0.501459592097504,1.0
62,0.0023893292527645826,-6.711740970611572,-5.478762149810791,-3.050051212310791,-12.619776725769043,1.0,0.569439172744751,0.430560827255249,0.0,1.0,0.30717201329565214,1.0
63,0.0021163271740078926,-6.744434356689453,-5.868727684020996,-3.038113832473755,-12.958474159240723,1.0,0.5717064142227173,0.4282935857772827,0.0,1.0,0.45158186796547994,1.0
64,0.002411353401839733,-6.766518592834473,-6.154891490936279,-3.0542991161346436,-13.217580795288086,1.0,0.5759699940681458,0.42403000593185425,0.0,1.0,0.855098358682671,1.0
65,0.002596368780359626,-6.776553153991699,-6.210907936096191,-3.069993257522583,-13.28027629852295,1.0,0.5824799537658691,0.41752004623413086,0.0,1.0,1.3213103526347254,1.0
66,0.0034221268724650145,-6.7687225341796875,-6.260948181152344,-3.0327975749969482,-13.293879508972168,1.0,0.5838750600814819,0.41612493991851807,0.0,1.0,1.8011255570359985,1.0
67,0.003063684329390526,-6.7743048667907715,-6.294508934020996,-3.0055646896362305,-13.312694549560547,1.0,0.5889831781387329,0.4110168218612671,0.0,1.0,2.2997558020256506,1.0
68,0.002759088994935155,-6.777158737182617,-6.319774150848389,-2.992032527923584,-13.328994750976562,1.0,0.5935037136077881,0.4064962863922119,0.0,1.0,2.814686248431318,1.0
69,0.0027014194056391716,-6.775038242340088,-6.350876331329346,-3.021416664123535,-13.366447448730469,1.0,0.5972142219543457,0.4027857780456543,0.0,1.0,3.367069392590892,1.0
70,0.0026242313906550407,-6.776129722595215,-6.3719987869262695,-3.030491352081299,-13.3889741897583,1.0,0.5997487902641296,0.40025120973587036,0.0,1.0,3.941979277778298,1.0
71,0.002588652539998293,-6.779147148132324,-6.396369457244873,-2.9920742511749268,-13.392279624938965,1.0,0.6013467311859131,0.3986532688140869,0.0,1.0,4.520194598146368,1.0
72,0.002654639072716236,-6.7788238525390625,-6.417957305908203,-2.9942245483398438,-13.41030216217041,1.0,0.6020927429199219,0.3979072570800781,0.0,1.0,5.116432455745883,1.0
73,0.0026339360047131777,-6.782942771911621,-6.414486885070801,-2.9731240272521973,-13.401093482971191,1.0,0.6033474206924438,0.39665257930755615,0.0,1.0,5.70346163414618,1.0
74,0.002684903796762228,-6.788464546203613,-6.400192737579346,-2.923264503479004,-13.370250701904297,1.0,0.6049504280090332,0.3950495719909668,0.0,1.0,6.259648031479582,1.0
75,0.002634868025779724,-6.798974990844727,-6.449512481689453,-2.897458791732788,-13.407315254211426,1.0,0.60736483335495,0.39263516664505005,0.0,1.0,6.852898981120113,1.0
76,0.00292701437138021,-6.813316345214844,-6.483083724975586,-2.87416410446167,-13.43686580657959,1.0,0.6119032502174377,0.38809674978256226,0.0,1.0,7.475700483128808,1.0
77,0.0029741907492280006,-6.826176643371582,-6.186378479003906,-2.8131415843963623,-13.18185043334961,1.0,0.6159322261810303,0.3840677738189697,0.0,1.0,7.843486611907522,1.0
78,0.003163163550198078,-6.836437702178955,-5.858838081359863,-2.842329263687134,-12.944672584533691,1.0,0.6207426190376282,0.3792573809623718,0.0,1.0,7.974094891870319,1.0
79,0.0031317996326833963,-6.855305194854736,-5.8687591552734375,-2.804692029953003,-12.952657699584961,1.0,0.626632034778595,0.37336796522140503,0.0,1.0,8.112688286884385,1.0
80,0.00320071866735816,-6.869564056396484,-6.000582695007324,-2.8562984466552734,-13.098179817199707,1.0,0.6334719657897949,0.3665280342102051,0.0,1.0,8.396803799513197,1.0
