window,position_pred_mean_0,position_pred_scale_0,position_pred_implied_var_0,position_actual_0,position_pred_mean_1,position_pred_scale_1,position_pred_implied_var_1,position_actual_1,position_pred_dof,position_residual_l2,position_nll,position_llr,velocity_pred_mean_0,velocity_pred_scale_0,velocity_pred_implied_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_scale_1,velocity_pred_implied_var_1,velocity_actual_1,velocity_pred_dof,velocity_residual_l2,velocity_nll,velocity_llr,steering_pred_mean,steering_pred_scale,steering_pred_dof,steering_pred_implied_var,steering_actual,steering_residual,steering_nll,steering_llr,acceleration_pred_mean,acceleration_pred_scale,acceleration_pred_dof,acceleration_pred_implied_var,acceleration_actual,acceleration_residual,acceleration_nll,acceleration_llr,traffic_light_color_pred_mean,traffic_light_color_pred_scale,traffic_light_color_pred_dof,traffic_light_color_pred_implied_var,traffic_light_color_actual,traffic_light_color_residual,traffic_light_color_nll,traffic_light_color_llr,traffic_light_confidence_pred_mean,traffic_light_confidence_pred_scale,traffic_light_confidence_pred_dof,traffic_light_confidence_pred_implied_var,traffic_light_confidence_actual,traffic_light_confidence_residual,traffic_light_confidence_nll,traffic_light_confidence_llr,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,traffic_light_discrepancy_calibrated_pred,traffic_light_discrepancy_calibrated_residual,traffic_light_discrepancy_llr,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_color,cusum_tl_confidence,cusum_tl_discrepancy,sprt_position,sprt_velocity,sprt_steering,sprt_acceleration,sprt_tl_color,sprt_tl_confidence,sprt_tl_discrepancy,sprt_motion_combined,sprt_tl_combined,sprt_combined,p_fault_motion,p_fault_tl,p_fault_combined,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.0026256353594362736,0.0007843265775591135,7.36436822990072e-06,0.0005612235399894416,0.0014899969100952148,0.0008956672972999513,9.603622856957372e-06,0.0003544423379935324,2.182293653488159,0.002356115495786071,-8.956366539001465,1.8144242763519287,0.0805780440568924,0.022027162835001945,0.0017473760526627302,0.05617160722613335,0.45974892377853394,0.011138810776174068,0.0004468347178772092,0.44684720039367676,2.768821954727173,0.027606677263975143,-4.861688613891602,-0.4228135943412781,0.3845752775669098,0.018916061148047447,5.415367126464844,0.0005673511186614633,0.3241541087627411,0.0604211688041687,0.3946542739868164,3.132880687713623,0.831350564956665,0.07699058949947357,6.040523529052734,0.008861602284014225,0.96909499168396,0.13774442672729492,-0.10709404945373535,0.5071922540664673,1.0005494356155396,0.03799588978290558,2.100001096725464,0.030317122116684914,1.0,0.0005494356155395508,-2.2358362674713135,-0.6930687427520752,1.0030242204666138,0.028212925419211388,2.0999999046325684,0.016715368255972862,0.9970703125,0.0059539079666137695,-2.5011603832244873,-0.6764463186264038,1.7855045371106826e-05,0.0,1.7855045371106826e-05,0.00011043147969758138,0.00011043147969758138,0.09772765636444092,1.0,1.0,-12.64838981628418,1785283977.1371665,3.006390333175659,195.14179944992065,0.0,0.0,0.0,0.0,1.8144242763519287,0.0,3.132880687713623,0.5071922540664673,0.0,0.0,0.09772765636444092,5.031683623790741,0.0,3.759896218776703,0.9935145250187749,0.5,0.9772437487226986,93.36,True,4.582334280014038
1,0.002648689318448305,0.0007838500896468759,7.4122440310020465e-06,0.000595379329752177,0.0014622490853071213,0.0008949073380790651,9.661393960413989e-06,0.00037241302197799087,2.180769920349121,0.0023246128112077713,-9.02249526977539,1.7430672645568848,0.08016082644462585,0.02187778241932392,0.0017382473452016711,0.05915054678916931,0.4594663381576538,0.01100705936551094,0.00043999485205858946,0.44034823775291443,2.759977102279663,0.028406577184796333,-4.38535213470459,0.09085702896118164,0.3839651048183441,0.01905973069369793,5.441202640533447,0.0005744049558416009,0.32725685834884644,0.05670824646949768,0.1149435043334961,2.6264867782592773,0.8218374252319336,0.07964535802602768,5.928303241729736,0.009572962298989296,0.9574280977249146,0.13559067249298096,-0.19042444229125977,0.3937036991119385,1.0006581544876099,0.03898624703288078,2.100001573562622,0.0319179967045784,1.0,0.0006581544876098633,-2.210049629211426,-0.6930403113365173,1.0034277439117432,0.02809770032763481,2.0999999046325684,0.01657911017537117,0.998046875,0.005380868911743164,-2.5109450817108154,-0.6793942451477051,1.882757896964904e-05,0.0,1.882757896964904e-05,0.00011542123684193939,0.00011542123684193939,0.09772279113531113,1.0,1.0,-12.473304748535156,1785283977.2423153,3.111539125442505,195.2469482421875,9.640303453235095,3.467179756061168,5.132773597112496,0.0,3.5574915409088135,0.09085702896118164,5.7593674659729,0.9008959531784058,0.0,0.0,0.19545044749975204,9.885798394680023,0.0,7.339299224317074,0.9999491102630166,0.5,0.999350916064425,93.36,True,4.582334280014038
2,0.002667488995939493,0.0007840858888812363,7.475465736206388e-06,0.00061529700178653,0.0014338288456201553,0.0008946724701672792,9.732830221764743e-06,0.00038158908137120306,2.1792216300964355,0.002306231064721942,-9.068469047546387,1.7012825012207031,0.07981929183006287,0.021761102601885796,0.0017346801469102502,0.06193160638213158,0.4591524302959442,0.010905984789133072,0.0004356998251751065,0.4322150647640228,2.750983476638794,0.03233559802174568,-3.72625994682312,1.154855728149414,0.3832525312900543,0.019233038648962975,5.468860626220703,0.0005831842427141964,0.3298599421977997,0.05339258909225464,-0.1427159309387207,2.196850061416626,0.8109456300735474,0.08216320723295212,5.798249244689941,0.010305479168891907,0.9488859176635742,0.13794028759002686,-0.1906057596206665,0.3638131618499756,1.0009444952011108,0.039765484631061554,2.1000020503997803,0.0332065187394619,1.0,0.0009444952011108398,-2.1900529861450195,-0.6929356455802917,1.003684639930725,0.02798648737370968,2.0999999046325684,0.0164481271058321,1.0,0.0036846399307250977,-2.529005289077759,-0.6866469979286194,1.994246122194454e-05,0.0,1.994246122194454e-05,0.00012108877126593143,0.00012108877126593143,0.09771706163883209,1.0,1.0,-12.120834350585938,1785283977.3371942,3.206418037414551,195.34182715415955,18.92813650852097,6.91436286905593,10.283607401591935,0.0,5.258774042129517,1.2457127571105957,7.956217527389526,1.2647091150283813,0.0,0.0,0.29316750913858414,15.302599847316742,0.0,11.474235095083714,0.9999997739704454,0.5,0.999989605622152,93.36,True,4.582334280014038
3,0.002689118031412363,0.0007852130802348256,7.556448053946951e-06,0.0005332129658199847,0.0013971589505672455,0.0008963602012954652,9.847087312664371e-06,0.0003288496227469295,2.1776857376098633,0.0024060781579464674,-8.931943893432617,1.973311185836792,0.0795065313577652,0.02166048437356949,0.0017268686788156629,0.0663638561964035,0.4589828550815582,0.010768715292215347,0.0004268258926458657,0.4404955208301544,2.746091365814209,0.02268284372985363,-4.745638847351074,-0.14300751686096191,0.38309481739997864,0.01931825280189514,5.480774402618408,0.0005876270006410778,0.33863526582717896,0.04445955157279968,-0.7912478446960449,1.2930654287338257,0.8001406192779541,0.08470151573419571,5.665277481079102,0.011089109815657139,0.9339051842689514,0.13376456499099731,-0.29002249240875244,0.242110013961792,1.0012112855911255,0.04066789150238037,2.1000027656555176,0.03473051264882088,1.0,0.0012112855911254883,-2.167375087738037,-0.6928145289421082,1.0039087533950806,0.027926098555326462,2.0999999046325684,0.016377221792936325,0.9921875,0.011721253395080566,-2.4190449714660645,-0.6270840764045715,2.130104803654831e-05,0.0,2.130104803654831e-05,0.00012792435882147402,0.00012792435882147402,0.0977102518081665,1.0,1.0,-13.124078750610352,1785283977.4335785,3.302802324295044,195.43821144104004,29.219213963831262,10.338868083643709,15.324480888459679,0.0,7.232085227966309,1.1027052402496338,9.249282956123352,1.5068191289901733,0.0,0.0,0.39087776094675064,18.66807895898819,0.0,13.617525853216648,0.9999999921917032,0.5,0.9999987810577361,93.36,True,4.582334280014038
4,0.002706659957766533,0.0007855489384382963,7.623542842338793e-06,0.000757761241402477,0.0013588834553956985,0.0008960728882811964,9.919664080371149e-06,0.00046373152872547507,2.1761481761932373,0.0021446452010422945,-9.374340057373047,1.296081304550171,0.07917517423629761,0.021550849080085754,0.0017176222754642367,0.06881251931190491,0.45901861786842346,0.01065337099134922,0.00041973291081376374,0.43802666664123535,2.7412149906158447,0.02341039665043354,-4.560620307922363,0.15641546249389648,0.3830109238624573,0.019427696242928505,5.495935440063477,0.0005933634820394218,0.3404462933540344,0.04256463050842285,-0.9379417896270752,1.1069104671478271,0.7920321226119995,0.0866597443819046,5.575996398925781,0.01171008963137865,0.917212963104248,0.12518084049224854,-0.43703198432922363,0.08933097124099731,1.001449704170227,0.04128272086381912,2.100003242492676,0.03578841686248779,1.0,0.0014497041702270508,-2.1521146297454834,-0.6926847696304321,1.0041347742080688,0.027846919372677803,2.0999999046325684,0.016284484416246414,1.0,0.004134774208068848,-2.5305583477020264,-0.6848795413970947,2.2628244551015086e-05,0.0,2.2628244551015086e-05,0.00013453196152113378,0.00013453196152113378,0.09770365804433823,1.0,1.0,-13.49180793762207,1785283977.5281508,3.3973746299743652,195.53278374671936,39.87802060615327,13.748112840238933,20.476867751563386,0.0,8.52816653251648,1.2591207027435303,10.35619342327118,1.5961501002311707,0.0,0.0,0.48858141899108887,21.31681716442108,0.0,14.986403405666351,0.9999999994476378,0.5,0.9999996899101415,93.36,True,4.582334280014038
5,0.00272143492475152,0.0007865352090448141,7.699926754867192e-06,0.0008708621026016772,0.0013227332383394241,0.0008966179448179901,1.0006106094806455e-05,0.0005271075060591102,2.174724578857422,0.002014358527958393,-9.604095458984375,0.9848899841308594,0.07898913323879242,0.021479951217770576,0.0017147797625511885,0.07341884821653366,0.45903995633125305,0.010546712204813957,0.0004134052724111825,0.43215280771255493,2.7362236976623535,0.02745809219777584,-4.057702541351318,1.0760982036590576,0.38294899463653564,0.019511474296450615,5.505436420440674,0.0005979017587378621,0.3436528146266937,0.03929618000984192,-1.1770669221878052,0.8279316425323486,0.7818649411201477,0.08875443786382675,5.4575700759887695,0.012433931231498718,0.8920674920082092,0.11020255088806152,-0.6540482044219971,-0.11500537395477295,1.001772165298462,0.041865650564432144,2.100003719329834,0.03680608421564102,1.0,0.001772165298461914,-2.137681007385254,-0.6924752593040466,1.0041838884353638,0.02780975215137005,2.0999999046325684,0.01624104380607605,1.0,0.0041838884353637695,-2.5314650535583496,-0.6846593618392944,2.4193643184844404e-05,0.0,2.4193643184844404e-05,0.00014224319602362812,0.00014224319602362812,0.09769587218761444,1.0,1.0,-13.438791275024414,1785283977.64418,3.51340389251709,195.64881300926208,50.48381058587762,17.14292397447393,25.630161320523417,0.0,9.513056516647339,2.335218906402588,11.184125065803528,1.4811447262763977,0.0,0.0,0.5862772911787033,24.090731620788574,0.0,16.480879113078117,0.9999999999655231,0.5,0.9999999304262979,93.36,True,4.582334280014038
6,0.0027379882521927357,0.0007885947707109153,7.79971742304042e-06,0.0007823298801667988,0.0012860391288995743,0.0008983208681456745,1.0121248124050908e-05,0.00046786078019067645,2.173278331756592,0.0021199092734605074,-9.455482482910156,1.231046438217163,0.07895161211490631,0.02144106850028038,0.001713906996883452,0.07657555490732193,0.45919230580329895,0.010431778617203236,0.00040570570854470134,0.43358510732650757,2.733095169067383,0.025717196986079216,-4.205923080444336,0.8779475688934326,0.38318923115730286,0.01955517753958702,5.506246566772461,0.0006005328032188118,0.34687912464141846,0.0363101065158844,-1.3887032270431519,0.5997464656829834,0.7691112756729126,0.09071233868598938,5.305886268615723,0.013206956908106804,0.8475586175918579,0.07844734191894531,-1.0185225009918213,-0.4126974642276764,1.0020396709442139,0.04243307560682297,2.1000044345855713,0.03781028464436531,1.0,0.002039670944213867,-2.1238362789154053,-0.6922807097434998,1.0040329694747925,0.027847740799188614,2.0999999046325684,0.016285443678498268,1.0,0.0040329694747924805,-2.531313180923462,-0.6852821111679077,2.6282892577000894e-05,0.0,2.6282892577000894e-05,0.00015240677748806775,0.00015240677748806775,0.09768570959568024,1.0,1.0,-13.514572143554688,1785283977.7496264,3.6188502311706543,195.75425934791565,61.16538143413224,20.523890380239077,30.78330301684856,0.0,10.744102954864502,3.2131664752960205,11.783871531486511,1.0684472620487213,0.0,0.0,0.6839630007743835,26.386774629354477,0.0,17.497045010328293,0.9999999999965297,0.5,0.9999999748156996,93.36,True,4.582334280014038
7,0.002760637551546097,0.0007913891458883882,7.920589268906042e-06,0.0006961937178857625,0.0012438837438821793,0.0009009041823446751,1.0264423508488107e-05,0.0004125920822843909,2.171722412109375,0.0022255280055105686,-9.317397117614746,1.4848546981811523,0.0790589302778244,0.021448083221912384,0.0017163131851702929,0.07908742129802704,0.45974260568618774,0.010266270488500595,0.0003932284889742732,0.4358481168746948,2.7323455810546875,0.023894505575299263,-4.3643903732299805,0.6451339721679688,0.38421016931533813,0.019475426524877548,5.487961769104004,0.0005967787001281977,0.34974515438079834,0.034465014934539795,-1.5097227096557617,0.48124802112579346,0.751366376876831,0.09290085732936859,5.091725826263428,0.014213580638170242,0.8302921652793884,0.07892578840255737,-1.0047118663787842,-0.4224836826324463,1.0021425485610962,0.04316188022494316,2.1000051498413086,0.039119988679885864,1.0,0.0021425485610961914,-2.1066932678222656,-0.6922231316566467,1.0037201642990112,0.027964597567915916,2.0999999046325684,0.01642240770161152,1.0,0.0037201642990112305,-2.5295214653015137,-0.6865106821060181,2.9536411602748558e-05,0.0,2.9536411602748558e-05,0.00016797165153548121,0.00016797165153548121,0.09767014533281326,1.0,1.0,-13.563770294189453,1785283977.8334594,3.702683210372925,195.83809232711792,71.89615043302163,23.887713774911084,35.93465299755175,0.0,12.228957653045654,3.8583004474639893,12.265119552612305,0.645963579416275,0.0,0.0,0.7816331461071968,28.575527638196945,0.0,18.40473435074091,0.9999999999996112,0.5,0.9999999898392579,93.36,True,4.582334280014038
8,0.0027779266238212585,0.0007937634363770485,8.0419922596775e-06,0.0008251864346675575,0.0011973492801189423,0.0009028048953041434,1.040325514622964e-05,0.00048443509149365127,2.1700124740600586,0.002078807447105646,-9.575469017028809,1.1170859336853027,0.07902304828166962,0.021413695067167282,0.0017119504045695066,0.0818413719534874,0.46058928966522217,0.01005668193101883,0.0003775873046834022,0.4285268485546112,2.7316815853118896,0.03218606859445572,-3.5183265209198,2.431868553161621,0.3854222297668457,0.0193412397056818,5.461855888366699,0.0005902008851990104,0.35514193773269653,0.03028029203414917,-1.7833271026611328,0.2259952425956726,0.73473060131073,0.09466201812028885,4.899355888366699,0.015142200514674187,0.7768945097923279,0.0421639084815979,-1.2707258462905884,-0.6187491416931152,1.002124547958374,0.04360642284154892,2.1000053882598877,0.03992987424135208,1.0,0.0021245479583740234,-2.096513271331787,-0.6922570466995239,1.0033743381500244,0.028041349723935127,2.0999999046325684,0.016512678936123848,0.9970703125,0.006304025650024414,-2.5029265880584717,-0.6741945743560791,3.331923289806582e-05,0.0,3.331923289806582e-05,0.00018571365217212588,0.00018571365217212588,0.09765241295099258,1.0,1.0,-13.281793594360352,1785283977.9285944,3.797818183898926,195.93322730064392,82.34494273208192,27.241357173092613,41.059408101011904,0.0,13.346043586730957,6.29016900062561,12.491114795207977,0.02721443772315979,0.0,0.0,0.8792855590581894,31.731728225946426,0.0,20.29213573038578,0.9999999999999833,0.5,0.9999999984610042,93.36,True,4.582334280014038
9,0.0027988040819764137,0.0007979095098562539,8.198513569368515e-06,0.000834974052850157,0.0011543557047843933,0.0009079361334443092,1.0615450264594983e-05,0.0004830727993976325,2.1683871746063232,0.0020753913559019566,-9.607789993286133,1.0902950763702393,0.079429492354393,0.021516676992177963,0.0017178024863824248,0.08385160565376282,0.4619256854057312,0.009827980771660805,0.00035838631447404623,0.427041232585907,2.737893581390381,0.03516361862421036,-3.195582389831543,3.354160785675049,0.3877055048942566,0.019072989001870155,5.407742500305176,0.0005772802978754044,0.3590543568134308,0.028651148080825806,-1.8772443532943726,0.15306222438812256,0.708408772945404,0.09686990827322006,4.596992492675781,0.01661043055355549,0.748927652835846,0.040518879890441895,-1.256939172744751,-0.6275374293327332,1.0017448663711548,0.044166915118694305,2.100005865097046,0.04096275568008423,1.0,0.0017448663711547852,-2.084341526031494,-0.69256192445755,1.002581238746643,0.028183365240693092,2.0999999046325684,0.016680359840393066,0.998046875,0.004534363746643066,-2.5157477855682373,-0.6834403276443481,3.928185105905868e-05,0.0,3.928185105905868e-05,0.00021301748347468674,0.00021301748347468674,0.09762505441904068,1.0,1.0,-13.10287857055664,1785283978.024031,3.8932547569274902,196.02866387367249,92.6148200073385,30.58282882597385,46.19698440198182,0.0,14.436338663101196,9.64432978630066,12.6441770195961,0.0,0.0,0.0,0.9769106134772301,35.701708883047104,0.0,22.9837391898036,0.9999999999999998,0.5,0.999999999895699,93.36,True,4.582334280014038
