window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,position_llr,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,velocity_llr,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,steering_llr,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,acceleration_llr,traffic_light_color_pred_mean,traffic_light_color_pred_var,traffic_light_color_actual,traffic_light_color_residual,traffic_light_color_nll,traffic_light_color_llr,traffic_light_confidence_pred_mean,traffic_light_confidence_pred_var,traffic_light_confidence_actual,traffic_light_confidence_residual,traffic_light_confidence_nll,traffic_light_confidence_llr,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,traffic_light_discrepancy_calibrated_pred,traffic_light_discrepancy_calibrated_residual,traffic_light_discrepancy_llr,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_color,cusum_tl_confidence,cusum_tl_discrepancy,sprt_position,sprt_velocity,sprt_steering,sprt_acceleration,sprt_tl_color,sprt_tl_confidence,sprt_tl_discrepancy,sprt_motion_combined,sprt_tl_combined,sprt_combined,p_fault_motion,p_fault_tl,p_fault_combined,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
10,0.0005468138260766864,1.6165589045158413e-07,0.0004931548028253019,0.0003713387995958328,1.0414688489390755e-07,0.00030709337443113327,8.370642899535596e-05,-13.991031646728516,-1.3647533655166626,0.05396910011768341,0.0005612412933260202,0.04532025754451752,0.4479857087135315,0.00029902649112045765,0.4532853364944458,0.010143398307263851,-5.848689556121826,-1.3010923862457275,0.391643226146698,0.00362663296982646,0.3510363698005676,0.04060685634613037,-1.663452386856079,-0.522646427154541,0.7597853541374207,0.008756092749536037,0.8307067155838013,0.07092136144638062,-1.1628448963165283,-0.4777326285839081,0.9880896806716919,0.00539191160351038,1.0,0.011910319328308105,-1.6793347597122192,-0.6832813024520874,0.9952927231788635,0.002838254440575838,1.0,0.004707276821136475,-2.0094406604766846,-0.690219521522522,0.0002340124046895653,0.0,0.0002340124046895653,0.0009419790585525334,0.0009419790585525334,0.0968957245349884,1.0,2.0,-19.501708984375,1785283756.2368948,4.000619649887085,-25.758472204208374,715.7388395819909,74.71349262651533,238.948181055725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0643430203199387,0.0,0.0,0.0,0.5,0.5,0.5,68.44,True,9.49455451965332
11,0.0005976538523100317,1.7958483056190744e-07,0.00041643655276857316,0.00037004868499934673,1.1420316070598346e-07,0.0002585934998933226,0.0002127486077370122,-13.775257110595703,-1.2769300937652588,0.05583848059177399,0.0005993727245368063,0.047217920422554016,0.44441312551498413,0.000315267825499177,0.4549395442008972,0.01360586378723383,-5.665254592895508,-1.2080001831054688,0.39610666036605835,0.003704505041241646,0.3544977605342865,0.04160889983177185,-1.6464892625808716,-0.5178909301757812,0.7461694478988647,0.009689516387879848,0.8323369026184082,0.08616745471954346,-1.0162794589996338,-0.4057942032814026,0.9894223213195801,0.005441626068204641,1.0,0.010577678680419922,-1.677619457244873,-0.6854366660118103,0.990563690662384,0.002904340624809265,0.9921875,0.0016238093376159668,-2.0013818740844727,-0.6928067207336426,0.00025455557624809444,0.0,0.00025455557624809444,0.0010103503009304404,0.0010103503009304404,0.09682723134756088,1.0,2.0,-19.130704879760742,1785283756.3215835,4.085308313369751,-25.673783540725708,786.4071300495893,82.27874878051284,262.8606751690452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1611702516674995,0.0,0.0,0.0,0.5,0.5,0.5,68.44,True,9.49455451965332
12,0.0006487672217190266,2.02309806240919e-07,0.0005288473330438137,0.000394053990021348,1.2647618063965638e-07,0.0003261099336668849,0.0001378302404191345,-13.756669998168945,-1.345950722694397,0.06029404699802399,0.0006278307409957051,0.049809232354164124,0.4381203353404999,0.00033951422665268183,0.4575611650943756,0.0220879428088665,-5.198594093322754,-0.9031844735145569,0.39410293102264404,0.003914985805749893,0.3604671359062195,0.03363579511642456,-1.7080414295196533,-0.5847783088684082,0.7384302616119385,0.01014591846615076,0.828086793422699,0.0896565318107605,-0.9802690744400024,-0.39604640007019043,0.9891173839569092,0.00536253210157156,1.0,0.01088261604309082,-1.6841785907745361,-0.6848652958869934,0.992123544216156,0.002909112721681595,0.9990234375,0.006899893283843994,-1.9928325414657593,-0.6870101690292358,0.0002759515482466668,0.0,0.0002759515482466668,0.00108058238402009,0.00108058238402009,0.09675700217485428,1.0,2.0,-18.769567489624023,1785283756.4255514,4.189276218414307,-25.569815635681152,856.7142831270511,89.85056406804001,286.7646199497466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2579272538423538,0.0,0.0,0.0,0.5,0.5,0.5,68.44,True,9.49455451965332
13,0.0005864392151124775,2.2169054147980205e-07,0.00034988345578312874,0.0003832154907286167,1.4868963660319423e-07,0.00021442639990709722,0.0002906000299844891,-13.46180534362793,-1.2197856903076172,0.05694107711315155,0.0007383329211734235,0.052833493798971176,0.44303029775619507,0.00033796665957197547,0.4586133360862732,0.01611531339585781,-5.393283367156982,-1.1082851886749268,0.4086306095123291,0.00427632313221693,0.36159956455230713,0.04703104496002197,-1.5497684478759766,-0.4991792142391205,0.6847970485687256,0.013426819816231728,0.8243162631988525,0.13951921463012695,-0.5114341378211975,-0.14948874711990356,0.9860131740570068,0.005413850303739309,1.0,0.013986825942993164,-1.6723911762237549,-0.6795964241027832,1.00034761428833,0.003422093577682972,1.0,0.0003476142883300781,-1.9197951555252075,-0.6931339502334595,0.00026619143318384886,0.0,0.00026619143318384886,0.0010486625833436847,0.0010486625833436847,0.0967889279127121,1.0,2.0,-18.551315307617188,1785283756.520546,4.284270763397217,-25.474821090698242,926.803184022506,97.4105919410164,310.59552734450745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.354716181755066,0.0,0.0,0.0,0.5,0.5,0.5,68.44,True,9.49455451965332
14,0.0006023252499289811,2.2055937165532669e-07,0.0007046176469884813,0.00037843058817088604,1.4861889496842196e-07,0.00042972355731762946,0.000114432092232164,-13.654040336608887,-1.3618651628494263,0.05775804817676544,0.0007508639828301966,0.05493089556694031,0.44367358088493347,0.00033367282594554126,0.45597732067108154,0.012624373659491539,-5.529776573181152,-1.2121710777282715,0.4101867377758026,0.004214682150632143,0.36143380403518677,0.048752933740615845,-1.533679485321045,-0.48166781663894653,0.6697378158569336,0.014069784432649612,0.8081049919128418,0.1383671760559082,-0.5325487852096558,-0.18286550045013428,0.9888749122619629,0.0056558470241725445,1.0,0.01112508773803711,-1.657652735710144,-0.6849409937858582,1.003495693206787,0.003540768288075924,0.9990234375,0.004472255706787109,-1.8999428749084473,-0.691028892993927,0.0002607243077363819,0.0,0.0002607243077363819,0.0010306976037099957,0.0010306976037099957,0.09680689126253128,1.0,2.0,-18.844701766967773,1785283756.6249137,4.388638496398926,-25.370453357696533,997.1854713773115,104.95588137347919,334.40658245865154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515230730175972,0.0,0.0,0.0,0.5,0.5,0.5,68.44,True,9.49455451965332
15,0.0006195291643962264,2.1679066719570983e-07,0.0006151985726319253,0.00037201482336968184,1.4690336058720277e-07,0.00037298197275958955,4.4372741285769735e-06,-13.70098876953125,-1.3862595558166504,0.05850605666637421,0.0007622461416758597,0.05736309662461281,0.44466760754585266,0.00032669087522663176,0.45114657282829285,0.00657900795340538,-5.699888706207275,-1.3374674320220947,0.4119698107242584,0.004117978736758232,0.35582244396209717,0.056147366762161255,-1.4444819688796997,-0.4060651957988739,0.6529699563980103,0.014842916280031204,0.7934662103652954,0.14049625396728516,-0.5212411880493164,-0.1944446861743927,0.9917997121810913,0.005900759249925613,1.0,0.008200287818908691,-1.6417006254196167,-0.6888737082481384,1.0065908432006836,0.0036477185785770416,0.9990234375,0.007567405700683594,-1.8800386190414429,-0.6872600317001343,0.0002530176134314388,0.0,0.0002530176134314388,0.0010052650468423963,0.0010052650468423963,0.09683232009410858,1.0,2.0,-18.98314094543457,1785283756.7292018,4.492926597595215,-25.266165256500244,1067.7061979105838,112.48521869565144,358.19773331692863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5483553931117058,0.0,0.0,0.0,0.5,0.5,0.5,68.44,True,9.49455451965332
16,0.0006323875859379768,2.1374472680690815e-07,0.0006273931940086186,0.0003660960355773568,1.458263199083376e-07,0.0003782196727115661,1.3112075976096094e-05,-13.711227416992188,-1.3858726024627686,0.05899782478809357,0.0007759021827951074,0.060054194182157516,0.44590258598327637,0.00032004420063458383,0.447540819644928,0.0019492885330691934,-5.761478900909424,-1.3826103210449219,0.4140971899032593,0.004012671299278736,0.35518473386764526,0.058912456035614014,-1.4077458381652832,-0.3687986135482788,0.6357808113098145,0.015730638056993484,0.7857621908187866,0.14998137950897217,-0.4421465992927551,-0.1569066047668457,0.9942302703857422,0.00611138716340065,1.0,0.0057697296142578125,-1.627138614654541,-0.6911044716835022,1.0090069770812988,0.0037291105836629868,0.9990234375,0.009983539581298828,-1.863490343093872,-0.6831242442131042,0.00024747673887759447,0.0,0.00024747673887759447,0.0009868991328403354,0.0009868991328403354,0.09685081988573074,1.0,2.0,-19.02428436279297,1785283756.8339095,4.597634315490723,-25.161457538604736,1138.2680678612146,119.99999400705862,381.97233589925816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6452062129974365,0.0,0.0,0.0,0.5,0.5,0.5,68.44,True,9.49455451965332
17,0.0006405658205039799,2.1120690973930323e-07,0.0005547230248339474,0.00036189949605613947,1.4503741851967789e-07,0.00033213893766514957,9.085524652618915e-05,-13.699975967407227,-1.3709206581115723,0.059411898255348206,0.0007881888304837048,0.061886370182037354,0.44735798239707947,0.00031364933238364756,0.4475829303264618,0.002484675496816635,-5.76466178894043,-1.383320689201355,0.41635915637016296,0.003906188765540719,0.35818934440612793,0.058169811964035034,-1.4205342531204224,-0.3683042526245117,0.6210178136825562,0.016466565430164337,0.764206051826477,0.1431882381439209,-0.5117125511169434,-0.22622662782669067,0.9961048364639282,0.0062586902640759945,1.0,0.0038951635360717773,-1.6167415380477905,-0.6922380924224854,1.0107531547546387,0.003780761267989874,0.998046875,0.012706279754638672,-1.8486249446868896,-0.6771335601806641,0.00024485509493388236,0.0,0.00024485509493388236,0.0009781855624169111,0.0009781855624169111,0.09685947746038437,1.0,2.0,-19.021974563598633,1785283756.9181259,4.6818506717681885,-25.07724118232727,1208.827628012651,127.50437224185904,405.7320730831807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.742065690457821,0.0,0.0,0.0,0.5,0.5,0.5,68.44,True,9.49455451965332
18,0.0006456971168518066,2.0809844158975466e-07,0.0006769339670427144,0.0003574215807020664,1.4382487734110327e-07,0.00040148699190467596,5.401390080805868e-05,-13.722990036010742,-1.3794732093811035,0.05955125391483307,0.0007992378086782992,0.06398176401853561,0.44892361760139465,0.0003059967129956931,0.44926485419273376,0.004443631507456303,-5.761546611785889,-1.3769415616989136,0.4187394678592682,0.003781493753194809,0.3673900365829468,0.05134943127632141,-1.5212390422821045,-0.431666761636734,0.6066890954971313,0.017180927097797394,0.7476263046264648,0.1409372091293335,-0.5349767208099365,-0.25960034132003784,0.9977567195892334,0.006359845399856567,1.0,0.0022432804107666016,-1.609541416168213,-0.6928504705429077,1.0123108625411987,0.003799550235271454,0.9990234375,0.01328742504119873,-1.844264030456543,-0.6757218837738037,0.00024288315034937114,0.0,0.00024288315034937114,0.0009716210188344121,0.0009716210188344121,0.09686607867479324,1.0,2.0,-19.09284782409668,1785283757.023831,4.787555694580078,-24.97153615951538,1279.4580614245856,135.0015503547799,429.4874493528729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8389317691326141,0.0,0.0,0.0,0.5,0.5,0.5,68.44,True,9.49455451965332
19,0.0006480455049313605,2.0453718718727032e-07,0.0007004512008279562,0.000353435636498034,1.4236533729672374e-07,0.00041133732884190977,7.809585804352537e-05,-13.727327346801758,-1.3724281787872314,0.05952875316143036,0.0008088246686384082,0.06590115278959274,0.45068392157554626,0.00029750209068879485,0.44950681924819946,0.0064802044071257114,-5.754700183868408,-1.3657207489013672,0.421324759721756,0.003648001467809081,0.3674497604370117,0.05387499928474426,-1.4900267124176025,-0.39478015899658203,0.5930301547050476,0.01780792511999607,0.7194850444793701,0.1264548897743225,-0.6461362838745117,-0.3564114570617676,0.9991722106933594,0.00641594035550952,1.0,0.000827789306640625,-1.6054929494857788,-0.6931071281433105,1.0132684707641602,0.0037960109766572714,0.998046875,0.015221595764160156,-1.8374451398849487,-0.6702583432197571,0.0002422062971163541,0.0,0.0002422062971163541,0.0009693658212199807,0.0009693658212199807,0.0968683511018753,1.0,2.0,-19.076101303100586,1785283757.1295264,4.893251180648804,-24.865840673446655,1350.071748315524,142.49468000101834,453.2360067319935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9358001202344894,0.0,0.0,0.0,0.5,0.5,0.5,68.44,True,9.49455451965332
