window,position_pred_mean_0,position_pred_scale_0,position_pred_implied_var_0,position_actual_0,position_pred_mean_1,position_pred_scale_1,position_pred_implied_var_1,position_actual_1,position_pred_dof,position_residual_l2,position_nll,position_llr,velocity_pred_mean_0,velocity_pred_scale_0,velocity_pred_implied_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_scale_1,velocity_pred_implied_var_1,velocity_actual_1,velocity_pred_dof,velocity_residual_l2,velocity_nll,velocity_llr,steering_pred_mean,steering_pred_scale,steering_pred_dof,steering_pred_implied_var,steering_actual,steering_residual,steering_nll,steering_llr,acceleration_pred_mean,acceleration_pred_scale,acceleration_pred_dof,acceleration_pred_implied_var,acceleration_actual,acceleration_residual,acceleration_nll,acceleration_llr,traffic_light_color_pred_mean,traffic_light_color_pred_scale,traffic_light_color_pred_dof,traffic_light_color_pred_implied_var,traffic_light_color_actual,traffic_light_color_residual,traffic_light_color_nll,traffic_light_color_llr,traffic_light_confidence_pred_mean,traffic_light_confidence_pred_scale,traffic_light_confidence_pred_dof,traffic_light_confidence_pred_implied_var,traffic_light_confidence_actual,traffic_light_confidence_residual,traffic_light_confidence_nll,traffic_light_confidence_llr,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,traffic_light_discrepancy_calibrated_pred,traffic_light_discrepancy_calibrated_residual,traffic_light_discrepancy_llr,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_color,cusum_tl_confidence,cusum_tl_discrepancy,sprt_position,sprt_velocity,sprt_steering,sprt_acceleration,sprt_tl_color,sprt_tl_confidence,sprt_tl_discrepancy,sprt_motion_combined,sprt_tl_combined,sprt_combined,p_fault_motion,p_fault_tl,p_fault_combined,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.0011861552484333515,0.0005973013467155397,5.28904138263897e-06,0.00018647266551852226,0.0003296714276075363,0.0007042827783152461,7.353331511694705e-06,0.00012273843458388,2.144667148590088,0.0010208754101768136,-11.241567611694336,-0.3034869432449341,0.029165640473365784,0.015631118789315224,0.0009650583961047232,0.020332565531134605,0.47433149814605713,0.012686033733189106,0.0006356604862958193,0.4854494631290436,2.6780154705047607,0.014199730940163136,-5.834067344665527,-0.9785195589065552,0.3850066661834717,0.03941314294934273,7.145110130310059,0.002157229697331786,0.3895213007926941,0.004514634609222412,-2.2723681926727295,-0.6882268786430359,0.795738160610199,0.05747457966208458,5.5459747314453125,0.005166469141840935,0.7906279563903809,0.005110204219818115,-1.8879694938659668,-0.690182626247406,0.9956479072570801,0.050866734236478806,2.1008853912353516,0.05388176068663597,1.0,0.004352092742919922,-1.9389125108718872,-0.690402090549469,1.002492904663086,0.031595710664987564,2.1000003814697266,0.020963991060853004,0.9990234375,0.0034694671630859375,-2.4115726947784424,-0.6886255145072937,7.874266884755343e-06,0.0,7.874266884755343e-06,5.582393714576028e-05,5.582393714576028e-05,0.09778225421905518,1.0,1.0,-17.045005798339844,1785285610.443507,8.70138931274414,-30.776109218597412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09778225421905518,0.0,0.0,0.0,0.5,0.5,0.5,,False,6.701111078262329
1,0.0012370427139103413,0.0006043109460733831,5.345877070794813e-06,0.00025674919015727937,0.00042925961315631866,0.0007040186319500208,7.255482614709763e-06,0.00016830394451972097,2.1466431617736816,0.001014432404190302,-11.24983024597168,-0.3479868173599243,0.03148582577705383,0.016034221276640892,0.0010511025320738554,0.022021984681487083,0.47260400652885437,0.013050350360572338,0.000696295581292361,0.48393943905830383,2.647592544555664,0.01476673036813736,-5.766444206237793,-0.9727364778518677,0.3814047873020172,0.039761945605278015,6.977823257446289,0.0022162345703691244,0.3839109539985657,0.002506166696548462,-2.267927885055542,-0.6916574239730835,0.7977038621902466,0.0636088103055954,5.667032241821289,0.006252813618630171,0.8038687705993652,0.006164908409118652,-1.7866501808166504,-0.6896246671676636,0.9950821399688721,0.05348018929362297,2.1011884212493896,0.059390921145677567,1.0,0.00491786003112793,-1.887991189956665,-0.689976155757904,1.0031261444091797,0.03181774541735649,2.1000003814697266,0.021259671077132225,0.998046875,0.0050792694091796875,-2.3947479724884033,-0.6835907697677612,8.78010814631125e-06,0.0,8.78010814631125e-06,6.112607661634684e-05,6.112607661634684e-05,0.09777695685625076,1.0,1.0,-16.996950149536133,1785285610.5277348,8.785617113113403,-30.69188141822815,0.23471437147960117,0.0,0.3542971319235486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19555921107530594,0.0,0.0,0.0,0.5,0.5,0.5,,False,6.701111078262329
2,0.0012863408774137497,0.0006110979011282325,5.39187522008433e-06,0.00020469290029723197,0.0005283597856760025,0.0007028344552963972,7.132212886062916e-06,0.00013345158367883414,2.14882755279541,0.0011514837387949228,-10.96528434753418,-0.0930560827255249,0.033602192997932434,0.016557328402996063,0.0011616515694186091,0.024052174761891365,0.47144073247909546,0.013503971509635448,0.000772713334299624,0.480533629655838,2.6177873611450195,0.013186493888497353,-5.875518798828125,-1.091513991355896,0.37977907061576843,0.04014955833554268,6.797268390655518,0.002284030895680189,0.3701974153518677,0.009581655263900757,-2.227025270462036,-0.6717896461486816,0.7985912561416626,0.07092591375112534,5.78934907913208,0.007685550954192877,0.8034166097640991,0.0048253536224365234,-1.681492805480957,-0.6914114356040955,0.9947420358657837,0.05676761269569397,2.1015663146972656,0.06667985767126083,1.0,0.005257964134216309,-1.8282665014266968,-0.6899300813674927,1.0035494565963745,0.032312147319316864,2.1000003814697266,0.021925492212176323,0.9990234375,0.004526019096374512,-2.383610963821411,-0.6857896447181702,1.0197199117101263e-05,0.0,1.0197199117101263e-05,6.924276385689154e-05,6.924276385689154e-05,0.09776885062456131,1.0,1.0,-16.779211044311523,1785285610.631688,8.889570474624634,-30.58792805671692,0.25168963773459296,0.0,0.697457255180105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29332806169986725,0.0,0.0,0.0,0.5,0.5,0.5,,False,6.701111078262329
3,0.0013328869827091694,0.0006154206348583102,5.400234385888325e-06,0.0002593545359559357,0.0006063841283321381,0.0007014652364887297,7.0158575908862986e-06,0.00016876871814019978,2.150848627090454,0.0011593011440709233,-10.941228866577148,-0.09926056861877441,0.03565192222595215,0.01707453653216362,0.0012697239872068167,0.02610212005674839,0.4705122113227844,0.013894660398364067,0.000840828288346529,0.4771484434604645,2.596083641052246,0.011629200540482998,-5.964089393615723,-1.1834460496902466,0.3790050148963928,0.04038747027516365,6.658137798309326,0.002331491094082594,0.3634865880012512,0.015518426895141602,-2.168907642364502,-0.6377824544906616,0.7989426851272583,0.07763045281171799,5.880568504333496,0.009132469072937965,0.8053926229476929,0.00644993782043457,-1.5905060768127441,-0.6905584931373596,0.994918704032898,0.05977407470345497,2.1018941402435303,0.07370336353778839,1.0,0.005081295967102051,-1.7776718139648438,-0.6904372572898865,1.0037134885787964,0.032857462763786316,2.1000003814697266,0.022671788930892944,1.0,0.0037134885787963867,-2.3718905448913574,-0.6883572936058044,1.1808358067355584e-05,0.0,1.1808358067355584e-05,7.824589556548744e-05,7.824589556548744e-05,0.09775987267494202,1.0,1.0,-16.796955108642578,1785285610.7275581,8.985440492630005,-30.492058038711548,0.28640896832063945,0.0,1.0288969595066078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39108793437480927,0.0,0.0,0.0,0.5,0.5,0.5,,False,6.701111078262329
4,0.0013738335110247135,0.0006174876471050084,5.380737093219068e-06,0.0003062355099245906,0.0006622616201639175,0.0007005232619121671,6.925168690941064e-06,0.00019887572852894664,2.1525332927703857,0.00116382644046098,-10.92607307434082,-0.10124802589416504,0.037545934319496155,0.017508959397673607,0.0013597548240795732,0.028501711785793304,0.4696539640426636,0.01415359415113926,0.0008885327260941267,0.47462308406829834,2.5821614265441895,0.010319405235350132,-6.015873908996582,-1.2400132417678833,0.37865713238716125,0.04042286425828934,6.566405773162842,0.002349672606214881,0.3581601083278656,0.020497024059295654,-2.106182813644409,-0.596729040145874,0.7999927997589111,0.0827028825879097,5.948056221008301,0.010304644703865051,0.8087188005447388,0.008726000785827637,-1.5252275466918945,-0.688972532749176,0.9957575798034668,0.06198547035455704,2.102083444595337,0.07911784201860428,1.0,0.004242420196533203,-1.7432241439819336,-0.6913905739784241,1.0037013292312622,0.03323489427566528,2.1000003814697266,0.02319563925266266,1.0,0.003701329231262207,-2.3607406616210938,-0.6884960532188416,1.3323911844054237e-05,0.0,1.3323911844054237e-05,8.65287656779401e-05,8.65287656779401e-05,0.09775155037641525,1.0,1.0,-16.7918643951416,1785285610.8312879,9.089170217514038,-30.388328313827515,0.31603758540570936,0.0,1.3491867805628468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888394847512245,0.0,0.0,0.0,0.5,0.5,0.5,,False,6.701111078262329
5,0.0014106403104960918,0.000618609192315489,5.354451332095778e-06,0.00029808597173541784,0.0007018949836492538,0.0007007694221101701,6.871198820590507e-06,0.00019257492385804653,2.153939962387085,0.0012235947651788592,-10.796369552612305,0.02474033832550049,0.039210423827171326,0.017867596819996834,0.001432949909940362,0.030903203412890434,0.4688570499420166,0.01434462983161211,0.0009235861361958086,0.47163110971450806,2.5733165740966797,0.00875815749168396,-6.071322441101074,-1.2912092208862305,0.37857282161712646,0.04039400443434715,6.5068678855896,0.0023557597305625677,0.35248100757598877,0.026091814041137695,-2.018588066101074,-0.5366861820220947,0.8015403151512146,0.08643587678670883,5.999505519866943,0.01120720338076353,0.8090262413024902,0.007485926151275635,-1.483557939529419,-0.6903344392776489,0.9969677925109863,0.06350388377904892,2.102163553237915,0.08297955244779587,1.0,0.003032207489013672,-1.7207984924316406,-0.6922922134399414,1.003696322441101,0.03342187777161598,2.1000003814697266,0.023457374423742294,0.9990234375,0.004672884941101074,-2.34989595413208,-0.6858165860176086,1.4687907423649449e-05,0.0,1.4687907423649449e-05,9.384938311995938e-05,9.384938311995938e-05,0.09774430841207504,1.0,1.0,-16.662721633911133,1785285610.9365282,9.194410562515259,-30.283087968826294,0.21652344126031053,0.0,1.658631894130072,0.0,0.02474033832550049,0.0,0.0,0.0,0.0,0.0,0.5865837931632996,0.0,0.0,0.0,0.5,0.5,0.5,,False,6.701111078262329
6,0.0014462987892329693,0.0006176786846481264,5.279833658278221e-06,0.0002779284550342709,0.0007754098623991013,0.0007004213402979076,6.7891246544604655e-06,0.00017936388030648232,2.1557791233062744,0.0013116250047460198,-10.589944839477539,0.2270057201385498,0.041414931416511536,0.01815154403448105,0.0014950103359296918,0.032256025820970535,0.46780145168304443,0.014376118779182434,0.0009377786773256958,0.4692517817020416,2.5653703212738037,0.009273026138544083,-6.0469441413879395,-1.2870023250579834,0.37769460678100586,0.04036019742488861,6.47337532043457,0.0023572302889078856,0.3481159210205078,0.029578685760498047,-1.9546617269515991,-0.4917365312576294,0.8020758628845215,0.09017203003168106,6.018564224243164,0.012177711352705956,0.8164635896682739,0.014387726783752441,-1.4309313297271729,-0.6836000680923462,0.9986237287521362,0.06436531990766525,2.102182626724243,0.08523093163967133,1.0,0.0013762712478637695,-1.7086694240570068,-0.6929757595062256,1.0037039518356323,0.033361662179231644,2.1000003814697266,0.02337292768061161,1.0,0.0037039518356323242,-2.356989860534668,-0.6885247826576233,1.5313455151044764e-05,0.0,1.5313455151044764e-05,9.716829663375393e-05,9.716829663375393e-05,0.09774095565080643,1.0,1.0,-16.404830932617188,1785285611.0428195,9.30070185661316,-30.176796674728394,0.0,0.0,1.975170914099885,0.0,0.2517460584640503,0.0,0.0,0.0,0.0,0.0,0.684324748814106,0.0,0.0,0.0,0.5,0.5,0.5,,False,6.701111078262329
7,0.001484664622694254,0.0006169386324472725,5.211251846048981e-06,0.00033453715150244534,0.0008478295058012009,0.0007007941021583974,6.724174909322755e-06,0.00021508416102733463,2.157582998275757,0.0013126918347552419,-10.570171356201172,0.22269952297210693,0.04377405345439911,0.01839635707437992,0.0015485512558370829,0.0342862643301487,0.4666392505168915,0.014338426291942596,0.0009407298639416695,0.466678261756897,2.559323787689209,0.009487869217991829,-6.035511016845703,-1.2865450382232666,0.37646931409835815,0.04004921391606331,6.45165491104126,0.0023245434276759624,0.34757816791534424,0.028891146183013916,-1.9710813760757446,-0.4979952573776245,0.8032920956611633,0.09314313530921936,6.028633117675781,0.012982634827494621,0.8212653994560242,0.01797330379486084,-1.3917558193206787,-0.6791839599609375,1.0003796815872192,0.06471360474824905,2.102151870727539,0.08618048578500748,1.0,0.0003796815872192383,-1.7035834789276123,-0.6931342482566833,1.003854751586914,0.033115092664957047,2.1000003814697266,0.023028714582324028,1.0,0.0038547515869140625,-2.3635103702545166,-0.6880658864974976,1.5701076335972175e-05,0.0,1.5701076335972175e-05,9.921345190377906e-05,9.921345190377906e-05,0.09773889929056168,1.0,1.0,-16.38412094116211,1785285611.1477063,9.405588626861572,-30.07190990447998,0.0,0.0,2.2982304437895467,0.0,0.4744455814361572,0.0,0.0,0.0,0.0,0.0,0.7820636481046677,0.0,0.0,0.0,0.5,0.5,0.5,,False,6.701111078262329
8,0.0015260819345712662,0.0006169642438180745,5.157630766916554e-06,0.0003663215902633965,0.000920390710234642,0.0007019479526206851,6.676365046587307e-06,0.00023393999435938895,2.1593661308288574,0.0013476865133270621,-10.479244232177734,0.2974278926849365,0.046234533190727234,0.018630310893058777,0.0016003011260181665,0.03631650283932686,0.46542268991470337,0.014259823597967625,0.0009375401423312724,0.465023934841156,2.55391788482666,0.009926043450832367,-6.016416549682617,-1.2797235250473022,0.3749939203262329,0.03949064016342163,6.435046195983887,0.0022627776488661766,0.34557870030403137,0.029415220022201538,-1.9666049480438232,-0.48508790135383606,0.8042307496070862,0.09574630111455917,6.022198677062988,0.013725734315812588,0.8228025436401367,0.018571794033050537,-1.3639192581176758,-0.6790382266044617,1.0021202564239502,0.0646977648139,2.1021034717559814,0.08617715537548065,1.0,0.0021202564239501953,-1.7030587196350098,-0.6927444338798523,1.0041788816452026,0.032707929611206055,2.1000003814697266,0.02246589958667755,1.0,0.004178881645202637,-2.3738491535186768,-0.6870258450508118,1.5899822756182402e-05,0.0,1.5899822756182402e-05,0.00010025883966591209,0.00010025883966591209,0.09773793071508408,1.0,1.0,-16.275680541992188,1785285611.231106,9.488988399505615,-29.988510131835938,0.0,0.0,2.6316287567433685,0.0,0.7718734741210938,0.0,0.0,0.0,0.0,0.0,0.8798015788197517,0.0,0.0,0.0,0.5,0.5,0.5,,False,6.701111078262329
9,0.0015726755373179913,0.0006185038364492357,5.133480044605676e-06,0.00040666168206371367,0.0009863637387752533,0.0007042257348075509,6.6550428527989425e-06,0.0002580095315352082,2.161040782928467,0.0013748047640547156,-10.411572456359863,0.3476088047027588,0.04863475263118744,0.018882514908909798,0.0016555760521441698,0.03868986666202545,0.46422016620635986,0.014174532145261765,0.0009329253807663918,0.46261897683143616,2.5489485263824463,0.010072962380945683,-6.0039873123168945,-1.277490496635437,0.3734841048717499,0.0387231782078743,6.418500900268555,0.0021782144904136658,0.3463289737701416,0.027155131101608276,-2.019749402999878,-0.5087335109710693,0.8042204976081848,0.098066046833992,5.992976188659668,0.01443388219922781,0.7711743712425232,0.03304612636566162,-1.2960163354873657,-0.6505643129348755,1.00383722782135,0.064421147108078,2.1020314693450928,0.08549918234348297,1.0,0.0038372278213500977,-1.7055164575576782,-0.6918166875839233,1.0046175718307495,0.032222680747509,2.1000003814697266,0.021804245188832283,1.0,0.004617571830749512,-2.385714530944824,-0.6854463815689087,1.6142195818247274e-05,0.0,1.6142195818247274e-05,0.00010153074254048988,0.00010153074254048988,0.09773663431406021,1.0,1.0,-16.22463607788086,1785285611.3358533,9.593735694885254,-29.8837628364563,0.0,0.0,2.976892447123338,0.0,1.1194822788238525,0.0,0.0,0.0,0.0,0.0,0.977538213133812,0.0,0.0,0.0,0.5,0.5,0.5,,False,6.701111078262329
