window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,traffic_light_state_pred_mean,traffic_light_state_pred_var,traffic_light_state_actual,traffic_light_state_residual,traffic_light_state_nll,traffic_light_detected_pred,traffic_light_detected_actual,traffic_light_detected_residual,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,traffic_light_discrepancy_calibrated_pred,traffic_light_discrepancy_calibrated_residual,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_state,cusum_tl_discrepancy,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
14,0.0015872052172198892,1.8185144767812744e-07,0.0017373827286064625,0.0012144021457061172,1.71059028275522e-07,0.001124026020988822,0.00017527444288134575,-13.626904487609863,0.1717909276485443,0.00044745730701833963,0.17969782650470734,0.5418031215667725,0.00031570461578667164,0.5715028047561646,0.030734186992049217,-4.58159065246582,0.5189415216445923,0.0002924301952589303,0.5504904985427856,0.03154897689819336,-1.4478648900985718,0.9754906892776489,0.0030743770767003298,1.0,0.024509310722351074,-1.8756924867630005,0.3373342454433441,0.0038328324444592,0.33000001311302185,0.007334232330322266,-1.856119990348816,0.8967273235321045,1.0,0.10327267646789551,0.06292416155338287,0.0,0.06292416155338287,0.03305264189839363,0.03305264189839363,0.0,3.0,-18.016109466552734,1785285836.929566,4.4173057079315186,195.70994973182678,1.8084026443334977,10.78075621236167,0.0,,False,0.9291489124298096
15,0.0016400256427004933,1.8385975408818922e-07,0.0015564259374514222,0.0012571399565786123,1.730503527141991e-07,0.0010230409679934382,0.0002485784643795341,-13.524162292480469,0.17794093489646912,0.0004429958644323051,0.18562453985214233,0.5408647656440735,0.00032827589893713593,0.5672857761383057,0.027515588328242302,-4.904054641723633,0.5178769826889038,0.0003022790187969804,0.5466306805610657,0.028753697872161865,-1.76557195186615,0.9742679595947266,0.003125190269201994,1.0,0.025732040405273438,-1.8592559099197388,0.33705198764801025,0.00403091823682189,0.33000001311302185,0.007051974534988403,-1.8317734003067017,0.9012985229492188,1.0,0.09870147705078125,0.06347712874412537,0.0,0.06347712874412537,0.03342781215906143,0.03342781215906143,0.0,3.0,-18.33019256591797,1785285837.0348728,4.522612571716309,195.81525659561157,2.1411780062927264,11.497783832345707,0.0,,False,0.9291489124298096
16,0.0016820200253278017,1.85560239174265e-07,0.0025359319988638163,0.0012905746698379517,1.7480219582921563e-07,0.0016817867290228605,0.0009392616921104491,-11.289331436157227,0.18267762660980225,0.0004387995577417314,0.19166678190231323,0.5397164821624756,0.00034221159876324236,0.5661749839782715,0.027943823486566544,-4.902987480163574,0.5166301727294922,0.0003134513972327113,0.542370080947876,0.02573990821838379,-2.0581436157226562,0.9736273288726807,0.0031951272394508123,1.0,0.026372671127319336,-1.845285415649414,0.33738934993743896,0.004228987731039524,0.33000001311302185,0.007389336824417114,-1.8075021505355835,0.9024549126625061,1.0,0.0975450873374939,0.06228204444050789,0.0,0.06228204444050789,0.032618291676044464,0.032618291676044464,0.0,3.0,-16.240793228149414,1785285837.1295123,4.6172521114349365,195.9098961353302,0.756623975809326,12.190540202558626,0.0,,False,0.9291489124298096
17,0.00174611434340477,1.883579017203374e-07,0.001905283541418612,0.00133122643455863,1.7763038329121628e-07,0.0012803606223315,0.00016709926421754062,-13.601829528808594,0.18847349286079407,0.00043487822404131293,0.1959918588399887,0.5393327474594116,0.00035871402360498905,0.5623467564582825,0.024210955947637558,-5.195592880249023,0.5159376859664917,0.00032687472412362695,0.5383806824684143,0.022442996501922607,-2.3235673904418945,0.9733941555023193,0.0032646923791617155,1.0,0.026605844497680664,-1.8349432945251465,0.33797210454940796,0.004517920780926943,0.33000001311302185,0.007972091436386108,-1.7738796472549438,0.9016858339309692,1.0,0.09831416606903076,0.05989233776926994,0.0,0.05989233776926994,0.031014123931527138,0.031014123931527138,0.0,3.0,-18.920087814331055,1785285837.2339473,4.721687078475952,196.01433110237122,1.3072246408557149,12.849674069490906,0.0,,False,0.9291489124298096
18,0.001810440793633461,1.9068056644755416e-07,0.0019284244626760483,0.0013717543333768845,1.8009343705216452e-07,0.001306938356719911,0.00013461521302815527,-13.615185737609863,0.19412611424922943,0.00043116885353811085,0.20099137723445892,0.5392398834228516,0.00037849292857572436,0.5592699646949768,0.02117394655942917,-5.391627311706543,0.5153355598449707,0.00034207524731755257,0.533560574054718,0.018225014209747314,-2.5858073234558105,0.9726110696792603,0.0033709718845784664,1.0,0.027388930320739746,-1.81607186794281,0.3397062122821808,0.004797867499291897,0.33000001311302185,0.009706199169158936,-1.7410354614257812,0.8993933200836182,1.0,0.10060667991638184,0.05685532093048096,0.0,0.05685532093048096,0.029004033654928207,0.029004033654928207,0.0,3.0,-19.221391677856445,1785285837.3282795,4.816019296646118,196.10866332054138,2.53119911475342,13.475963750594023,0.0,,False,0.9291489124298096
19,0.001877927570603788,1.925359924825898e-07,0.0019360223086550832,0.0014148568734526634,1.8228875831027835e-07,0.0013247925089672208,0.00010717549594119191,-13.621437072753906,0.19989383220672607,0.0004279192944522947,0.2048618048429489,0.5394478440284729,0.00040049856761470437,0.5506860017776489,0.012287267483770847,-5.7652997970581055,0.5148282647132874,0.0003574117145035416,0.5323083400726318,0.017480075359344482,-2.621920108795166,0.9714665412902832,0.0034903495106846094,1.0,0.028533458709716797,-1.7933082580566406,0.3415314853191376,0.005042075179517269,0.33000001311302185,0.011531472206115723,-1.712843656539917,0.8962540626525879,1.0,0.10374593734741211,0.05408238619565964,0.0,0.05408238619565964,0.02719743177294731,0.02719743177294731,0.0,3.0,-19.54463768005371,1785285837.4327743,4.920514106750488,196.21315813064575,4.078419590848391,14.074061626811275,0.0,,False,0.9291489124298096
20,0.001948427059687674,1.9551205809875682e-07,0.002092439914122224,0.0014590052887797356,1.8580367111553642e-07,0.001448658062145114,0.00014438408834394068,-13.581905364990234,0.2054419219493866,0.00042769170249812305,0.21009604632854462,0.5391564965248108,0.00042816600762307644,0.5442336797714233,0.006887572817504406,-5.863250732421875,0.5138455629348755,0.0003756836522370577,0.5302447080612183,0.016399145126342773,-2.6665196418762207,0.9696813821792603,0.0036671110428869724,1.0,0.030318617820739746,-1.7599042654037476,0.34356433153152466,0.005239561200141907,0.33000001311302185,0.013564318418502808,-1.6892622709274292,0.8917548060417175,1.0,0.10824519395828247,0.05145188421010971,0.0,0.05145188421010971,0.025509674102067947,0.025509674102067947,0.0,3.0,-19.60576629638672,1785285837.5302,5.017939805984497,196.31058382987976,5.6867686832763695,14.64857811741604,0.0,,False,0.9291489124298096
21,0.0020261420868337154,2.0054358174093068e-07,0.002145090140402317,0.0015015506651252508,1.9181500476861402e-07,0.0014974960358813405,0.00011901713878614828,-13.5712890625,0.21099229156970978,0.0004315433034207672,0.21670953929424286,0.5384443998336792,0.00046250209561549127,0.5402097702026367,0.005983598995953798,-5.834383010864258,0.5125308632850647,0.00039843228296376765,0.5250994563102722,0.01256859302520752,-2.796809196472168,0.9671263694763184,0.003914168104529381,1.0,0.03287363052368164,-1.7145910263061523,0.346230685710907,0.005404261406511068,0.33000001311302185,0.016230672597885132,-1.6669725179672241,0.8859653472900391,1.0,0.11403465270996094,0.04891401529312134,0.0,0.04891401529312134,0.023906085640192032,0.023906085640192032,0.0,2.0,-19.6372013092041,1785285855.8399446,23.32768440246582,214.62032842636108,7.326552788521731,15.2008048550606,0.0,,False,0.9291489124298096
22,0.0020870117004960775,2.0618284679585486e-07,0.002159539144486189,0.0015343776904046535,1.9824233277176972e-07,0.0015178557951003313,7.438550528604537e-05,-13.562816619873047,0.21527719497680664,0.00043599645141512156,0.22318197786808014,0.5383056998252869,0.0004963933024555445,0.5379718542098999,0.00791182927787304,-5.76336145401001,0.5117247700691223,0.0004194857319816947,0.521763265132904,0.010038495063781738,-2.849189281463623,0.9667752981185913,0.004145078361034393,1.0,0.03322470188140869,-1.690822720527649,0.34705650806427,0.0055453055538237095,0.33000001311302185,0.01705649495124817,-1.6522318124771118,0.8831261992454529,1.0,0.11687380075454712,0.047778211534023285,0.0,0.047778211534023285,0.023196471855044365,0.023196471855044365,0.0,2.0,-19.598100662231445,1785285855.9348187,23.422558546066284,214.71520256996155,8.927236246794436,15.738290887215047,0.0,,False,0.9291489124298096
23,0.0021621733903884888,2.1256657589674433e-07,0.0022338435519486666,0.001564323902130127,2.050869198910732e-07,0.0015904136234894395,7.627113518537953e-05,-13.530302047729492,0.2198992520570755,0.0004410587134771049,0.22639746963977814,0.5390201807022095,0.0005281432531774044,0.5446338653564453,0.008587216958403587,-5.720656394958496,0.5114714503288269,0.00043633853783831,0.519683301448822,0.008211851119995117,-2.8723342418670654,0.9683446884155273,0.004346154630184174,1.0,0.031655311584472656,-1.6850122213363647,0.34765493869781494,0.005672823172062635,0.33000001311302185,0.01765492558479309,-1.6396230459213257,0.881647527217865,1.0,0.11835247278213501,0.04773956537246704,0.0,0.04773956537246704,0.023172415792942047,0.023172415792942047,0.0,2.0,-19.542993545532227,1785285856.0421143,23.52985405921936,214.82249808311462,10.472812588367923,16.26316815281371,0.0,,False,0.9291489124298096
