window,position_pred_mean_0,position_pred_scale_0,position_pred_implied_var_0,position_actual_0,position_pred_mean_1,position_pred_scale_1,position_pred_implied_var_1,position_actual_1,position_pred_dof,position_residual_l2,position_nll,position_llr,velocity_pred_mean_0,velocity_pred_scale_0,velocity_pred_implied_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_scale_1,velocity_pred_implied_var_1,velocity_actual_1,velocity_pred_dof,velocity_residual_l2,velocity_nll,velocity_llr,steering_pred_mean,steering_pred_scale,steering_pred_dof,steering_pred_implied_var,steering_actual,steering_residual,steering_nll,steering_llr,acceleration_pred_mean,acceleration_pred_scale,acceleration_pred_dof,acceleration_pred_implied_var,acceleration_actual,acceleration_residual,acceleration_nll,acceleration_llr,traffic_light_color_pred_mean,traffic_light_color_pred_scale,traffic_light_color_pred_dof,traffic_light_color_pred_implied_var,traffic_light_color_actual,traffic_light_color_residual,traffic_light_color_nll,traffic_light_color_llr,traffic_light_confidence_pred_mean,traffic_light_confidence_pred_scale,traffic_light_confidence_pred_dof,traffic_light_confidence_pred_implied_var,traffic_light_confidence_actual,traffic_light_confidence_residual,traffic_light_confidence_nll,traffic_light_confidence_llr,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,traffic_light_discrepancy_calibrated_pred,traffic_light_discrepancy_calibrated_residual,traffic_light_discrepancy_llr,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_color,cusum_tl_confidence,cusum_tl_discrepancy,sprt_position,sprt_velocity,sprt_steering,sprt_acceleration,sprt_tl_color,sprt_tl_confidence,sprt_tl_discrepancy,sprt_motion_combined,sprt_tl_combined,sprt_combined,p_fault_motion,p_fault_tl,p_fault_combined,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,-0.0017240908928215504,0.0004223765863571316,2.857010940715554e-06,2.4634732653794345e-07,-0.00032596103847026825,0.000665405357722193,7.090630788297858e-06,2.9296642889420355e-09,2.133204936981201,0.001754876459017396,-9.443279266357422,4.953639030456543,0.0016367137432098389,0.013715241104364395,0.0004742997116409242,0.0,0.5004819631576538,0.0019018335733562708,9.119919013755862e-06,0.49999698996543884,3.3145575523376465,0.0017070532776415348,-8.516383171081543,-1.3565690517425537,0.49540695548057556,0.004666665568947792,3.6556499004364014,4.80849776067771e-05,0.4908202588558197,0.004586696624755859,-3.834939479827881,-0.3308892250061035,0.008068084716796875,0.032609932124614716,2.1020047664642334,0.0219135619699955,0.0,0.008068084716796875,-2.3444337844848633,-0.6701924204826355,0.9984426498413086,0.035102780908346176,2.100006580352783,0.025874687358736992,1.0,0.0015573501586914062,-2.3137362003326416,-0.692409098148346,0.9991199970245361,0.025206930935382843,2.0999999046325684,0.013343188911676407,1.0,0.0008800029754638672,-2.6454503536224365,-0.6926901340484619,6.415989628294483e-05,0.0,6.415989628294483e-05,0.000320580555126071,0.000320580555126071,0.09751757979393005,1.0,1.0,-18.17385482788086,1785290597.140992,3.0013363361358643,629.9052245616913,0.0,0.0,0.0,0.0,4.953639030456543,0.0,0.0,0.0,0.0,0.0,0.09751757979393005,2.5959883332252502,0.0,1.3084066808223724,0.9306029489167533,0.5,0.7872464137862936,,False,1.4118187427520752
1,-0.0017260829918086529,0.00042251773993484676,2.8603369628399378e-06,-1.0042354006145615e-06,-0.00032831914722919464,0.0006657145568169653,7.100737093423959e-06,-8.887375315680401e-07,2.133134603500366,0.001755877980031073,-9.440957069396973,4.955563545227051,0.0016050487756729126,0.013693908229470253,0.0004728733329102397,1.3376630647599086e-07,0.5004750490188599,0.0018881801515817642,8.990354217530694e-06,0.4999452233314514,3.3143367767333984,0.001690108678303659,-8.516727447509766,-1.3516170978546143,0.4952857792377472,0.004638081416487694,3.648836612701416,4.760510637424886e-05,0.5017407536506653,0.006454974412918091,-3.397028923034668,0.03319889307022095,0.007755845785140991,0.03245427832007408,2.1019833087921143,0.02170921489596367,0.0,0.007755845785140991,-2.352161407470703,-0.6717308163642883,0.9984267950057983,0.03496798127889633,2.100006103515625,0.025676460936665535,1.0,0.0015732049942016602,-2.317542791366577,-0.6923881769180298,0.9992077350616455,0.025154102593660355,2.0999999046325684,0.01328731793910265,1.0,0.0007922649383544922,-2.6477155685424805,-0.6927751898765564,6.417917757062241e-05,0.0,6.417917757062241e-05,0.0003206606488674879,0.0003206606488674879,0.0975174680352211,1.0,1.0,-17.95285415649414,1785290597.2450464,3.105390787124634,630.00927901268,0.8215521501748775,0.36400528997182846,2.220397381079802,0.0,9.909202575683594,0.0,0.03319889307022095,0.0,0.0,0.0,0.19503504782915115,5.561402857303619,0.0,2.9861753061413765,0.9961713341223295,0.5,0.9519456511588018,,False,1.4118187427520752
2,-0.0017369654960930347,0.00042090052738785744,2.836292196661816e-06,-2.263408987346338e-06,-0.0003129448741674423,0.0006641499348916113,7.061944415909238e-06,-1.4576858120562974e-06,2.133244276046753,0.001762445899657905,-9.435523986816406,5.065937519073486,0.0015141963958740234,0.013656328432261944,0.00047106281272135675,0.0,0.5004580616950989,0.0018286954145878553,8.446828360320069e-06,0.5000389814376831,3.310728073120117,0.0015711202286183834,-8.568985939025879,-1.3619896173477173,0.49582579731941223,0.004430137574672699,3.64288330078125,4.351840470917523e-05,0.5029585957527161,0.007132798433303833,-3.1849374771118164,0.27896571159362793,0.006807476282119751,0.03175394982099533,2.101884365081787,0.0208016037940979,0.0,0.006807476282119751,-2.3820018768310547,-0.6759123206138611,0.9983961582183838,0.03493531420826912,2.100005626678467,0.025628628209233284,1.0,0.001603841781616211,-2.318415641784668,-0.6923568248748779,0.9985947608947754,0.025223392993211746,2.0999999046325684,0.013360623270273209,1.0,0.0014052391052246094,-2.6434073448181152,-0.6919832825660706,5.992585647618398e-05,0.0,5.992585647618398e-05,0.00030285559478215873,0.00030285559478215873,0.09753520041704178,1.0,1.0,-17.883180618286133,1785290597.360341,3.2206854820251465,630.1245737075806,1.5734307621417472,0.7288834303617477,4.436486538435239,0.0,14.97514009475708,0.0,0.3121646046638489,0.0,0.0,0.0,0.29257024824619293,8.868404150009155,0.0,5.006371691823006,0.9998592527609546,0.5,0.993349375574803,,False,1.4118187427520752
3,-0.0017395694740116596,0.0004198959795758128,2.8232907425262965e-06,5.0795269999071024e-06,-0.00031358562409877777,0.0006630067946389318,7.038954208837822e-06,3.093815394095145e-06,2.1332180500030518,0.0017731571570038795,-9.411622047424316,5.173129081726074,0.0014976859092712402,0.013592555187642574,0.00046624671085737646,2.176692532884772e-06,0.5004780292510986,0.0017851018346846104,8.04154660727363e-06,0.499983012676239,3.3127152919769287,0.0015753060579299927,-8.582443237304688,-1.352918267250061,0.496146559715271,0.0042976075783371925,3.640638828277588,4.0984359657159075e-05,0.5026357769966125,0.006489217281341553,-3.3345584869384766,0.16184544563293457,0.006111830472946167,0.030943481251597404,2.1018097400665283,0.019767073914408684,0.0,0.006111830472946167,-2.412877082824707,-0.6785174608230591,0.9983073472976685,0.034606922417879105,2.1000049114227295,0.02514924295246601,1.0,0.001692652702331543,-2.327650308609009,-0.6922500729560852,0.9983967542648315,0.02513909339904785,2.0999999046325684,0.013271466828882694,1.0,0.001603245735168457,-2.646045446395874,-0.6916219592094421,5.749622141593136e-05,0.0,5.749622141593136e-05,0.00029259014991112053,0.00029259014991112053,0.09754547476768494,1.0,1.0,-17.944854736328125,1785290597.4441721,3.304516553878784,630.2084047794342,2.386983492150609,1.1029962375760078,6.655213797368434,0.0,20.148269176483154,0.0,0.47401005029678345,0.0,0.0,0.0,0.39011572301387787,12.171942949295044,0.0,7.023583933711052,0.99999482643278,0.5,0.9991101646969831,,False,1.4118187427520752
4,-0.001741346437484026,0.00041932304156944156,2.816711457853671e-06,1.7263111828924593e-07,-0.0003145933151245117,0.0006622201181016862,7.0250539465632755e-06,-3.7677526876223055e-08,2.1331615447998047,0.0017696989234536886,-9.417060852050781,5.166617393493652,0.0015682429075241089,0.013524760492146015,0.0004607604641932994,0.0,0.500503659248352,0.0017538333777338266,7.74805448600091e-06,0.5000336170196533,3.3167166709899902,0.0016371699748560786,-8.607664108276367,-1.3543167114257812,0.49634066224098206,0.004208169411867857,3.6404080390930176,3.929928061552346e-05,0.5022865533828735,0.0059458911418914795,-3.4694695472717285,0.05550265312194824,0.005730986595153809,0.030203955247998238,2.1017606258392334,0.0188421793282032,0.0,0.005730986595153809,-2.43924617767334,-0.6796463131904602,0.9982072114944458,0.03420157730579376,2.100004196166992,0.024563724175095558,1.0,0.0017927885055541992,-2.339170217514038,-0.6921167969703674,0.9982537031173706,0.02503572776913643,2.0999999046325684,0.013162552379071712,1.0,0.0017462968826293945,-2.6495776176452637,-0.6913226842880249,5.524779044208117e-05,0.0,5.524779044208117e-05,0.00028302587452344596,0.00028302587452344596,0.09755510091781616,1.0,1.0,-18.037927627563477,1785290597.5493393,3.4096837043762207,630.3135719299316,3.2936091133948224,1.4886289536952972,8.87747322755102,0.0,25.314886569976807,0.0,0.5295127034187317,0.0,0.0,0.0,0.48767082393169403,15.360099971294403,0.0,8.925856575369835,0.9999997866005732,0.5,0.9998671100843181,,False,1.4118187427520752
5,-0.0017431392334401608,0.00041873319423757493,2.809660827551852e-06,1.575186274749285e-06,-0.0003146883100271225,0.0006613781442865729,7.009366527199745e-06,1.1327596212140634e-06,2.13311767578125,0.0017730683321133256,-9.409124374389648,5.209578037261963,0.0016660690307617188,0.013452194631099701,0.00045494214282371104,1.1273627933405805e-06,0.5005213618278503,0.0017262655310332775,7.491781161661493e-06,0.4999838173389435,3.3209805488586426,0.001749567105434835,-8.61192798614502,-1.3441882133483887,0.496477335691452,0.004131188616156578,3.6396713256835938,3.7883964978391305e-05,0.5022947192192078,0.005817383527755737,-3.4934682846069336,0.05044800043106079,0.005521565675735474,0.02953522838652134,2.1017260551452637,0.018022894859313965,0.0,0.005521565675735474,-2.4623970985412598,-0.6800410151481628,0.9981280565261841,0.033805765211582184,2.100003719329834,0.023998575285077095,1.0,0.001871943473815918,-2.3505759239196777,-0.6919973492622375,0.9980918169021606,0.024949247017502785,2.0999999046325684,0.013071775436401367,1.0,0.0019081830978393555,-2.652313470840454,-0.6909536123275757,5.2897463319823146e-05,0.0,5.2897463319823146e-05,0.000272958364803344,0.000272958364803344,0.09756515920162201,1.0,1.0,-18.04540252685547,1785290597.6440282,3.5043725967407227,630.4082608222961,4.207709633931028,1.8856673762202263,11.102468510928796,0.0,30.52446460723877,0.0,0.5799607038497925,0.0,0.0,0.0,0.585235983133316,18.595896780490875,0.0,10.876267582178116,0.9999999916072432,0.5,0.9999810988252837,,False,1.4118187427520752
6,-0.0017452999018132687,0.00041805830551311374,2.800865104291006e-06,1.5669726280975738e-06,-0.00031262077391147614,0.0006604615482501686,6.990585461608134e-06,1.205626062983356e-06,2.1331048011779785,0.0017748326063156128,-9.405675888061523,5.245898246765137,0.0017700344324111938,0.013383622281253338,0.0004495197790674865,0.0,0.5005317330360413,0.0017018854850903153,7.2687898864387535e-06,0.49998679757118225,3.3248696327209473,0.0018520195735618472,-8.626532554626465,-1.3412883281707764,0.49659332633018494,0.004062877036631107,3.638796091079712,3.665221083792858e-05,0.5023168325424194,0.005723506212234497,-3.5094571113586426,0.05105030536651611,0.005401432514190674,0.028961051255464554,2.101701021194458,0.017333021387457848,0.0,0.005401432514190674,-2.482147455215454,-0.6801028847694397,0.9980689287185669,0.033453844487667084,2.100003242492676,0.023501629009842873,1.0,0.0019310712814331055,-2.360844612121582,-0.6918976902961731,0.9979056119918823,0.024882173165678978,2.0999999046325684,0.013001585379242897,1.0,0.0020943880081176758,-2.6540963649749756,-0.6904903054237366,5.059200702817179e-05,0.0,5.059200702817179e-05,0.0002630100352689624,0.0002630100352689624,0.0975751057267189,1.0,1.0,-18.061630249023438,1785290597.73876,3.599104404449463,630.5029926300049,5.138037876635202,2.2929744869470596,13.329246688441094,0.0,35.770362854003906,0.0,0.6310110092163086,0.0,0.0,0.0,0.6828110888600349,21.871454119682312,0.0,12.867012031376362,0.9999999996827891,0.5,0.9999974181764675,,False,1.4118187427520752
7,-0.001747653353959322,0.0004174387431703508,2.792804025375517e-06,1.2972550393897109e-06,-0.00031160004436969757,0.0006596079911105335,6.973114068387076e-06,9.14863392154075e-07,2.1330928802490234,0.0017766524106264114,-9.401849746704102,5.280534744262695,0.0018489211797714233,0.013331135734915733,0.00044534672633744776,0.0,0.5005395412445068,0.001684127259068191,7.107449619070394e-06,0.4999985992908478,3.328108310699463,0.0019264287548139691,-8.63957405090332,-1.3403924703598022,0.496703177690506,0.004014366306364536,3.6395697593688965,3.577290044631809e-05,0.49917101860046387,0.0024678409099578857,-4.301870822906494,-0.5514270067214966,0.005321294069290161,0.02853650227189064,2.1016838550567627,0.01683126948773861,0.0,0.005321294069290161,-2.4969232082366943,-0.680107593536377,0.9980294704437256,0.03319118171930313,2.1000027656555176,0.023134134709835052,1.0,0.001970529556274414,-2.3685851097106934,-0.6918254494667053,0.9977477788925171,0.024830151349306107,2.0999999046325684,0.01294727623462677,1.0,0.00225222110748291,-2.655349016189575,-0.6900619268417358,4.88969380967319e-05,0.0,4.88969380967319e-05,0.00025564737734384835,0.00025564737734384835,0.09758245944976807,1.0,1.0,-18.464445114135742,1785290597.8439093,3.704253673553467,630.6081418991089,6.471180984451681,2.7080220952630043,15.55727751716799,0.0,41.0508975982666,0.0,0.07958400249481201,0.0,0.0,0.0,0.780393548309803,24.58006179332733,0.0,14.291314788162708,0.9999999999788645,0.5,0.9999993786152674,,False,1.4118187427520752
8,-0.0017477828077971935,0.00041759281884878874,2.7962139483861392e-06,4.6771353368058044e-07,-0.0003129858523607254,0.0006597547326236963,6.9795819399587344e-06,5.0350134728205376e-08,2.1330244541168213,0.0017760550836101174,-9.402999877929688,5.270657539367676,0.001938551664352417,0.013291832990944386,0.00044196940143592656,6.6721305813644e-08,0.5005518794059753,0.00167936272919178,7.055235073494259e-06,0.5000179409980774,3.3318891525268555,0.0020106749143451452,-8.645541191101074,-1.3404109477996826,0.4966637194156647,0.00401258422061801,3.641380786895752,3.571947308955714e-05,0.49305927753448486,0.0036044418811798096,-4.067018508911133,-0.3905540704727173,0.00532957911491394,0.02828899584710598,2.10168194770813,0.01654086261987686,0.0,0.00532957911491394,-2.5051109790802,-0.6798370480537415,0.9980251789093018,0.03294234722852707,2.1000027656555176,0.02278856374323368,1.0,0.001974821090698242,-2.3760595321655273,-0.691799521446228,0.9977906942367554,0.024760201573371887,2.0999999046325684,0.012874431908130646,1.0,0.002209305763244629,-2.6583657264709473,-0.6901615858078003,4.815804277313873e-05,0.0,4.815804277313873e-05,0.0002524246519897133,0.0002524246519897133,0.09758570045232773,1.0,1.0,-18.352943420410156,1785290597.9405432,3.8008875846862793,630.7047758102417,7.6928223985425745,3.130544126033783,17.78832505617626,0.0,46.32155513763428,0.0,0.0,0.0,0.0,0.0,0.8779792487621307,27.439917266368866,0.0,15.866794854402542,0.9999999999987894,0.5,0.9999998714303405,,False,1.4118187427520752
9,-0.0017451797612011433,0.00041852236608974636,2.812339744195924e-06,3.4676381801546086e-06,-0.0003248397260904312,0.0006606894894503057,7.008501597738359e-06,1.898311552395171e-06,2.1328396797180176,0.0017789113335311413,-9.392131805419922,5.251758575439453,0.0019979625940322876,0.013261348009109497,0.0004389683890622109,0.0,0.5005666613578796,0.0016901654889807105,7.130440735636512e-06,0.49997836351394653,3.336829900741577,0.002082774182781577,-8.628121376037598,-1.3323497772216797,0.4963705539703369,0.004074953496456146,3.641599178314209,3.6835823266301304e-05,0.49841731786727905,0.0020467638969421387,-4.360647201538086,-0.5985405445098877,0.005577206611633301,0.028251972049474716,2.1017038822174072,0.016494210809469223,0.0,0.005577206611633301,-2.5039005279541016,-0.6785332560539246,0.9980881214141846,0.032750848680734634,2.1000025272369385,0.022524438798427582,1.0,0.0019118785858154297,-2.3820266723632812,-0.6918692588806152,0.9980875253677368,0.024691704660654068,2.0999999046325684,0.012803297489881516,1.0,0.0019124746322631836,-2.6625795364379883,-0.690897524356842,4.921555955661461e-05,0.0,4.921555955661461e-05,0.000257034640526399,0.000257034640526399,0.09758105129003525,1.0,1.0,-18.474952697753906,1785290598.0452237,3.9055681228637695,630.8094563484192,9.036473089977218,3.5590332970023155,20.02358640515157,0.0,51.57331371307373,0.0,0.0,0.0,0.0,0.0,0.975560300052166,30.082252264022827,0.0,17.22394412010908,0.9999999999999138,0.5,0.9999999669070032,,False,1.4118187427520752
