window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,traffic_light_state_pred_mean,traffic_light_state_pred_var,traffic_light_state_actual,traffic_light_state_residual,traffic_light_state_nll,traffic_light_detected_pred,traffic_light_detected_actual,traffic_light_detected_residual,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_state,cusum_tl_discrepancy,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.0007622300181537867,9.908566056537893e-08,0.00041165517177432775,0.0006389052141457796,1.0537010552980064e-07,0.00027071055956184864,0.0005083995056338608,-12.995182037353516,0.08292168378829956,0.00038080071681179106,0.04010685905814171,0.4915863275527954,0.00012596370652318,0.483839213848114,0.0435100793838501,-3.943350315093994,0.4862591028213501,0.0001937987544806674,0.43510985374450684,0.05114924907684326,3.3944973945617676,0.9519708156585693,0.0018257771153002977,0.8873189687728882,0.06465184688568115,-1.0892562866210938,0.3141942024230957,0.0019675353541970253,0.33000001311302185,0.015805810689926147,-2.1330621242523193,0.5809169411659241,0.0,0.5809169411659241,0.011890033259987831,0.0,0.011890033259987831,1.0,1.0,-14.452613830566406,1785285163.647505,3.0103952884674072,452.04407262802124,0.0,0.0,0.0,183.95,True,5.5977253913879395
1,0.0007672724314033985,9.990569793671966e-08,0.00042456667870283127,0.0006484291516244411,1.0508022540989259e-07,0.00027824213611893356,0.0005044657154940069,-13.016057968139648,0.08388236165046692,0.00037942553171887994,0.042804136872291565,0.4895697236061096,0.00012821366544812918,0.4828197658061981,0.04162910580635071,-4.180123329162598,0.48442068696022034,0.00019979050557594746,0.43405985832214355,0.05036082863807678,3.0069990158081055,0.9511170983314514,0.0018455478129908442,0.9067342281341553,0.04438287019729614,-1.6948776245117188,0.31373631954193115,0.002045032801106572,0.33000001311302185,0.016263693571090698,-2.1125614643096924,0.5738770961761475,0.0,0.5738770961761475,0.011839483864605427,0.0,0.011839483864605427,1.0,1.0,-14.856657028198242,1785285163.7421143,3.1050045490264893,452.1386818885803,2.7815680147671102,0.5595491536461361,0.0,183.95,True,5.5977253913879395
2,0.000781100825406611,9.971366665695314e-08,0.0003776735975407064,0.0006563893985003233,1.0357722146636661e-07,0.000246676238020882,0.0005749942502006888,-12.637638092041016,0.0852847695350647,0.00037519659963436425,0.04458349570631981,0.4876927435398102,0.0001297990238526836,0.4818662106990814,0.04111620411276817,-4.242506980895996,0.48273059725761414,0.00020396622130647302,0.43314456939697266,0.04958602786064148,2.697566509246826,0.9518128633499146,0.0018323385156691074,0.9159098267555237,0.03590303659439087,-1.8803985118865967,0.31308040022850037,0.0021140621975064278,0.33000001311302185,0.016919612884521484,-2.0929267406463623,0.5702013373374939,0.0,0.5702013373374939,0.01192447915673256,0.0,0.01192447915673256,1.0,1.0,-14.682859420776367,1785285163.835994,3.1988842487335205,452.23256158828735,5.7369336369560955,1.0994635836289421,0.0,183.95,True,5.5977253913879395
3,0.0007886972744017839,1.0020371377095216e-07,0.00046221254160627723,0.0006614902522414923,1.0304135145133841e-07,0.0003016183618456125,0.0004859012842644006,-13.10391616821289,0.086331307888031,0.0003724278067238629,0.047343652695417404,0.48601290583610535,0.00013199346722103655,0.48064255714416504,0.03935578465461731,-4.426271438598633,0.48122644424438477,0.00020911301544401795,0.43301278352737427,0.0482136607170105,2.2407569885253906,0.9526209831237793,0.0018238864140585065,0.9324955940246582,0.020125389099121094,-2.1234188079833984,0.31252092123031616,0.002188728656619787,0.33000001311302185,0.01747909188270569,-2.0734848976135254,0.5677595734596252,0.0,0.5677595734596252,0.01208283007144928,0.0,0.01208283007144928,1.0,1.0,-15.524555206298828,1785285163.931377,3.294267177581787,452.3279445171356,7.85060347362262,1.619936170578911,0.0,183.95,True,5.5977253913879395
4,0.0007901085773482919,1.0109308590244837e-07,0.0005391148733906448,0.0006629449781030416,1.030477392305329e-07,0.000350544840330258,0.00040073893615044653,-13.474651336669922,0.08703407645225525,0.00037046518991701305,0.05069872364401817,0.4844057261943817,0.00013454370491672307,0.47953498363494873,0.03666036203503609,-4.699252128601074,0.47977468371391296,0.00021492921223398298,0.43349188566207886,0.046282798051834106,1.6796002388000488,0.9539535045623779,0.001810946618206799,0.9373297095298767,0.01662379503250122,-2.1617140769958496,0.3121489882469177,0.002258836757391691,0.33000001311302185,0.017851024866104126,-2.056978225708008,0.5659403800964355,0.0,0.5659403800964355,0.012216438539326191,0.0,0.012216438539326191,1.0,1.0,-16.39425277709961,1785285164.0434222,3.4063124656677246,452.43998980522156,9.094575739488363,2.123902085623363,0.0,183.95,True,5.5977253913879395
5,0.0007736001862213016,1.0447428167026374e-07,0.00045938644325360656,0.0006630592979490757,1.0583033827060717e-07,0.00029805468511767685,0.0004816208383999765,-13.128046035766602,0.08741059899330139,0.000372429407434538,0.05309970676898956,0.48274776339530945,0.00013893208233639598,0.4785041809082031,0.03457231819629669,-4.9053239822387695,0.4782619774341583,0.0002239754394395277,0.4342472553253174,0.04401472210884094,1.0417466163635254,0.955660343170166,0.0018078857101500034,0.935500979423523,0.020159363746643066,-2.1264636516571045,0.3113410174846649,0.0023395398166030645,0.33000001311302185,0.018658995628356934,-2.0355546474456787,0.5698063969612122,0.0,0.5698063969612122,0.0125969173386693,0.0,0.0125969173386693,1.0,1.0,-16.531431198120117,1785285164.1294672,3.4923574924468994,452.52603483200073,10.201369584333598,2.6064444224054855,0.0,183.95,True,5.5977253913879395
6,0.0008056276710703969,1.028945320058483e-07,0.0005762940272688866,0.0006727150175720453,1.0248419357594685e-07,0.00037249585147947073,0.000377790245693177,-13.55837631225586,0.089775949716568,0.0003645698889158666,0.056618962436914444,0.48145240545272827,0.00014010907034389675,0.4776289463043213,0.03337670862674713,-4.997109889984131,0.47746193408966064,0.00022511147835757583,0.43724626302719116,0.04021567106246948,0.31170153617858887,0.9562646150588989,0.0017985914601013064,0.9630954265594482,0.006830811500549316,-2.228466272354126,0.31095969676971436,0.002506416290998459,0.33000001311302185,0.019040316343307495,-2.003190755844116,0.5827606916427612,0.0,0.5827606916427612,0.013400751166045666,0.0,0.013400751166045666,1.0,1.0,-17.40021324157715,1785285164.2336164,3.5965065956115723,452.6301839351654,10.439381385721802,3.0566228675860456,0.0,183.95,True,5.5977253913879395
7,0.0008497414528392255,1.0049062382222473e-07,0.000607166497502476,0.000684341648593545,9.831436642571134e-08,0.0003908874641638249,0.00038073345785960555,-13.555535316467285,0.09268355369567871,0.00035542386467568576,0.060855939984321594,0.48079031705856323,0.00014030533202458173,0.47599509358406067,0.03218681737780571,-5.062069416046143,0.4772643446922302,0.00022245851869229227,0.43894028663635254,0.038324058055877686,0.014693975448608398,0.9587633609771729,0.0017538946121931076,0.9945780038833618,0.035814642906188965,-1.8883510828018188,0.3094598352909088,0.002654938492923975,0.33000001311302185,0.020540177822113037,-1.9672731161117554,0.6081390976905823,0.0,0.6081390976905823,0.014956270344555378,0.0,0.014956270344555378,1.0,1.0,-17.597843170166016,1785285164.3382437,3.701133966445923,452.73481130599976,10.479763258521139,3.470883673034245,0.0,183.95,True,5.5977253913879395
8,0.0008836023625917733,9.745628659629801e-08,0.0006368891918100417,0.0006968076340854168,9.443104431738902e-08,0.0004091643786523491,0.0003789538750424981,-13.571380615234375,0.0940270721912384,0.0003491863899398595,0.064007468521595,0.48055675625801086,0.0001385947980452329,0.4766879975795746,0.0302678681910038,-5.239661693572998,0.4774886667728424,0.0002179169241571799,0.4426130950450897,0.034875571727752686,-0.5060045719146729,0.9609546065330505,0.0017159916460514069,1.0,0.03904539346694946,-1.8207273483276367,0.30905237793922424,0.002721534576267004,0.33000001311302185,0.020947635173797607,-1.9537243843078613,0.6300019025802612,0.0,0.6300019025802612,0.0164013784378767,0.0,0.0164013784378767,1.0,1.0,-18.01611328125,1785285164.4292197,3.792109966278076,452.8257873058319,10.101875020236491,3.87159574667855,0.0,183.95,True,5.5977253913879395
9,0.0008996150572784245,9.78835288378832e-08,0.0006719353841617703,0.0007039248012006283,9.388176636093704e-08,0.0004299180000089109,0.0003562551864888519,-13.657824516296387,0.09564384818077087,0.00034654256887733936,0.0679490715265274,0.48026296496391296,0.00014110590564087033,0.4739547073841095,0.028404133394360542,-5.331220626831055,0.4773523211479187,0.0002200255257776007,0.44617387652397156,0.031178444623947144,-1.0828936100006104,0.9626737236976624,0.0016959795029833913,1.0,0.037326276302337646,-1.8600575923919678,0.3051786422729492,0.0027600638568401337,0.33000001311302185,0.024821370840072632,-1.91570246219635,0.632087230682373,0.0,0.632087230682373,0.016903460025787354,0.0,0.016903460025787354,1.0,1.0,-18.464248657226562,1785285164.5337422,3.896632432937622,452.93030977249146,9.275851405975281,4.234285898211344,0.0,183.95,True,5.5977253913879395
10,0.000914167903829366,9.909177833833382e-08,0.0007260064594447613,0.0007064531091600657,9.413397350499508e-08,0.00046263524563983083,0.00030798031366430223,-13.820602416992188,0.09710851311683655,0.0003452007076703012,0.07257992774248123,0.4799830913543701,0.0001450421113986522,0.47693687677383423,0.024717016145586967,-5.663618087768555,0.47723138332366943,0.00022442992485594004,0.45108914375305176,0.026142239570617676,-1.759473443031311,0.9639654755592346,0.0016833883710205555,1.0,0.03603452444076538,-1.8888580799102783,0.2982109785079956,0.0028017901349812746,0.33000001311302185,0.031789034605026245,-1.8394709825515747,0.635087788105011,0.0,0.635087788105011,0.017760921269655228,0.0,0.017760921269655228,1.0,1.0,-19.231233596801758,1785285164.6397357,4.002625942230225,453.03630328178406,7.682842852138876,4.520744570099363,0.0,183.95,True,5.5977253913879395
11,0.0009117700392380357,1.0187305576891958e-07,0.0006426236359402537,0.0007034617010504007,9.623681762604974e-08,0.0004083838139194995,0.0003993879654444754,-13.482200622558594,0.09822031855583191,0.0003466433845460415,0.07578631490468979,0.4799446165561676,0.00014922962873242795,0.47885140776634216,0.02246062457561493,-5.820797920227051,0.4773188531398773,0.00022825792257208377,0.4534831643104553,0.023835688829421997,-2.0290651321411133,0.9657829999923706,0.001670669298619032,1.0,0.034217000007629395,-1.9279276132583618,0.2861465513706207,0.002835791790857911,0.33000001311302185,0.04385346174240112,-1.674697756767273,0.6480766534805298,0.0,0.6480766534805298,0.019858520478010178,0.0,0.019858520478010178,1.0,1.0,-19.153371810913086,1785285164.7241814,4.087071657180786,453.1207489967346,6.167696084191142,4.64243001620308,0.0,183.95,True,5.5977253913879395
12,0.0009635313763283193,9.83628893891364e-08,0.000827997864689678,0.0007188105955719948,9.165469805338944e-08,0.0005254590651020408,0.0002361231599934399,-14.034723281860352,0.10055211186408997,0.00033837257069535553,0.07966519147157669,0.4808337986469269,0.00014682575420010835,0.47728824615478516,0.02118571102619171,-5.883478164672852,0.4785737991333008,0.00021990701497998089,0.458753377199173,0.019820421934127808,-2.3989980220794678,0.967546284198761,0.0016432245029136539,1.0,0.032453715801239014,-1.966127872467041,0.2858276665210724,0.0029312160331755877,0.33000001311302185,0.04417234659194946,-1.6643998622894287,0.6575519442558289,0.0,0.6575519442558289,0.02090761996805668,0.0,0.02090761996805668,1.0,1.0,-19.94100570678711,1785285164.819759,4.1826491355896,453.21632647514343,3.8649154203693854,4.7538175678289525,0.0,183.95,True,5.5977253913879395
13,0.0009638434858061373,9.970545278292775e-08,0.001017606700770557,0.0007115679327398539,9.293772507135145e-08,0.0006453947280533612,8.526063902536407e-05,-14.28026008605957,0.10082566738128662,0.00033973262179642916,0.08512502163648605,0.4810856580734253,0.00014853982429485768,0.47656288743019104,0.01633908599615097,-6.131472110748291,0.47879305481910706,0.00022086170793045312,0.4665580093860626,0.012235045433044434,-2.9511566162109375,0.9685900211334229,0.0016374411061406136,1.0,0.03140997886657715,-1.9871128797531128,0.2778562307357788,0.002853516722097993,0.33000001311302185,0.05214378237724304,-1.5342378616333008,0.6623518466949463,0.0,0.6623518466949463,0.02203879877924919,0.0,0.02203879877924919,1.0,1.0,-20.6610164642334,1785285164.9461415,4.30903172492981,453.34270906448364,4.433727406873942,4.735043118798697,0.0,183.95,True,5.5977253913879395
14,0.000929830246604979,1.0465699062933709e-07,0.0007606922881677747,0.0006878292188048363,9.894118591091683e-08,0.00048120671999640763,0.0002670215326361358,-13.910360336303711,0.09899741411209106,0.00035126428701914847,0.08797562122344971,0.48072466254234314,0.00014982448192313313,0.4762412905693054,0.011898762546479702,-6.302133560180664,0.47804439067840576,0.0002225928328698501,0.4672086536884308,0.010835736989974976,-3.022404909133911,0.9701829552650452,0.0016429394017904997,1.0,0.029817044734954834,-2.0161266326904297,0.27310776710510254,0.0025413495022803545,0.33000001311302185,0.05689224600791931,-1.431778907775879,0.6648678183555603,0.0,0.6648678183555603,0.021974360570311546,0.0,0.021974360570311546,1.0,1.0,-20.46327018737793,1785285165.031167,4.394057273864746,453.4277346134186,6.258772551286519,4.61380971591102,0.0,183.95,True,5.5977253913879395
15,0.0009606008534319699,1.0404243511175082e-07,0.0009282887331210077,0.000695578521117568,9.727664718184315e-08,0.0005866554565727711,0.00011361473298165947,-14.208209991455078,0.10110387206077576,0.00034658005461096764,0.09306473284959793,0.4816761016845703,0.00015028448251541704,0.4761003255844116,0.009783508256077766,-6.350640296936035,0.47914156317710876,0.00021894792735110968,0.4697801172733307,0.009361445903778076,-3.094268321990967,0.9718186259269714,0.0016290851635858417,1.0,0.028181374073028564,-2.0471763610839844,0.2707381546497345,0.002645417582243681,0.33000001311302185,0.059261858463287354,-1.3847415447235107,0.678658664226532,0.0,0.678658664226532,0.023694071918725967,0.0,0.023694071918725967,1.0,1.0,-20.835857391357422,1785285165.1262696,4.489159822463989,453.5228371620178,8.456404899678589,4.445538949970975,0.0,183.95,True,5.5977253913879395
16,0.0010011906269937754,1.0285378948537982e-07,0.0006505709607154131,0.0007019410841166973,9.486470986530549e-08,0.0004094404575880617,0.0004566079005599022,-13.243952751159668,0.1036042869091034,0.00034011524985544384,0.09743651002645493,0.48289158940315247,0.00015010102652013302,0.4782944321632385,0.0076925503090023994,-6.431013584136963,0.48043593764305115,0.00021398469107225537,0.4723283648490906,0.008107572793960571,-3.1522722244262695,0.9733291864395142,0.0016184630803763866,1.0,0.02667081356048584,-2.0744450092315674,0.2683842182159424,0.0028355650138109922,0.33000001311302185,0.06161579489707947,-1.344374418258667,0.6942446231842041,0.0,0.6942446231842041,0.025914520025253296,0.0,0.025914520025253296,1.0,1.0,-19.96489906311035,1785285165.2231205,4.586010694503784,453.6196880340576,9.783078919823588,4.236901057566086,0.0,183.95,True,5.5977253913879395
17,0.0010351124219596386,1.0188988142090238e-07,0.001203249441459775,0.0007134932093322277,9.299057524003729e-08,0.0007578349323011935,0.00017388572450727224,-14.157892227172852,0.10596796870231628,0.00033476462704129517,0.10032818466424942,0.4839414358139038,0.0001498087658546865,0.48151227831840515,0.006140681449323893,-6.4990386962890625,0.4815483093261719,0.00020933285122737288,0.4761064052581787,0.005441904067993164,-3.2461190223693848,0.974907398223877,0.0016067915130406618,1.0,0.025092601776123047,-2.101889133453369,0.2667955756187439,0.0030055816750973463,0.33000001311302185,0.06320443749427795,-1.3201398849487305,0.7058921456336975,0.0,0.7058921456336975,0.027646400034427643,0.0,0.027646400034427643,1.0,2.0,-20.98018455505371,1785285165.3183644,4.681254625320435,453.71493196487427,12.125038431911946,4.00402863185126,0.0,183.95,True,5.5977253913879395
18,0.0010642686393111944,1.1008073386165051e-07,0.0012563725467771292,0.0007135581690818071,9.905321007863677e-08,0.0007907150429673493,0.00020701954781543463,-14.039281845092773,0.10689660906791687,0.00034654090995900333,0.10559991002082825,0.48576560616493225,0.00015638506738469005,0.4853280782699585,0.0013685243902727962,-6.524434566497803,0.48375579714775085,0.00021276841289363801,0.47905418276786804,0.0047016143798828125,-3.256767749786377,0.9791080951690674,0.0015860904240980744,1.0,0.020891904830932617,-2.1667096614837646,0.2614007294178009,0.003280048258602619,0.33000001311302185,0.06859928369522095,-1.2236636877059937,0.7195227146148682,0.0,0.7195227146148682,0.03042707033455372,0.0,0.03042707033455372,1.0,2.0,-20.8872127532959,1785285165.4334702,4.796360492706299,453.83003783226013,14.374026142242492,3.6746800088936977,0.0,183.95,True,5.5977253913879395
19,0.0011152287479490042,1.1170507008273489e-07,0.001112061319872737,0.0007137858774513006,9.862282013273216e-08,0.0006983309285715222,1.577618604642339e-05,-14.230550765991211,0.10870200395584106,0.0003429491480346769,0.11105110496282578,0.4877087473869324,0.0001580150128575042,0.4876680374145508,0.0023494537454098463,-6.51944637298584,0.48613253235816956,0.0002087442553602159,0.4824737310409546,0.003658801317214966,-3.28619647026062,0.9822978973388672,0.0015565984649583697,1.0,0.017702102661132812,-2.213031053543091,0.259397953748703,0.003668710356578231,0.33000001311302185,0.07060205936431885,-1.2056725025177002,0.7219876050949097,0.0,0.7219876050949097,0.03169294819235802,0.0,0.03169294819235802,1.0,2.0,-21.08920669555664,1785285165.5384836,4.901373863220215,453.93505120277405,16.82500779483378,3.327340200747842,0.0,183.95,True,5.5977253913879395
20,0.0011571694631129503,1.1138181577052819e-07,0.0009074470144696534,0.0007127427961677313,9.643920151347629e-08,0.0005685444921255112,0.0002883651468437165,-13.856700897216797,0.11102131009101868,0.00033708306727930903,0.11585267633199692,0.4897526502609253,0.0001576825452502817,0.4895615875720978,0.004835142754018307,-6.502437114715576,0.48853981494903564,0.00020270535605959594,0.48751935362815857,0.0010204613208770752,-3.330371379852295,0.9851057529449463,0.0015264996327459812,1.0,0.014894247055053711,-2.2507879734039307,0.2597082257270813,0.004073553252965212,0.33000001311302185,0.07029178738594055,-1.2262163162231445,0.7258239984512329,0.0,0.7258239984512329,0.03262367099523544,0.0,0.03262367099523544,1.0,2.0,-20.72383689880371,1785285165.6333644,4.9962546825408936,454.0299320220947,18.91061965067214,3.0005442063074304,0.0,183.95,True,5.5977253913879395
21,0.0012469857465475798,1.1209903760800444e-07,0.0014136249665170908,0.0007245796732604504,9.460304539743447e-08,0.0008846804848872125,0.00023108634923119098,-13.991521835327148,0.11572659015655518,0.0003290276799816638,0.12000057101249695,0.492541640996933,0.00015958525182213634,0.49155157804489136,0.004387155640870333,-6.512443542480469,0.4914335310459137,0.0001957723288796842,0.4893336892127991,0.002099841833114624,-3.339078903198242,0.9894436597824097,0.0014873415930196643,1.0,0.010556340217590332,-2.2989823818206787,0.2604772448539734,0.004900007043033838,0.33000001311302185,0.06952276825904846,-1.2471158504486084,0.7366092205047607,0.0,0.7366092205047607,0.03458850830793381,0.0,0.03458850830793381,1.0,2.0,-20.871017456054688,1785285165.7381365,5.101026773452759,454.1347041130066,21.143412063761474,2.6946477460924827,0.0,183.95,True,5.5977253913879395
22,0.0013443375937640667,1.1236657115887283e-07,0.001268891734071076,0.0007465912494808435,9.245790266732001e-08,0.0007924344390630722,8.828179852571338e-05,-14.224435806274414,0.12108850479125977,0.0003201986837666482,0.12588389217853546,0.4952986240386963,0.0001631843624636531,0.4937170147895813,0.005049478262662888,-6.502148628234863,0.49410146474838257,0.00019082445942331105,0.4910414218902588,0.0030600428581237793,-3.33860445022583,0.9934645891189575,0.0014485749416053295,1.0,0.0065354108810424805,-2.3349063396453857,0.26195457577705383,0.0059215957298874855,0.33000001311302185,0.06804543733596802,-1.2546789646148682,0.7465417981147766,0.0,0.7465417981147766,0.036120928823947906,0.0,0.036120928823947906,1.0,2.0,-21.095457077026367,1785285165.8346477,5.197537899017334,454.23121523857117,23.60064409782249,2.396314400043795,0.0,183.95,True,5.5977253913879395
23,0.0014156958786770701,1.102268711861143e-07,0.0013266003224998713,0.0007665322627872229,8.918125615764438e-08,0.0008288888493552804,0.00010874908184632659,-14.230976104736328,0.12540683150291443,0.0003104783536400646,0.13189585506916046,0.4973739683628082,0.00016608519945293665,0.49329373240470886,0.007665229961276054,-6.4343953132629395,0.49613404273986816,0.00018725210975389928,0.49559879302978516,0.0005352497100830078,-3.37182354927063,0.9960207939147949,0.0014145891182124615,1.0,0.003979206085205078,-2.3559226989746094,0.2655870020389557,0.006566508207470179,0.33000001311302185,0.06441301107406616,-1.2780239582061768,0.7566245198249817,0.0,0.7566245198249817,0.0366269089281559,0.0,0.0366269089281559,1.0,2.0,-21.064403533935547,1785285165.939318,5.302208185195923,454.33588552474976,26.026822588792683,2.1213260475864155,0.0,183.95,True,5.5977253913879395
