window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.006873554550111294,-6.440250396728516,-5.467774391174316,-1.5715376138687134,-11.600238800048828,1.0,0.7279040217399597,0.2720959782600403,0.0,1.0,0.0,1.0
1,0.005931084975600243,-6.472701072692871,-5.457300186157227,-1.5731945037841797,-11.625138282775879,1.0,0.7331885099411011,0.2668114900588989,0.0,1.0,0.363185909657302,1.0
2,0.005232581868767738,-6.494002342224121,-5.429220676422119,-1.6046102046966553,-11.639684677124023,1.0,0.7366201281547546,0.26337987184524536,0.0,1.0,0.7118254249664595,1.0
3,0.0049322741106152534,-6.505650043487549,-5.4447021484375,-1.6557648181915283,-11.689294815063477,1.0,0.7386747002601624,0.26132529973983765,0.0,1.0,1.0108548023361639,1.0
4,0.0051527852192521095,-6.508876800537109,-5.489554405212402,-1.7440690994262695,-11.772554397583008,1.0,0.7391008138656616,0.2608991861343384,0.0,1.0,1.226624597186337,1.0
5,0.005307668820023537,-6.519052505493164,-5.528820991516113,-1.7928721904754639,-11.838545799255371,1.0,0.73759925365448,0.26240074634552,0.0,1.0,1.3764029903641468,1.0
6,0.005975737236440182,-6.518607139587402,-5.481698513031006,-1.7836343050003052,-11.795783042907715,1.0,0.7359724640846252,0.26402753591537476,0.0,1.0,1.568944139889613,1.0
7,0.006940979044884443,-6.510031700134277,-5.34944486618042,-1.7804348468780518,-11.679804801940918,1.0,0.7332620620727539,0.2667379379272461,0.0,1.0,1.8774635303818759,1.0
8,0.007211563643068075,-6.510759353637695,-5.396119594573975,-1.7759172916412354,-11.715614318847656,1.0,0.7300918698310852,0.2699081301689148,0.0,1.0,2.1501734039674005,1.0
9,0.007367595564574003,-6.516956806182861,-5.391023635864258,-1.7595126628875732,-11.709531784057617,1.0,0.7262997627258301,0.2737002372741699,0.0,1.0,2.4289658123429643,1.0
10,0.007422964554280043,-6.525750160217285,-5.498291492462158,-1.8045510053634644,-11.826658248901367,1.0,0.7211817502975464,0.2788182497024536,0.0,1.0,2.590631755874778,1.0
11,0.007327626924961805,-6.530096054077148,-5.546667098999023,-1.8353437185287476,-11.885102272033691,1.0,0.7153240442276001,0.2846759557723999,0.0,1.0,2.6938536762742675,1.0
12,0.007032375317066908,-6.536528587341309,-5.533231735229492,-1.7611525058746338,-11.843689918518066,1.0,0.7090415358543396,0.2909584641456604,0.0,1.0,2.838487950189382,1.0
13,0.007012119051069021,-6.536330223083496,-5.607336044311523,-1.878659963607788,-11.961529731750488,1.0,0.70523601770401,0.29476398229599,0.0,1.0,2.8652824108720747,1.0
