window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.0078889150172472,-6.318812847137451,-5.062448978424072,-1.1197117567062378,-10.928627967834473,0.08771871030330658,0.613346517086029,0.5256277918815613,0.0013528192648664117,0.07382673025131226,0.0,1.0
1,0.007973644882440567,-6.324224472045898,-5.049859523773193,-1.1183449029922485,-10.923285484313965,0.08958487957715988,0.6182656288146973,0.5286807417869568,0.001419031759724021,0.07494742423295975,0.6663578669089727,1.0
2,0.008174339309334755,-6.327517509460449,-5.023735523223877,-1.1167563199996948,-10.904884338378906,0.09140269458293915,0.6231797933578491,0.5317770838737488,0.001491198898293078,0.07616408914327621,1.351116879753004,1.0
3,0.008295643143355846,-6.331048965454102,-5.012070655822754,-1.1269385814666748,-10.9041748046875,0.09283849596977234,0.6280494928359985,0.5352109670639038,0.0015347012085840106,0.07759038358926773,2.0365854262884415,1.0
4,0.008507159538567066,-6.333391189575195,-4.99070930480957,-1.1394060850143433,-10.895661354064941,0.09450312703847885,0.6328490376472473,0.5383459329605103,0.001575304428115487,0.0786607563495636,2.7305674234464377,1.0
5,0.00846603699028492,-6.341155052185059,-4.968508720397949,-1.141530990600586,-10.886727333068848,0.09647330641746521,0.6385629773139954,0.5420897006988525,0.0015768400626257062,0.08031156659126282,3.4334834416005275,1.0
6,0.008488917723298073,-6.3454270362854,-4.939669609069824,-1.1561644077301025,-10.875245094299316,0.09825079143047333,0.6438604593276978,0.5456096529960632,0.0016645134892314672,0.08149268478155136,4.147881698524149,1.0
7,0.008638645522296429,-6.345255374908447,-4.8988542556762695,-1.1719112396240234,-10.85029411315918,0.09964410960674286,0.6501509547233582,0.5505068302154541,0.001764015993103385,0.08237464725971222,4.8872309365879065,1.0
8,0.006974979303777218,-6.373643398284912,-5.016700744628906,-1.1950093507766724,-10.984508514404297,0.10154102742671967,0.6683452129364014,0.5668041706085205,0.0017478010850027204,0.0839138999581337,5.492365773406547,1.0
9,0.006937322206795216,-6.384378910064697,-5.028587818145752,-1.2098592519760132,-11.012179374694824,0.10379844158887863,0.6778678894042969,0.5740694403648376,0.001726547023281455,0.08600210398435593,6.0698297499346605,1.0
