window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.004839102737605572,-6.479212284088135,-5.141757488250732,-1.3425531387329102,-11.263895034790039,0.0549086332321167,0.7088372707366943,0.6539286375045776,0.0002179005095968023,0.052693575620651245,0.0,1.0
1,0.004478466231375933,-6.494475364685059,-5.133570671081543,-1.4071810245513916,-11.304922103881836,0.055019576102495193,0.714810311794281,0.6597907543182373,0.00016100415086839348,0.05345959588885307,0.6175303428227661,1.0
2,0.004381127655506134,-6.501681327819824,-5.1268439292907715,-1.4508790969848633,-11.328596115112305,0.05516166239976883,0.7195122241973877,0.6643505692481995,0.00011691740655805916,0.053967319428920746,1.2113866744150634,1.0
3,0.0047268071211874485,-6.5035624504089355,-5.129799842834473,-1.552829623222351,-11.383817672729492,0.05526834353804588,0.7221451997756958,0.6668768525123596,0.00011758009350160137,0.054103441536426544,1.7500214483901733,1.0
4,0.005234572570770979,-6.50505256652832,-5.227873802185059,-1.5943505764007568,-11.484526634216309,0.05518495291471481,0.7233410477638245,0.668156087398529,0.00010183909034822136,0.05429806560277939,2.1879472608784667,1.0
5,0.006723411846905947,-6.492767810821533,-5.226572036743164,-1.6440107822418213,-11.496030807495117,0.05580439046025276,0.7232667207717896,0.6674623489379883,9.854303789325058e-05,0.05429806560277939,2.6143689000879515,1.0
6,0.007312642876058817,-6.488992691040039,-5.082062721252441,-1.6860535144805908,-11.39767074584961,0.056174859404563904,0.7204925417900085,0.6643176674842834,0.00016494261217303574,0.05431990697979927,3.139150600942944,1.0
7,0.007268933113664389,-6.497747898101807,-4.989995002746582,-1.6781489849090576,-11.328818321228027,0.05601225420832634,0.7174075841903687,0.6613953113555908,0.0001967760472325608,0.0544038750231266,3.732784726419519,1.0
8,0.006999568548053503,-6.5158843994140625,-5.012864112854004,-1.6761897802352905,-11.36427116394043,0.05596945434808731,0.7127752900123596,0.6568058133125305,0.0001608783204574138,0.054564349353313446,4.290966009183691,1.0
9,0.007099831011146307,-6.523557662963867,-4.986889362335205,-1.6901459693908691,-11.358141899108887,0.05653559789061546,0.7098677158355713,0.6533321142196655,0.00014608602214138955,0.05465468019247055,4.8552765567794065,1.0
10,0.006958081852644682,-6.530418395996094,-5.280898094177246,-1.7447986602783203,-11.627535820007324,0.05675262585282326,0.7076489925384521,0.6508963704109192,0.00018077385902870446,0.0549086332321167,5.150193183476684,1.0
