window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.012256237678229809,-6.346164703369141,-5.168784141540527,-1.78208327293396,-11.372233390808105,1.0,0.6376088261604309,0.3623911738395691,0.0,1.0,0.0,1.0
1,0.011655601672828197,-6.355380058288574,-5.221410751342773,-1.780313491821289,-11.4226655960083,1.0,0.638422429561615,0.361577570438385,0.0,1.0,0.0,1.0
2,0.011015898548066616,-6.362762928009033,-5.303803443908691,-1.7838364839553833,-11.497724533081055,1.0,0.639403760433197,0.360596239566803,0.0,1.0,0.0,1.0
3,0.010518353432416916,-6.3649492263793945,-5.324731826782227,-1.7936797142028809,-11.521574974060059,1.0,0.6409528851509094,0.3590471148490906,0.0,1.0,0.0,1.0
4,0.00994192622601986,-6.367187023162842,-5.3457818031311035,-1.8129441738128662,-11.550284385681152,1.0,0.6428300142288208,0.3571699857711792,0.0,1.0,0.0,1.0
5,0.009553045965731144,-6.367084503173828,-5.39903450012207,-1.8273780345916748,-11.600000381469727,1.0,0.6459339261054993,0.35406607389450073,0.0,1.0,0.0,1.0
6,0.009503642097115517,-6.362060546875,-5.436063766479492,-1.8558783531188965,-11.638851165771484,1.0,0.6509122252464294,0.34908777475357056,0.0,1.0,0.0,1.0
7,0.009498092345893383,-6.357255935668945,-5.43992280960083,-1.8808213472366333,-11.649604797363281,1.0,0.6550405025482178,0.3449594974517822,0.0,1.0,0.0,1.0
8,0.00977273564785719,-6.344886779785156,-5.435280799865723,-1.8867204189300537,-11.63647174835205,1.0,0.6593173742294312,0.34068262577056885,0.0,1.0,0.0,1.0
9,0.010207584127783775,-6.322613716125488,-5.461775779724121,-1.8636689186096191,-11.623867988586426,1.0,0.6650680303573608,0.33493196964263916,0.0,1.0,0.0,1.0
10,0.011075938120484352,-6.28383731842041,-5.422369956970215,-1.8434911966323853,-11.543478012084961,1.0,0.6723146438598633,0.3276853561401367,0.0,1.0,0.0,1.0
11,0.011830895207822323,-6.261452674865723,-5.018490314483643,-1.8041926622390747,-11.17834186553955,1.0,0.679080605506897,0.320919394493103,0.0,1.0,0.0,1.0
12,0.012285442091524601,-6.2559614181518555,-4.867615699768066,-1.777567982673645,-11.038838386535645,1.0,0.682069718837738,0.31793028116226196,0.0,1.0,0.0,1.0
13,0.012485981918871403,-6.258405685424805,-4.834253311157227,-1.756705641746521,-11.004161834716797,1.0,0.6843386292457581,0.31566137075424194,0.0,1.0,0.0,1.0
14,0.012213870882987976,-6.274162292480469,-4.705014228820801,-1.7653011083602905,-10.92082405090332,1.0,0.6864196062088013,0.31358039379119873,0.0,1.0,0.0,1.0
15,0.011989740654826164,-6.289737224578857,-4.710798263549805,-1.7784162759780884,-10.94758415222168,1.0,0.6880119442939758,0.31198805570602417,0.0,1.0,0.0,1.0
16,0.01162164006382227,-6.304927825927734,-4.638904571533203,-1.7896171808242798,-10.910860061645508,1.0,0.6898162961006165,0.31018370389938354,0.0,1.0,0.0,1.0
17,0.011102608405053616,-6.327639579772949,-4.68807315826416,-1.829183578491211,-10.992690086364746,1.0,0.6914322972297668,0.30856770277023315,0.0,1.0,0.0,1.0
18,0.010578401386737823,-6.346372604370117,-4.735657691955566,-1.8519678115844727,-11.060882568359375,0.07235289365053177,0.693316638469696,0.6209637522697449,0.0,1.0,0.0,1.0
19,0.008844628930091858,-6.377011775970459,-5.1182379722595215,-2.0315959453582764,-11.48740005493164,1.0,0.6745337843894958,0.32546621561050415,-0.1030719056725502,0.07235289365053177,0.0,1.0
20,0.006693312898278236,-6.440101623535156,-5.245046615600586,-2.1184215545654297,-11.69534969329834,0.07227354496717453,0.672431468963623,0.6001579165458679,0.0,0.07235289365053177,0.0,1.0
21,0.0075948177836835384,-6.429856777191162,-5.220049858093262,-2.130476951599121,-11.671134948730469,0.0725826770067215,0.671336829662323,0.5987541675567627,-0.10308071970939636,0.07227354496717453,0.0,1.0
22,0.007362623233348131,-6.454078674316406,-5.204212188720703,-2.165123701095581,-11.700010299682617,0.07243163138628006,0.6714566946029663,0.5990250706672668,-0.10304637253284454,0.07227354496717453,0.0,1.0
23,0.0072704218327999115,-6.470363616943359,-5.324124813079834,-2.191204786300659,-11.825265884399414,0.07237260788679123,0.669995129108429,0.5976225137710571,-0.10306315124034882,0.07227354496717453,0.0,1.0
24,0.0071602328680455685,-6.484312534332275,-5.388415336608887,-2.1966166496276855,-11.893353462219238,0.07253960520029068,0.6691551804542542,0.5966155529022217,-0.10306970775127411,0.07227354496717453,0.0,1.0
25,0.007165859919041395,-6.491450786590576,-5.402949333190918,-2.2053520679473877,-11.916486740112305,0.07198940962553024,0.66805499792099,0.5960655808448792,-0.10305115580558777,0.07227354496717453,0.008635569426973078,1.0
26,0.007149830460548401,-6.492265701293945,-5.431970596313477,-2.2032032012939453,-11.939444541931152,0.07126747071743011,0.6663166284561157,0.5950491428375244,-0.10311228781938553,0.07198940962553024,0.04022894067279381,1.0
27,0.00717157730832696,-6.492589950561523,-5.450132369995117,-2.180241346359253,-11.942815780639648,0.07062539458274841,0.6640962958335876,0.5934709310531616,-0.10319250077009201,0.07126747071743011,0.07519355062711064,1.0
28,0.007294077891856432,-6.489289283752441,-5.4588141441345215,-2.1517739295959473,-11.93222713470459,0.07035767287015915,0.6615929007530212,0.5912352204322815,-0.0001919443457154557,0.07062539458274841,0.09956951464636887,1.0
29,0.0075029656291007996,-6.47391414642334,-5.460722923278809,-2.1340627670288086,-11.909524917602539,0.07039526849985123,0.6592820882797241,0.5888867974281311,-0.10329359024763107,0.07035767287015915,0.10124326156357633,1.0
30,0.0077288467437028885,-6.45985221862793,-5.465442180633545,-2.1185874938964844,-11.891500473022461,0.07060521841049194,0.6568286418914795,0.5862234234809875,-0.00020869738364126533,0.07035767287015915,0.08489256390070565,1.0
31,0.007970761507749557,-6.442530632019043,-5.468475818634033,-2.0817770957946777,-11.858200073242188,0.07029696553945541,0.654326856136322,0.5840299129486084,-0.0002197176218032837,0.07035767287015915,0.03524146645756154,1.0
32,0.008350059390068054,-6.4153642654418945,-5.469662666320801,-2.043848991394043,-11.813018798828125,0.07009755820035934,0.6520043611526489,0.581906795501709,-0.0002371851005591452,0.07029696553945541,0.0,1.0
33,0.008786800317466259,-6.380504608154297,-5.465538024902344,-2.0134360790252686,-11.759653091430664,0.06978590786457062,0.6494601964950562,0.5796743035316467,-0.00025278329849243164,0.07009755820035934,0.0,1.0
34,0.009251751936972141,-6.343010902404785,-5.483460426330566,-2.017146348953247,-11.73835277557373,0.0693235695362091,0.6472609043121338,0.5779373645782471,-0.00030596638680435717,0.06978590786457062,0.0,1.0
35,0.009734352119266987,-6.302440643310547,-5.491250991821289,-1.9859929084777832,-11.688438415527344,0.06907844543457031,0.644713282585144,0.5756348371505737,-0.0002962044673040509,0.0693235695362091,0.0,1.0
36,0.010180124081671238,-6.26534366607666,-5.495514392852783,-1.944486379623413,-11.633997917175293,0.06888250261545181,0.6421880125999451,0.5733054876327515,-0.00024322503304574639,0.06907844543457031,0.0,1.0
37,0.010709681548178196,-6.217223167419434,-5.504012584686279,-1.9087474346160889,-11.574807167053223,0.06832336634397507,0.6399371027946472,0.5716137290000916,-0.00019365466141607612,0.06888250261545181,0.0,1.0
38,0.011103656142950058,-6.1830244064331055,-5.506948947906494,-1.8740508556365967,-11.52560806274414,0.06779046356678009,0.6375253200531006,0.5697348713874817,-0.00022603405523113906,0.06832336634397507,0.0,1.0
