window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.006170853041112423,-6.622585296630859,-6.218307018280029,-3.075465440750122,-13.134963989257812,0.06387832760810852,0.6613231897354126,0.5974448919296265,-0.00034708695602603257,0.06255729496479034,0.0,1.0
1,0.006237913388758898,-6.622827529907227,-6.346320152282715,-2.982452630996704,-13.191110610961914,0.06478612869977951,0.6637641787528992,0.5989780426025391,-0.0002836551866494119,0.06255729496479034,1.7636376361766466,1.0
2,0.006509541533887386,-6.620053291320801,-6.381993293762207,-2.929743766784668,-13.190519332885742,0.06518769264221191,0.6662597060203552,0.6010720133781433,-0.000115319257020019,0.06255729496479034,3.5266839942771213,1.0
3,0.006611664313822985,-6.620161056518555,-6.389237403869629,-3.0132477283477783,-13.238175392150879,0.06514891982078552,0.6684691905975342,0.6033202409744263,-9.799997314985376e-06,0.06255729496479034,5.337386411642733,1.0
4,0.006232930347323418,-6.6307268142700195,-6.41121768951416,-3.131988763809204,-13.325695037841797,0.06572422385215759,0.6714691519737244,0.6057449579238892,6.350460898829624e-05,0.06255729496479034,7.235608474699262,1.0
5,0.006229831837117672,-6.634486198425293,-6.426356315612793,-3.2402234077453613,-13.395683288574219,0.06550267338752747,0.6736342906951904,0.6081316471099854,0.00017919970559887588,0.06255729496479034,9.203818788488213,1.0
6,0.005813395604491234,-6.643729209899902,-6.439602375030518,-3.2740674018859863,-13.43244457244873,0.06587700545787811,0.6742122173309326,0.6083351969718933,0.0002332429139642045,0.06255729496479034,11.208790386151676,1.0
7,0.005506797228008509,-6.652408123016357,-6.476496696472168,-3.2764101028442383,-13.471811294555664,0.06639053672552109,0.674395740032196,0.6080052256584167,0.0003688567376229912,0.06255729496479034,13.253128705922073,1.0
8,0.005480083171278238,-6.657365798950195,-6.487517356872559,-3.2932560443878174,-13.49400806427002,0.0663682371377945,0.6731449365615845,0.6067767143249512,0.00042247524834237993,0.06258825957775116,15.319663795406825,1.0
9,0.004997397307306528,-6.6679840087890625,-6.4953718185424805,-3.281261682510376,-13.504912376403809,0.06786062568426132,0.6707255244255066,0.6028649210929871,0.00041788155795075,0.0626073032617569,17.397103197025366,1.0
10,0.004984090104699135,-6.672946929931641,-6.492696762084961,-3.2918612957000732,-13.51303482055664,0.06857302784919739,0.6683118939399719,0.5997388362884521,0.0004424775543157011,0.06387832760810852,19.48266504279674,1.0
11,0.00492682633921504,-6.680840969085693,-6.495837688446045,-3.2796690464019775,-13.517345428466797,0.06888775527477264,0.6666674017906189,0.5977796316146851,0.0004207665624562651,0.06478612869977951,21.57253749647827,1.0
12,0.004469265230000019,-6.69448709487915,-6.526734352111816,-3.2736499309539795,-13.552699089050293,0.0694132000207901,0.6664513945579529,0.597038209438324,0.00041111806058324873,0.06514891982078552,23.697763610743294,1.0
13,0.0039088842459023,-6.706272125244141,-6.535252571105957,-3.280320644378662,-13.57463550567627,0.06994421780109406,0.6667000651359558,0.596755862236023,0.00047380890464410186,0.06514891982078552,25.844926141634296,1.0
14,0.0036055746022611856,-6.707303047180176,-6.518412113189697,-3.281294345855713,-13.5626802444458,0.07080784440040588,0.6670295000076294,0.5962216854095459,0.0004688882327172905,0.06550267338752747,27.98013341129483,1.0
15,0.003606377402320504,-6.762945175170898,-6.566516876220703,-3.2633891105651855,-13.64785385131836,0.07162151485681534,0.6719856262207031,0.600364089012146,0.0005894634523428977,0.06550267338752747,30.20051428782792,1.0
16,0.0045604705810546875,-6.769345760345459,-6.570799827575684,-3.2274460792541504,-13.639708518981934,0.07272402942180634,0.6739506125450134,0.6012265682220459,0.0006382788415066898,0.06587700545787811,32.41274983202459,1.0
17,0.004929056391119957,-6.775325775146484,-6.586421966552734,-3.198125123977661,-13.643527030944824,0.07377109676599503,0.6765209436416626,0.6027498245239258,0.0007037214236333966,0.0663682371377945,34.628803888184144,1.0
18,0.004980267025530338,-6.782289028167725,-6.59996223449707,-3.1921372413635254,-13.658327102661133,0.07540801912546158,0.6777620315551758,0.6023539900779724,0.0008225399651564658,0.0663682371377945,36.85965801606001,1.0
19,0.00454972917214036,-6.805418968200684,-6.615437030792236,-3.182810068130493,-13.689173698425293,0.07669329643249512,0.6784380078315735,0.6017447113990784,0.0008385992841795087,0.06786062568426132,39.121358739700035,1.0
20,0.0025444291532039642,-6.861204147338867,-6.606636047363281,-3.206465721130371,-13.749746322631836,0.07803650200366974,0.6750584840774536,0.5970219969749451,0.0009022520971484482,0.06857302784919739,41.443632087546604,1.0
21,0.002419724827632308,-6.876740455627441,-6.6111321449279785,-3.2153515815734863,-13.773321151733398,0.07866720110177994,0.6801832318305969,0.6015160083770752,0.0010165274143218994,0.06888775527477264,43.789480264494735,1.0
22,0.0024833569768816233,-6.89164400100708,-6.497467041015625,-3.198072671890259,-13.688653945922852,0.08004705607891083,0.6860073208808899,0.6059602499008179,0.0010282223811373115,0.0694132000207901,46.05066123563232,1.0
23,0.0024682555813342333,-6.908718109130859,-6.48681116104126,-3.18904972076416,-13.692691802978516,0.08145976811647415,0.6918594241142273,0.6103996634483337,0.0011225376510992646,0.06994421780109406,48.31588006382557,1.0
24,0.002612845040857792,-6.923954010009766,-6.674798011779785,-3.1651206016540527,-13.846352577209473,0.08301647752523422,0.6980649828910828,0.6150485277175903,0.0011835470795631409,0.07080784440040588,50.73475966624977,1.0
25,0.0030752872116863728,-6.936530590057373,-6.397661209106445,-3.1490590572357178,-13.629189491271973,0.08480915427207947,0.7055587768554688,0.6207495927810669,0.0012661069631576538,0.07162151485681534,52.93647618273648,1.0
26,0.004482429474592209,-6.919384956359863,-6.23330020904541,-3.1251320838928223,-13.46859073638916,0.08699116855859756,0.7158287763595581,0.6288375854492188,0.0013427917147055268,0.07272402942180634,54.97759394434037,1.0
