window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.007337676826864481,-6.423388481140137,-5.45040225982666,-1.509034276008606,-11.538228034973145,1.0,0.7239930033683777,0.2760069966316223,0.0,1.0,0.0,1.0
1,0.006690716836601496,-6.429171562194824,-5.44981575012207,-1.7096110582351685,-11.643830299377441,1.0,0.7256359457969666,0.27436405420303345,0.0,1.0,0.22984016502318028,1.0
2,0.006219112314283848,-6.428350448608398,-3.5791966915130615,-1.7310352325439453,-10.157225608825684,1.0,0.7231053113937378,0.2768946886062622,0.0,1.0,1.9462850205981184,1.0
3,0.006685085594654083,-6.39422607421875,1.0971019268035889,-0.4090704917907715,-5.7210798263549805,1.0,0.714194655418396,0.285805344581604,0.0,1.0,8.09887565864376,1.0
4,0.0005013715708628297,-6.415984153747559,1.977149486541748,-0.6467585563659668,-5.157644271850586,1.0,0.690532386302948,0.309467613697052,0.0,1.0,14.814901851193795,1.0
5,0.0006170425331220031,-6.425466537475586,-0.3666262626647949,-1.1053519248962402,-7.2714433670043945,1.0,0.6777198314666748,0.3222801685333252,0.0,1.0,19.417128948590022,1.0
6,0.0017373274313285947,-6.434497833251953,-2.806605339050293,-1.4298603534698486,-9.394712448120117,1.0,0.665061891078949,0.334938108921051,0.0,1.0,21.896086964870527,1.0
7,0.0028467176016420126,-6.4444684982299805,-3.2252228260040283,-1.6461753845214844,-9.847734451293945,1.0,0.6500806212425232,0.3499193787574768,0.0,1.0,23.922022977977203,1.0
8,0.003979430068284273,-6.445961952209473,-3.5980775356292725,-1.8986907005310059,-10.27376937866211,1.0,0.6416980624198914,0.35830193758010864,0.0,1.0,25.521924063715716,1.0
9,0.0046568363904953,-6.45621395111084,-3.979506731033325,-2.123866081237793,-10.701751708984375,1.0,0.6359248161315918,0.3640751838684082,0.0,1.0,26.693842819131962,1.0
10,0.004534893203526735,-6.499978065490723,-4.399909496307373,-2.3273074626922607,-11.18355941772461,1.0,0.6368177533149719,0.3631822466850281,0.0,1.0,27.383953865807975,1.0
11,0.004355593118816614,-6.544678688049316,-4.970525741577148,-2.4823527336120605,-11.762275695800781,1.0,0.6402578949928284,0.35974210500717163,0.0,1.0,27.495348634407815,1.0
12,0.0039017025846987963,-6.596962928771973,-5.359343528747559,-2.6169261932373047,-12.192900657653809,1.0,0.6446892023086548,0.3553107976913452,0.0,1.0,27.176118441154628,1.0
