window,pos_l2,pos_nll,vel_nll,steer_nll,combined_nll,obj_dist_actual,obj_dist_pred,obj_dist_residual,obj_dist_slope,obj_dist_past_min,cusum_combined,has_adjacent_lane
0,0.0047759548760950565,-6.486692428588867,-5.4554548263549805,-1.5907615423202515,-11.646437644958496,1.0,0.7329846024513245,0.26701539754867554,0.0,1.0,0.0,1.0
1,0.004227572586387396,-6.505624771118164,-5.418000221252441,-1.6319702863693237,-11.656009674072266,1.0,0.7355265021324158,0.26447349786758423,0.0,1.0,0.8925633500262009,1.0
2,0.0038734867703169584,-6.515519142150879,-5.499305248260498,-1.7062029838562012,-11.768064498901367,1.0,0.736981213092804,0.26301878690719604,0.0,1.0,1.6730718752233003,1.0
3,0.0037510611582547426,-6.518729209899902,-5.528913497924805,-1.7739917039871216,-11.828856468200684,1.0,0.7368807196617126,0.26311928033828735,0.0,1.0,2.392788431121083,1.0
4,0.004416171461343765,-6.519685745239258,-5.578784465789795,-1.853511095046997,-11.909469604492188,1.0,0.7363109588623047,0.2636890411376953,0.0,1.0,3.0318918507273622,1.0
5,0.005266142077744007,-6.516666412353516,-5.534217834472656,-1.8337066173553467,-11.860893249511719,1.0,0.7347477078437805,0.2652522921562195,0.0,1.0,3.71957162531411,1.0
6,0.006457015872001648,-6.5106916427612305,-5.450112819671631,-1.8290058374404907,-11.785284996032715,1.0,0.7314531207084656,0.2685468792915344,0.0,1.0,4.482859653379862,1.0
7,0.007380060851573944,-6.507052898406982,-5.500188827514648,-1.8367000818252563,-11.825553894042969,1.0,0.7270605564117432,0.27293944358825684,0.0,1.0,5.2058787834353595,1.0
8,0.007438186090439558,-6.513883590698242,-5.597168445587158,-1.7971725463867188,-11.890205383300781,1.0,0.721991240978241,0.27800875902175903,0.0,1.0,5.864246424233045,1.0
9,0.007475167978554964,-6.519126892089844,-5.61121940612793,-1.7464721202850342,-11.881338119506836,1.0,0.7162160873413086,0.2837839126586914,0.0,1.0,6.531481328824675,1.0
10,0.007618130650371313,-6.51456356048584,-5.551172733306885,-1.9623167514801025,-11.936659812927246,1.0,0.7110069394111633,0.28899306058883667,0.0,1.0,7.143394539995896,1.0
11,0.007059467490762472,-6.525992393493652,-5.663010597229004,-1.9212868213653564,-12.017044067382812,1.0,0.7060667276382446,0.29393327236175537,0.0,1.0,7.67492349671155,1.0
12,0.007125211879611015,-6.523952484130859,-5.712894439697266,-1.968288779258728,-12.078413009643555,1.0,0.7003272175788879,0.29967278242111206,0.0,1.0,8.145083511166462,1.0
13,0.007203556131571531,-6.521961212158203,-5.700789451599121,-2.0722339153289795,-12.118709564208984,1.0,0.694083571434021,0.305916428565979,0.0,1.0,8.574946971055944,1.0
14,0.006927186157554388,-6.527751922607422,-5.702736854553223,-2.0031142234802246,-12.091498374938965,1.0,0.6853313446044922,0.3146686553955078,0.0,1.0,9.032021620215446,1.0
15,0.0072954269126057625,-6.524014472961426,-5.692464828491211,-2.0966970920562744,-12.126334190368652,1.0,0.6781486868858337,0.32185131311416626,0.0,1.0,9.45426045394526,1.0
16,0.007512407377362251,-6.523218154907227,-5.668157577514648,-2.1212122440338135,-12.118350982666016,1.0,0.6728674173355103,0.32713258266448975,0.0,1.0,9.88448249537771,1.0
17,0.007736760191619396,-6.519766807556152,-5.653613090515137,-2.1740951538085938,-12.129705429077148,1.0,0.6681011319160461,0.33189886808395386,0.0,1.0,10.303350090399029,1.0
18,0.007897577248513699,-6.5184431076049805,-5.618160247802734,-2.1986148357391357,-12.112278938293457,1.0,0.6638925671577454,0.33610743284225464,0.0,1.0,10.739644176204038,1.0
19,0.00823941919952631,-6.513148784637451,-5.611801624298096,-2.3418991565704346,-12.173540115356445,0.0656200423836708,0.6617721915245056,0.596152126789093,0.0,1.0,11.11467708494606,1.0
20,0.004811030812561512,-6.59229850769043,-5.7862138748168945,-2.491004467010498,-12.466772079467773,0.06613203138113022,0.6517578959465027,0.5856258869171143,-0.10381999611854553,0.0656200423836708,11.196478029576753,1.0
21,0.004190842155367136,-6.610958576202393,-5.822811126708984,-2.535576343536377,-12.536994934082031,0.06675128638744354,0.6466708183288574,0.5799195170402527,-0.10376311093568802,0.0656200423836708,11.208056119593188,1.0
22,0.004057666286826134,-6.614040374755859,-5.847046852111816,-2.547091484069824,-12.565223693847656,0.06776115298271179,0.6425060629844666,0.5747449398040771,-0.10369429737329483,0.0656200423836708,11.191405449843998,1.0
23,0.0037473917473107576,-6.612852096557617,-5.85884428024292,-2.601560354232788,-12.6007080078125,0.06903528422117233,0.6372776627540588,0.5682423710823059,-0.10358209162950516,0.0656200423836708,11.139270466129965,1.0
24,0.0034248298034071922,-6.615548133850098,-5.862322807312012,-2.624526023864746,-12.617670059204102,0.07058323919773102,0.6296363472938538,0.5590531229972839,-0.10344052314758301,0.0656200423836708,11.07017343102433,1.0
25,0.00330724916420877,-6.619218826293945,-5.85495138168335,-2.5924580097198486,-12.599410057067871,0.07168909907341003,0.6241112351417542,0.5524221658706665,-0.10326853394508362,0.0656200423836708,11.019336398054925,1.0
26,0.0032562902197241783,-6.617166042327881,-5.844534397125244,-2.674837589263916,-12.63021183013916,0.07268092036247253,0.6205283999443054,0.5478475093841553,-0.10314565151929855,0.0656200423836708,10.937697592014231,1.0
