window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,traffic_light_state_pred_mean,traffic_light_state_pred_var,traffic_light_state_actual,traffic_light_state_residual,traffic_light_state_nll,traffic_light_detected_pred,traffic_light_detected_actual,traffic_light_detected_residual,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_state,cusum_tl_discrepancy,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.0007664705626666546,1.9944626217238692e-07,0.0004021684580948204,0.0005935952067375183,1.875637991588519e-07,0.0002593817771412432,0.0004943831008858979,-12.990083694458008,0.058771759271621704,0.0005438062362372875,0.03741900995373726,0.48500198125839233,0.00020489681628532708,0.47008469700813293,0.026047365739941597,-5.2048540115356445,0.4634252190589905,0.001037558657117188,0.37178969383239746,0.09163552522659302,1.53004789352417,0.8751065731048584,0.005492699798196554,0.8261635303497314,0.04894304275512695,-1.4651740789413452,0.9416428804397583,0.0352371521294117,1.0,0.0583571195602417,-0.7055652737617493,0.018742769956588745,0.0,0.018742769956588745,3.331958578201011e-05,0.0,3.331958578201011e-05,1.0,1.0,-16.38894271850586,1785283270.525077,3.0033164024353027,591.6212642192841,0.0,0.0,0.0,288.66,True,0.10451006889343262
1,0.000751182553358376,1.9485172231270553e-07,0.00042218188173137605,0.0005977859254926443,1.8723322625646688e-07,0.0002717516908887774,0.0004631843767128885,-13.07147216796875,0.058895379304885864,0.0005436963401734829,0.03985011950135231,0.48091456294059753,0.0001993267796933651,0.4670104384422302,0.0235806405544281,-5.362451076507568,0.459875226020813,0.0010844492353498936,0.3692975342273712,0.09057769179344177,1.2883093357086182,0.8694536089897156,0.005823389161378145,0.7697796821594238,0.09967392683029175,-0.8009817004203796,0.9366351962089539,0.03434418514370918,1.0,0.06336480379104614,-0.708268940448761,0.01764919050037861,0.0,0.01764919050037861,3.6844092392129824e-05,0.0,3.6844092392129824e-05,1.0,1.0,-16.71727752685547,1785283270.629666,3.107905387878418,591.7258532047272,0.8644575234523977,0.24606644128737554,0.0,288.66,True,0.10451006889343262
2,0.0007352312095463276,1.918484571206136e-07,0.0003769199247471988,0.0006265791598707438,1.9021388197870692e-07,0.0002412959875073284,0.0005261464393697679,-12.90815544128418,0.06076309084892273,0.0005519412807188928,0.0415460430085659,0.4768593907356262,0.0001897645997814834,0.46594032645225525,0.022102508693933487,-5.549336910247803,0.456342875957489,0.0011362713994458318,0.368341326713562,0.088001549243927,0.9366934299468994,0.8514611721038818,0.00623741652816534,0.8266812562942505,0.024779915809631348,-1.5704336166381836,0.9292588829994202,0.03336616978049278,1.0,0.07074111700057983,-0.7061771750450134,0.017644133418798447,0.0,0.017644133418798447,4.650898335967213e-05,0.0,4.650898335967213e-05,1.0,0.0,-16.8792781829834,1785283270.7233093,3.2015485763549805,591.8194963932037,1.5669143907768657,0.4900411171710035,0.0,288.66,True,0.10451006889343262
3,0.0006714650662615895,2.6155638011005067e-07,0.0004496322071645409,0.0004237301182001829,2.5476595055806683e-07,0.00028632761677727103,0.0002609392104204744,-13.200767517089844,0.06266120076179504,0.0007166817667894065,0.0434662289917469,0.45813804864883423,0.00014656782150268555,0.4640932083129883,0.020097533240914345,-5.818541526794434,0.43399134278297424,0.0014065839350223541,0.36754778027534485,0.0664435625076294,-0.7950417995452881,0.7708050608634949,0.007553006522357464,0.8278433084487915,0.05703824758529663,-1.3085975646972656,0.9595275521278381,0.02263723313808441,1.0,0.040472447872161865,-0.938961386680603,0.03376874327659607,0.0,0.03376874327659607,7.065368845360354e-05,0.0,7.065368845360354e-05,1.0,0.0,-18.25312042236328,1785283270.8271601,3.3053994178771973,591.923347234726,0.8955290187214509,0.9668000046902212,0.0,288.66,True,0.10451006889343262
4,0.0006449928041547537,2.6422279120197345e-07,0.0004827708180528134,0.0004299816209822893,2.560024938702554e-07,0.0003054334665648639,0.0002045194705715403,-13.244302749633789,0.06461665034294128,0.0007328576175495982,0.045522551983594894,0.45741018652915955,0.0001485959073761478,0.4617190957069397,0.019574251025915146,-5.867326736450195,0.43298834562301636,0.0014848732389509678,0.3673340976238251,0.06565424799919128,-0.8858104944229126,0.7607076168060303,0.00775558827444911,0.8265402317047119,0.06583261489868164,-1.2313251495361328,0.9620203375816345,0.022302912548184395,0.9990234375,0.03700309991836548,-0.9518843293190002,0.029682854190468788,0.0,0.029682854190468788,6.074929115129635e-05,0.0,6.074929115129635e-05,1.0,1.0,-18.38106918334961,1785283270.9318678,3.410107135772705,592.0280549526215,0.09619488567970791,1.4564818348478359,0.0,288.66,True,0.10451006889343262
5,0.0006502839969471097,2.7532905733096413e-07,0.0004138288495596498,0.00042764958925545216,2.690208873445954e-07,0.00026048871222883463,0.0002895751968026161,-13.125541687011719,0.06312081217765808,0.0007721243891865015,0.047137413173913956,0.4556576609611511,0.00015074231487233192,0.458888977766037,0.016306761652231216,-5.945209503173828,0.43037787079811096,0.0016206700820475817,0.3672149181365967,0.06316295266151428,-1.062683343887329,0.7438167929649353,0.008377461694180965,0.8239915370941162,0.08017474412918091,-1.0885188579559326,0.9616146683692932,0.022582082077860832,0.9990234375,0.03740876913070679,-0.9453756809234619,0.02838023565709591,0.0,0.02838023565709591,6.109932292019948e-05,0.0,6.109932292019948e-05,1.0,1.0,-18.41305160522461,1785283271.0178697,3.4961090087890625,592.1140568256378,0.0,1.9396550166099122,0.0,288.66,True,0.10451006889343262
6,0.0006514992564916611,2.807101111557131e-07,0.0005392092280089855,0.0004139866214245558,2.709374200549064e-07,0.00033716787584125996,0.00013605208368971944,-13.232434272766113,0.06289610266685486,0.0008002372342161834,0.0495682992041111,0.45419713854789734,0.00015186940436251462,0.4606969952583313,0.014828300103545189,-5.873589515686035,0.4285247027873993,0.0016870357794687152,0.3699561357498169,0.0585685670375824,-1.2567946910858154,0.726994514465332,0.00880629476159811,0.829574704170227,0.10258018970489502,-0.8497526049613953,0.9628247022628784,0.022850263863801956,0.9951171875,0.03229248523712158,-0.9476395845413208,0.024525780230760574,0.0,0.024525780230760574,5.5838681873865426e-05,0.0,5.5838681873865426e-05,1.0,1.0,-18.559701919555664,1785283271.1232088,3.6014480590820312,592.2193958759308,0.0,2.4250921019898475,0.0,288.66,True,0.10451006889343262
7,0.0006513879052363336,2.8624691594814067e-07,0.0005403243121691048,0.0004164960701018572,2.7299199700792087e-07,0.0003352806670591235,0.00013759019202552736,-13.218612670898438,0.06377139687538147,0.0008214694680646062,0.052571769803762436,0.45318803191185,0.00015484851610381156,0.4566098749637604,0.01171070709824562,-5.986708641052246,0.42726969718933105,0.0017350934213027358,0.37457239627838135,0.05269730091094971,-1.4591617584228516,0.7133706212043762,0.00923797208815813,0.8246850371360779,0.11131441593170166,-0.7526275515556335,0.9639716148376465,0.023134518414735794,0.9921875,0.028215885162353516,-0.947069525718689,0.02159680612385273,0.0,0.02159680612385273,5.008556036045775e-05,0.0,5.008556036045775e-05,1.0,1.0,-18.737560272216797,1785283271.2277863,3.7060256004333496,592.3239734172821,0.15582522190893044,2.909959128547151,0.0,288.66,True,0.10451006889343262
8,0.00065067526884377,2.8785333938685653e-07,0.0005745898233726621,0.00042689056135714054,2.708351587443758e-07,0.00035530797322280705,0.00010446560190757737,-13.233892440795898,0.06486904621124268,0.0008311746059916914,0.05554623529314995,0.4521949589252472,0.00015844848530832678,0.45847490429878235,0.011240663938224316,-5.906764984130859,0.42610079050064087,0.001766368979588151,0.37346121668815613,0.05263957381248474,-1.4661197662353516,0.7007291913032532,0.009590482339262962,0.8092435598373413,0.10851436853408813,-0.7906444668769836,0.9646187424659729,0.023378554731607437,1.0,0.0353812575340271,-0.9322564601898193,0.019568154588341713,0.0,0.019568154588341713,4.533777610049583e-05,0.0,4.533777610049583e-05,1.0,1.0,-18.692363739013672,1785283271.3331401,3.8113794326782227,592.429327249527,0.2664539106147359,3.3800130895755847,0.0,288.66,True,0.10451006889343262
9,0.0006577298627234995,2.862772419121029e-07,0.0005125260213389993,0.0004484595265239477,2.6537895791989285e-07,0.00031535341986455023,0.0001969806762645021,-13.196123123168945,0.06706735491752625,0.000833973113913089,0.057195018976926804,0.4516541361808777,0.00016199986566789448,0.4583498239517212,0.011928757652640343,-5.873930931091309,0.42529699206352234,0.0017733235144987702,0.37156811356544495,0.05372887849807739,-1.4345614910125732,0.6853451132774353,0.009823025204241276,0.7992044687271118,0.11385935544967651,-0.732698917388916,0.9653840065002441,0.023567287251353264,0.998046875,0.03266286849975586,-0.9323749542236328,0.018210791051387787,0.0,0.018210791051387787,4.1637144022388384e-05,0.0,4.1637144022388384e-05,1.0,1.0,-18.612548828125,1785283271.4181314,3.8963706493377686,592.5143184661865,0.29726768843186946,3.8501855446378315,0.0,288.66,True,0.10451006889343262
