window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,position_llr,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,velocity_llr,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,steering_llr,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,acceleration_llr,traffic_light_color_pred_mean,traffic_light_color_pred_var,traffic_light_color_actual,traffic_light_color_residual,traffic_light_color_nll,traffic_light_color_llr,traffic_light_confidence_pred_mean,traffic_light_confidence_pred_var,traffic_light_confidence_actual,traffic_light_confidence_residual,traffic_light_confidence_nll,traffic_light_confidence_llr,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,traffic_light_discrepancy_calibrated_pred,traffic_light_discrepancy_calibrated_residual,traffic_light_discrepancy_llr,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_color,cusum_tl_confidence,cusum_tl_discrepancy,sprt_position,sprt_velocity,sprt_steering,sprt_acceleration,sprt_tl_color,sprt_tl_confidence,sprt_tl_discrepancy,sprt_motion_combined,sprt_tl_combined,sprt_combined,p_fault_motion,p_fault_tl,p_fault_combined,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
10,0.0004653417272493243,5.5096588624792275e-08,0.0004287025658413768,0.0006615767488256097,4.330418690301485e-08,0.0002721932251006365,0.00039110350189730525,-13.233903884887695,-0.06418240070343018,0.07342539727687836,0.00028436610591597855,0.06545693427324295,0.470077246427536,0.00011636246199486777,0.47069981694221497,0.00799274630844593,-6.660836219787598,-1.3013111352920532,0.4656687378883362,0.00031087620300240815,0.43093323707580566,0.03473550081253052,-1.1785476207733154,0.7622814178466797,0.9348609447479248,0.005334656685590744,1.0,0.0651390552520752,-1.3001353740692139,-0.39487847685813904,0.3358313739299774,0.0009604342631064355,0.33000001311302185,0.005831360816955566,-2.5374209880828857,-0.679870069026947,0.9909423589706421,0.004050591494888067,1.0,0.00905764102935791,-1.8253806829452515,-0.6855519413948059,0.0011156841646879911,0.0,0.0011156841646879911,0.003455560654401779,0.003455560654401779,0.0943765714764595,1.0,2.0,-19.151845932006836,1785282907.4069276,3.99216890335083,228.50311470031738,109.82574997566365,34.50682162878413,60.441607063484426,0.0,0.0,0.0,20.105526208877563,0.0,0.0,0.0,1.0259623005986214,0.0,0.0,0.0,0.5,0.5,0.5,175.69,True,0.20243597030639648
11,0.0004778744769282639,5.504226052721606e-08,0.0009331489563919604,0.0006685208063572645,4.291423749691603e-08,0.000591426098253578,0.0004617558151949197,-13.049615859985352,0.07779538631439209,0.07495982944965363,0.000284569279756397,0.07011934369802475,0.47016477584838867,0.00011323027138132602,0.47864866256713867,0.009767632000148296,-6.428433418273926,-1.1170446872711182,0.4663982093334198,0.0002971811918541789,0.4339274764060974,0.03247073292732239,-1.3677301406860352,0.6372891664505005,0.9370564222335815,0.0051015568897128105,1.0,0.06294357776641846,-1.3318638801574707,-0.401920348405838,0.33569005131721497,0.0009533680859021842,0.33000001311302185,0.005690038204193115,-2.5418362617492676,-0.6804121136665344,0.9911248087882996,0.004045652225613594,1.0,0.00887519121170044,-1.8263826370239258,-0.6858459115028381,0.0010720468126237392,0.0,0.0010720468126237392,0.00334281288087368,0.00334281288087368,0.09448970854282379,1.0,2.0,-18.87622833251953,1785282907.5219898,4.107231140136719,228.61817693710327,121.09717709267582,37.95146135887751,66.4669838190272,0.0,0.07779538631439209,0.0,20.742815375328064,0.0,0.0,0.0,1.1204520091414452,0.0,0.0,0.0,0.5,0.5,0.5,175.69,True,0.20243597030639648
12,0.0004953690804541111,5.505910394276725e-08,0.0007148265722207725,0.0006792431231588125,4.2525748256139195e-08,0.0004520406073424965,0.00031588380807079375,-13.961830139160156,-0.6030688285827637,0.07715745270252228,0.00028473237762227654,0.07332658022642136,0.47052106261253357,0.00011018975783372298,0.4773316979408264,0.007814111188054085,-6.56450891494751,-1.2091087102890015,0.4674336612224579,0.0002829903969541192,0.43866994976997375,0.02876371145248413,-1.704309344291687,0.40320348739624023,0.938840389251709,0.004886867478489876,1.0,0.061159610748291016,-1.3589541912078857,-0.4061152935028076,0.3351132869720459,0.0009454864193685353,0.33000001311302185,0.005113273859024048,-2.549140214920044,-0.6827772855758667,0.990924060344696,0.004047681577503681,1.0,0.009075939655303955,-1.8256916999816895,-0.6855157017707825,0.0010257076937705278,0.0,0.0010257076937705278,0.003222227096557617,0.003222227096557617,0.09461074322462082,1.0,2.0,-20.06559181213379,1785282907.617738,4.202979326248169,228.71392512321472,133.55796768930225,41.403405042141664,72.49166963752775,0.0,0.0,0.0,21.146018862724304,0.0,0.0,0.0,1.215062752366066,0.0,0.0,0.0,0.5,0.5,0.5,175.69,True,0.20243597030639648
13,0.0005136954714544117,5.526687729684454e-08,0.0007680729031562805,0.0006897980347275734,4.2279527434629927e-08,0.0004831371479667723,0.0003277447249274701,-13.916661262512207,-0.5684278607368469,0.07932569086551666,0.0002861116372514516,0.07711369544267654,0.4708963930606842,0.00010798504808917642,0.47396615147590637,0.003783694002777338,-6.756262302398682,-1.3471566438674927,0.4685099124908447,0.0002710576809477061,0.4440769553184509,0.0244329571723938,-2.086465358734131,0.1327418088912964,0.9402766227722168,0.0047280858270823956,1.0,0.0597233772277832,-1.3809773921966553,-0.4102461338043213,0.33461061120033264,0.0009400576818734407,0.33000001311302185,0.004610598087310791,-2.554539442062378,-0.6846672892570496,0.990559995174408,0.004053283482789993,1.0,0.009440004825592041,-1.8241826295852661,-0.6849026083946228,0.0009987234370782971,0.0,0.0009987234370782971,0.0031515813898295164,0.0031515813898295164,0.09468155354261398,1.0,2.0,-20.36490249633789,1785282907.7223449,4.307586193084717,228.81853199005127,146.31806897013277,44.86074795254815,78.51484638563187,0.0,0.0,0.0,21.2787606716156,0.0,0.0,0.0,1.30974430590868,0.0,0.0,0.0,0.5,0.5,0.5,175.69,True,0.20243597030639648
14,0.0005364553071558475,5.567684979723708e-08,0.0008025707211345434,0.0007033941801637411,4.212272486370239e-08,0.0005037877708673477,0.00033265617094002664,-13.896408081054688,-0.5546160936355591,0.08206194639205933,0.0002880968968383968,0.08174839615821838,0.47141504287719727,0.00010583354014670476,0.47128424048423767,0.00033973963581956923,-6.8147993087768555,-1.3861057758331299,0.4697401225566864,0.0002582914603408426,0.4479999840259552,0.0217401385307312,-2.296849250793457,-0.006954848766326904,0.9418385028839111,0.004562918562442064,1.0,0.05816149711608887,-1.4052785634994507,-0.4151376485824585,0.3341794013977051,0.0009353399509564042,0.33000001311302185,0.0041793882846832275,-2.5590243339538574,-0.6861441135406494,0.9902770519256592,0.004067395813763142,1.0,0.00972294807434082,-1.8218164443969727,-0.6844313144683838,0.000977535150013864,0.0,0.000977535150013864,0.003095881547778845,0.003095881547778845,0.09473750740289688,1.0,2.0,-20.496671676635742,1785282907.816585,4.40182638168335,228.9127721786499,159.20993943126115,48.32257575484612,84.5356569485477,0.0,0.0,0.0,21.271805822849274,0.0,0.0,0.0,1.4044818133115768,0.0,0.0,0.0,0.5,0.5,0.5,175.69,True,0.20243597030639648
15,0.0005622841417789459,5.6012449789477614e-08,0.0008848275756463408,0.0007199500687420368,4.186319912946601e-08,0.000554247759282589,0.0003626176039688289,-13.748786926269531,-0.4438360333442688,0.08526487648487091,0.0002898407692555338,0.08522623032331467,0.47200635075569153,0.00010354327241657302,0.4692051410675049,0.002801476279273629,-6.785079002380371,-1.3578739166259766,0.4709797501564026,0.0002451324835419655,0.4516507685184479,0.019328981637954712,-2.475861072540283,-0.12160497903823853,0.9435900449752808,0.004399554338306189,1.0,0.05640995502471924,-1.4325504302978516,-0.42191943526268005,0.33377304673194885,0.0009273102041333914,0.33000001311302185,0.003773033618927002,-2.5649969577789307,-0.6873903274536133,0.9902400374412537,0.004075909964740276,1.0,0.009759962558746338,-1.8207067251205444,-0.6843831539154053,0.0009530549286864698,0.0,0.0009530549286864698,0.0030312726739794016,0.0030312726739794016,0.09480223804712296,1.0,2.0,-20.414779663085938,1785282907.9211836,4.506424903869629,229.01737070083618,172.01991787883972,51.79037618096916,90.5553577921871,0.0,0.0,0.0,21.150200843811035,0.0,0.0,0.0,1.4992840513586998,0.0,0.0,0.0,0.5,0.5,0.5,175.69,True,0.20243597030639648
16,0.0005933754146099091,5.650779044685805e-08,0.0009028522181324661,0.0007393853738903999,4.164244771232006e-08,0.00056319625582546,0.00035611583734862506,-13.783453941345215,-0.47115540504455566,0.08909241855144501,0.0002915128425229341,0.08953174948692322,0.4728158414363861,0.00010089422721648589,0.4686136245727539,0.004225119948387146,-6.745213508605957,-1.3204131126403809,0.47239983081817627,0.00023078765661921352,0.4566660523414612,0.015733778476715088,-2.731748342514038,-0.290907621383667,0.9454710483551025,0.004214706365019083,1.0,0.05452895164489746,-1.462907314300537,-0.4285908043384552,0.3331882059574127,0.0009214160381816328,0.33000001311302185,0.003188192844390869,-2.570345163345337,-0.6890103816986084,0.9899462461471558,0.004106857813894749,1.0,0.010053753852844238,-1.816304087638855,-0.6839177012443542,0.0009182718931697309,0.0,0.0009182718931697309,0.002938983030617237,0.002938983030617237,0.09489483386278152,1.0,2.0,-20.54549789428711,1785282908.0259006,4.611141920089722,229.12208771705627,184.96061455761946,55.26352481265861,96.5706559983448,0.0,0.0,0.0,20.859293222427368,0.0,0.0,0.0,1.5941788852214813,0.0,0.0,0.0,0.5,0.5,0.5,175.69,True,0.20243597030639648
17,0.0006270763115026057,5.6842797135914225e-08,0.0009436996188014746,0.0007546357810497284,4.121926622246974e-08,0.0005867886357009411,0.0003583615180104971,-13.782228469848633,-0.46862268447875977,0.092837855219841,0.00029173505026847124,0.09393244981765747,0.4742030203342438,9.627534745959565e-05,0.4692971110343933,0.005026537925004959,-6.729055404663086,-1.2910077571868896,0.474362850189209,0.00021202552306931466,0.4601875841617584,0.014175266027450562,-2.8366096019744873,-0.337756872177124,0.9480953216552734,0.003976290114223957,1.0,0.05190467834472656,-1.5059945583343506,-0.4390696883201599,0.33238333463668823,0.0009125670767389238,0.33000001311302185,0.002383321523666382,-2.577573776245117,-0.6908130049705505,0.9893619418144226,0.004150476772338152,1.0,0.010638058185577393,-1.8096942901611328,-0.6829223036766052,0.0008615456754341722,0.0,0.0008615456754341722,0.0027871800120919943,0.0027871800120919943,0.09504704177379608,1.0,2.0,-20.583778381347656,1785282908.1199021,4.705143451690674,229.21608924865723,197.93959172345976,58.74390205724784,102.57934440702479,0.0,0.0,0.0,20.521536350250244,0.0,0.0,0.0,1.6892259269952774,0.0,0.0,0.0,0.5,0.5,0.5,175.69,True,0.20243597030639648
18,0.0006692190654575825,5.727858365389693e-08,0.0009839785052463412,0.0007758964784443378,4.0811681145669354e-08,0.0006108098314143717,0.0003554252616595477,-13.808206558227539,-0.487244188785553,0.0976179838180542,0.0002920400584116578,0.09821879118680954,0.4759417176246643,9.191736171487719e-05,0.4733922481536865,0.002619305858388543,-6.842767715454102,-1.3593132495880127,0.476366251707077,0.00019437968148849905,0.4636301100254059,0.012736141681671143,-2.9366612434387207,-0.3802107274532318,0.9507194757461548,0.003735384438186884,1.0,0.049280524253845215,-1.550937533378601,-0.44933995604515076,0.3314332962036133,0.0009002919541671872,0.33000001311302185,0.0014332830905914307,-2.5863163471221924,-0.6922914981842041,0.988580048084259,0.00419759564101696,1.0,0.011419951915740967,-1.8021485805511475,-0.681496262550354,0.0007964930846355855,0.0,0.0007964930846355855,0.0026109868194907904,0.0026109868194907904,0.09522371739149094,1.0,2.0,-20.750751495361328,1785282908.224328,4.809569358825684,229.32051515579224,211.08554200331372,62.23302187271414,108.5804871060948,0.0,0.0,0.0,20.141325622797012,0.0,0.0,0.0,1.7844496443867683,0.0,0.0,0.0,0.5,0.5,0.5,175.69,True,0.20243597030639648
19,0.0007184079149737954,5.792045243424582e-08,0.001022200915031135,0.0007976680062711239,4.049159940677782e-08,0.0006349083851091564,0.0003446460177656263,-13.881494522094727,-0.5434360504150391,0.10293222963809967,0.00029191060457378626,0.1034155860543251,0.4783211052417755,8.707001688890159e-05,0.47781211137771606,0.0007019317708909512,-6.904165267944336,-1.384878396987915,0.478694885969162,0.0001766810892149806,0.4676801562309265,0.011014729738235474,-3.058300733566284,-0.43564024567604065,0.9536759853363037,0.0034846968483179808,1.0,0.04632401466369629,-1.602843165397644,-0.46221813559532166,0.33012062311172485,0.0008895646315068007,0.33000001311302185,0.00012060999870300293,-2.593442440032959,-0.6931410431861877,0.9863539338111877,0.004282582085579634,1.0,0.013646066188812256,-1.7859201431274414,-0.6768414378166199,0.0007068507256917655,0.0,0.0007068507256917655,0.00236410996876657,0.00236410996876657,0.09547122567892075,1.0,2.0,-20.933977127075195,1785282908.3195806,4.904821872711182,229.41576766967773,224.41471791488155,65.72926778109121,114.56540136774109,0.0,0.0,0.0,19.70568537712097,0.0,0.0,0.0,1.879920870065689,0.0,0.0,0.0,0.5,0.5,0.5,175.69,True,0.20243597030639648
