window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,position_llr,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,velocity_llr,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,steering_llr,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,acceleration_llr,traffic_light_color_pred_mean,traffic_light_color_pred_var,traffic_light_color_actual,traffic_light_color_residual,traffic_light_color_nll,traffic_light_color_llr,traffic_light_confidence_pred_mean,traffic_light_confidence_pred_var,traffic_light_confidence_actual,traffic_light_confidence_residual,traffic_light_confidence_nll,traffic_light_confidence_llr,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,traffic_light_discrepancy_calibrated_pred,traffic_light_discrepancy_calibrated_residual,traffic_light_discrepancy_llr,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_color,cusum_tl_confidence,cusum_tl_discrepancy,sprt_position,sprt_velocity,sprt_steering,sprt_acceleration,sprt_tl_color,sprt_tl_confidence,sprt_tl_discrepancy,sprt_motion_combined,sprt_tl_combined,sprt_combined,p_fault_motion,p_fault_tl,p_fault_combined,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,4.3425243347883224e-05,7.475875207774152e-08,6.679174839518964e-05,0.00018259440548717976,7.389743927888048e-08,4.416283263708465e-05,0.00014038979134056717,-14.443603515625,-1.2863094806671143,0.018007352948188782,0.00027211991255171597,0.011576379649341106,0.4973933696746826,0.0001813967974158004,0.49942392110824585,0.006743927486240864,-6.486812114715576,-1.3207772970199585,0.4571979343891144,0.0012734681367874146,0.49022969603538513,0.03303176164627075,-1.9856712818145752,-0.3718501627445221,0.7740579843521118,0.00852479599416256,0.8052949905395508,0.031237006187438965,-1.406219482421875,-0.6502245664596558,0.3391091823577881,0.01054170448333025,0.33000001311302185,0.009109169244766235,-1.3533337116241455,-0.6901954412460327,0.8012757301330566,0.05626252293586731,0.79150390625,0.00977182388305664,-0.5190761685371399,-0.692510724067688,0.0018374886130914092,0.0,0.0018374886130914092,0.005230885464698076,0.005230885464698076,0.09259352833032608,1.0,1.0,-20.62588882446289,1784753861.718548,3.0071988105773926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259352833032608,0.0,0.0,0.0,0.5,0.5,0.5,,False,
1,6.389210466295481e-05,7.3733723127134e-08,0.00015251964214257896,0.00020133925136178732,7.279710700913711e-08,0.00010124656546395272,0.0001336913846898824,-14.469244003295898,-1.2947371006011963,0.019856825470924377,0.00028031531837768853,0.01341235637664795,0.49666470289230347,0.0001979362132260576,0.49897500872612,0.006846071220934391,-6.4281415939331055,-1.3206226825714111,0.45769500732421875,0.0013465870870277286,0.4835905134677887,0.025895506143569946,-2.1371607780456543,-0.5064036250114441,0.7838573455810547,0.008796850219368935,0.7717440128326416,0.012113332748413086,-1.4394022226333618,-0.6868921518325806,0.3390990197658539,0.010882176458835602,0.33000001311302185,0.009099006652832031,-1.3375719785690308,-0.6902941465377808,0.8012033104896545,0.059860751032829285,0.8271484375,0.02594512701034546,-0.4833059310913086,-0.6889302134513855,0.0020695747807621956,0.0,0.0020695747807621956,0.005773900542408228,0.005773900542408228,0.0920475423336029,1.0,1.0,-20.68033790588379,1784753861.814693,3.1033437252044678,,0.5834382394894568,0.0990321473195569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18464107066392899,0.0,0.0,0.0,0.5,0.5,0.5,,False,
2,8.31868383102119e-05,7.235442467390385e-08,9.48830129345879e-05,0.00022009958047419786,7.14551902092353e-08,6.288326403591782e-05,0.0001576507929712534,-14.436164855957031,-1.2558696269989014,0.021481290459632874,0.00028843031032010913,0.01594020612537861,0.4954414367675781,0.00021505959739442915,0.4981251060962677,0.0061567602679133415,-6.389979362487793,-1.3338170051574707,0.45770958065986633,0.0014278042363002896,0.48013222217559814,0.02242264151573181,-2.180804491043091,-0.5610978603363037,0.7918767929077148,0.009253546595573425,0.7836592197418213,0.008217573165893555,-1.418786883354187,-0.6904106140136719,0.3392691910266876,0.010900315828621387,0.33000001311302185,0.009269177913665771,-1.3366020917892456,-0.690191388130188,0.8005968332290649,0.061381395906209946,0.6728515625,0.12774527072906494,-0.3434557318687439,-0.5934497117996216,0.002364237094298005,0.0,0.002364237094298005,0.006448463071137667,0.006448463071137667,0.09136886149644852,1.0,1.0,-20.638551712036133,1784753861.9113653,3.2000160217285156,,1.1250902851312574,0.19709440785932864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760099321603775,0.0,0.0,0.0,0.5,0.5,0.5,,False,
3,0.00011386093683540821,7.573528648663341e-08,0.00020621421572286636,0.00024182908236980438,7.469035523399725e-08,0.00013632024638354778,0.00014021855895407498,-14.434259414672852,-1.288171410560608,0.02448655664920807,0.00030341788078658283,0.01772296614944935,0.4946700930595398,0.0002491224731784314,0.4978720247745514,0.007483216002583504,-6.265144348144531,-1.3143230676651,0.4567996859550476,0.001613756874576211,0.4779849648475647,0.02118527889251709,-2.156597375869751,-0.5888526439666748,0.8037786483764648,0.009661839343607426,0.7978550791740417,0.005923569202423096,-1.3990312814712524,-0.6917852759361267,0.33926209807395935,0.011752446182072163,0.33000001311302185,0.0092620849609375,-1.299258828163147,-0.6904098987579346,0.7983927130699158,0.0666414201259613,0.7109375,0.08745521306991577,-0.37789106369018555,-0.6501085758209229,0.00289955735206604,0.0,0.00289955735206604,0.007638312876224518,0.007638312876224518,0.0901704728603363,1.0,1.0,-20.524673461914062,1784753862.0069857,3.2956364154815674,,1.5528640806509877,0.25781340477300174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3661804050207138,0.0,0.0,0.0,0.5,0.5,0.5,,False,
4,0.00013981841038912535,7.602982776688805e-08,0.00019517311011441052,0.0002597654238343239,7.485813569019228e-08,0.00012896026601083577,0.00014203567116055638,-14.427594184875488,-1.2854690551757812,0.027132615447044373,0.0003127477830275893,0.01986379362642765,0.4937569797039032,0.000275046011665836,0.4968653619289398,0.00790555588901043,-6.194430828094482,-1.3097683191299438,0.45637863874435425,0.0017288585659116507,0.4719869792461395,0.015608340501785278,-2.190751552581787,-0.640304446220398,0.8145241737365723,0.009920278564095497,0.8211771249771118,0.006652951240539551,-1.3854178190231323,-0.6914740204811096,0.3398335576057434,0.012095185928046703,0.33000001311302185,0.009833544492721558,-1.2845380306243896,-0.6901491284370422,0.7953460812568665,0.06872880458831787,0.83544921875,0.040103137493133545,-0.40815481543540955,-0.6843721270561218,0.0033949760254472494,0.0,0.0033949760254472494,0.008705572225153446,0.008705572225153446,0.08909442275762558,1.0,1.0,-20.478513717651367,1784753862.1125894,3.401240110397339,,1.9344781319080226,0.3038116041479175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4552748277783394,0.0,0.0,0.0,0.5,0.5,0.5,,False,
5,0.0001598615199327469,7.3156627422577e-08,0.00021409321925602853,0.0002783294767141342,7.188617701103794e-08,0.00014154231757856905,0.00014714551798533648,-14.451303482055664,-1.2736124992370605,0.02924935519695282,0.0003147137176711112,0.022047540172934532,0.4925070106983185,0.00028940607444383204,0.4954904019832611,0.0077953040599823,-6.170106887817383,-1.3129597902297974,0.45815563201904297,0.001756609883159399,0.46663692593574524,0.00848129391670227,-2.232771635055542,-0.6777911186218262,0.823172926902771,0.009945408441126347,0.8406736850738525,0.017500758171081543,-1.370985746383667,-0.6815987825393677,0.3394424319267273,0.011764146387577057,0.33000001311302185,0.009442418813705444,-1.2986215353012085,-0.6903051137924194,0.7939707636833191,0.06888394802808762,0.86474609375,0.07077533006668091,-0.38236820697784424,-0.6658776998519897,0.0037521703634411097,0.0,0.0037521703634411097,0.009458060376346111,0.009458060376346111,0.0883350521326065,1.0,1.0,-20.50377655029297,1784753862.21715,3.505800724029541,,2.341355015806659,0.36389330819965215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436098799109459,0.0,0.0,0.0,0.5,0.5,0.5,,False,
6,0.00019052799325436354,7.127096779413478e-08,0.0001586857542861253,0.00029940204694867134,6.942936892073703e-08,0.00010472013673279434,0.00019726878963410854,-14.351929664611816,-1.176249384880066,0.0316748321056366,0.0003157820028718561,0.02472974918782711,0.491214781999588,0.00030451983911916614,0.4936118423938751,0.007347113452851772,-6.154932022094727,-1.3219391107559204,0.46094369888305664,0.001788036897778511,0.45907387137413025,0.0018698275089263916,-2.2434022426605225,-0.6924139261245728,0.8317515850067139,0.009851690381765366,0.8577656149864197,0.02601402997970581,-1.3567718267440796,-0.6673877835273743,0.3388949930667877,0.01135456096380949,0.33000001311302185,0.00889497995376587,-1.3166451454162598,-0.6905341148376465,0.7930662631988525,0.06793402880430222,0.86474609375,0.07167983055114746,-0.38785454630851746,-0.6647851467132568,0.004199046641588211,0.0,0.004199046641588211,0.010382041335105896,0.010382041335105896,0.08740177005529404,1.0,1.0,-20.39757537841797,1784753862.311243,3.599893808364868,,2.6420307278302957,0.44199862236643805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6310116499662399,0.0,0.0,0.0,0.5,0.5,0.5,,False,
7,0.000218877918086946,6.959964338193458e-08,0.00031056671286933124,0.00031731673516333103,6.713871414376626e-08,0.00020492162730079144,0.00014504996943287551,-14.506155014038086,-1.270439624786377,0.03406551480293274,0.00031519721960648894,0.02671523205935955,0.4898659586906433,0.0003137923195026815,0.49325889348983765,0.008095595054328442,-6.122622013092041,-1.3082596063613892,0.46351704001426697,0.0017894975608214736,0.4574581980705261,0.006058841943740845,-2.2337148189544678,-0.6854544878005981,0.8399797677993774,0.009659968316555023,0.875799834728241,0.035820066928863525,-1.3345317840576172,-0.643338143825531,0.3385472595691681,0.010939219035208225,0.0,0.3385472595691681,3.899923324584961,3.2358670234680176,0.7932015657424927,0.0664752721786499,0.0,0.7932015657424927,4.295827865600586,2.85611629486084,0.004499688744544983,0.0,0.004499688744544983,0.010993852280080318,0.010993852280080318,0.08678343147039413,1.0,1.0,-20.52111053466797,1784753862.405533,3.694183826446533,,3.066241596103932,4.138463155834435,4.284828947447974,0.0,0.0,0.0,0.0,0.0,3.2358670234680176,2.85611629486084,0.7177950814366341,0.0,6.178766749799252,2.2712748870253563,0.5,0.9979313055825972,0.9064699315081625,,False,
8,0.00023451074957847595,7.570757531993877e-08,0.00029965894646011293,0.0003373505314812064,7.258366707674213e-08,0.00019770801009144634,0.00015409191837534308,-14.417221069335938,-1.264525294303894,0.03759525716304779,0.00033328557037748396,0.029178008437156677,0.4906737208366394,0.0003512535768095404,0.4921409487724304,0.00854416936635971,-6.033024787902832,-1.3042783737182617,0.4609886407852173,0.0020479103550314903,0.4545831084251404,0.006405532360076904,-2.166511297225952,-0.6856338977813721,0.8483967185020447,0.010425781831145287,0.8901046514511108,0.04170793294906616,-1.2793728113174438,-0.6305780410766602,0.35236114263534546,0.01460335124284029,0.33000001311302185,0.02236112952232361,-1.1771936416625977,-0.680307149887085,0.7863540649414062,0.07329144328832626,0.8447265625,0.05837249755859375,-0.36447206139564514,-0.675713300704956,0.004964164923876524,0.0,0.004964164923876524,0.011925119906663895,0.011925119906663895,0.08584136515855789,1.0,1.0,-20.32689666748047,1784753862.5112348,3.7998855113983154,,3.2962385971900687,3.1998093454213112,3.9093579678997177,0.0,0.0,0.0,0.0,0.0,2.5555598735809326,2.180402994155884,0.803636446595192,0.0,4.908587664365768,0.0,0.5,0.9926711997431591,0.5,,False,
9,0.00023224030155688524,6.908938132710318e-08,0.0003275120398029685,0.0003536038566380739,6.624470927363291e-08,0.00021557493892032653,0.00016771609080024064,-14.461523056030273,-1.2291781902313232,0.039666131138801575,0.00031832075910642743,0.031744085252285004,0.48903727531433105,0.0003237357595935464,0.4896940588951111,0.007949224673211575,-6.106895446777344,-1.311861276626587,0.4631319046020508,0.001828130567446351,0.447399377822876,0.015732526779174805,-2.1655967235565186,-0.6423755884170532,0.8546994924545288,0.009453978389501572,0.9049333930015564,0.05023390054702759,-1.2782618999481201,-0.5930526256561279,0.35100603103637695,0.014219418168067932,0.33000001311302185,0.021006017923355103,-1.1921190023422241,-0.6815102696418762,0.786376953125,0.07024602591991425,0.873046875,0.086669921875,-0.35547029972076416,-0.6530470252037048,0.004458182025700808,0.0,0.004458182025700808,0.010909827426075935,0.010909827426075935,0.08686835318803787,1.0,1.0,-20.429838180541992,1784753862.6196039,3.908254623413086,,3.6291771113377287,2.246230174328561,3.542888750026342,0.0,0.0,0.0,0.0,0.0,1.8740496039390564,1.527355968952179,0.8905047997832298,0.0,3.6608987227082253,0.0,0.5,0.9749350090737245,0.5,,False,
