window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,traffic_light_state_pred_mean,traffic_light_state_pred_var,traffic_light_state_actual,traffic_light_state_residual,traffic_light_state_nll,traffic_light_detected_pred,traffic_light_detected_actual,traffic_light_detected_residual,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_state,cusum_tl_discrepancy,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.0006989010144025087,2.2060858384520543e-07,0.0009310294408351183,0.0002408891450613737,1.885464655515534e-07,0.0005773724988102913,0.00040878436993807554,-13.145149230957031,0.08535498380661011,0.00046785909216850996,0.09258271008729935,0.4739516079425812,0.0002223677292931825,0.4700373113155365,0.008219595067203045,-6.1111040115356445,0.4843806326389313,0.0002996012626681477,0.4613012373447418,0.023079395294189453,-2.2486448287963867,0.9626829624176025,0.0032653578091412783,1.0,0.03731703758239746,-1.7300218343734741,0.30157482624053955,0.002489011501893401,0.33000001311302185,0.0284251868724823,-1.9166845083236694,0.3005538582801819,0.0,0.3005538582801819,0.006511918734759092,0.0,0.006511918734759092,1.0,1.0,-19.158355712890625,1784740375.033113,3.005945920944214,,0.0,0.0,0.0,,False,13.910097360610962
1,0.0007159571978263557,2.1627246837852e-07,0.000985501566901803,0.0002653878182172775,1.8348875130413944e-07,0.0006100275786593556,0.00043752798228524625,-13.099411010742188,0.0880693793296814,0.0004629200557246804,0.09691103547811508,0.4745570421218872,0.0002168765349779278,0.473314106464386,0.008928593248128891,-6.1311936378479,0.484688401222229,0.0002869566669687629,0.46487846970558167,0.01980993151664734,-2.4753661155700684,0.9643837809562683,0.0032097510993480682,1.0,0.03561621904373169,-1.7542390823364258,0.30176132917404175,0.0025038965977728367,0.33000001311302185,0.028238683938980103,-1.916778564453125,0.32120779156684875,0.0,0.32120779156684875,0.006975396070629358,0.0,0.006975396070629358,1.0,1.0,-19.242048263549805,1784740375.1278875,3.1007204055786133,,0.0,0.0,0.0,,False,13.910097360610962
2,0.0007347110076807439,2.1113189063726168e-07,0.0010303984163329005,0.0002943645231425762,1.7763581183771748e-07,0.0006377188256010413,0.00045312606380321085,-13.080389022827148,0.09137372672557831,0.0004573679470922798,0.10130190849304199,0.47560906410217285,0.0002092041540890932,0.4779905378818512,0.010209809988737106,-6.121922492980957,0.48511940240859985,0.0002708383253775537,0.4682895839214325,0.01682981848716736,-2.6651554107666016,0.9661942720413208,0.0031478190794587135,1.0,0.0338057279586792,-1.780057430267334,0.3022454082965851,0.0025303116999566555,0.33000001311302185,0.027754604816436768,-1.91854989528656,0.3465643525123596,0.0,0.3465643525123596,0.007570245303213596,0.0,0.007570245303213596,1.0,1.0,-19.310504913330078,1784740375.233047,3.2058799266815186,,0.0,0.0,0.0,,False,13.910097360610962
3,0.0007553374161943793,2.0553022750391392e-07,0.0010642108973115683,0.0003291424363851547,1.7122007989200938e-07,0.0006570975529029965,0.00045050791231915355,-13.104945182800293,0.09540672600269318,0.000451166502898559,0.1066872850060463,0.47714439034461975,0.0001999172382056713,0.48119935393333435,0.011987232603132725,-6.090615272521973,0.48569974303245544,0.00025198431103490293,0.47314444184303284,0.012555301189422607,-2.911344528198242,0.9681318402290344,0.0030772911850363016,1.0,0.031868159770965576,-1.8079023361206055,0.3026804029941559,0.0025786494370549917,0.33000001311302185,0.027319610118865967,-1.9165866374969482,0.3759787678718567,0.0,0.3759787678718567,0.00833570770919323,0.0,0.00833570770919323,1.0,2.0,-19.433109283447266,1784740375.3276987,3.3005316257476807,,0.0,0.0,0.0,,False,13.910097360610962
4,0.0008173072710633278,1.9345833379702526e-07,0.001114721060730517,0.00034936005249619484,1.5844599943193316e-07,0.0006866803159937263,0.00044971093302592635,-13.13247013092041,0.10083580017089844,0.00043637261842377484,0.11062029004096985,0.48224490880966187,0.00017965736333280802,0.4831394851207733,0.009825299493968487,-6.2309370040893555,0.4878655970096588,0.0002164449542760849,0.4771720767021179,0.010693520307540894,-3.0359904766082764,0.9698927998542786,0.002953429240733385,1.0,0.030107200145721436,-1.8399994373321533,0.3051788806915283,0.002569436328485608,0.33000001311302185,0.02482113242149353,-1.94320809841156,0.4443787932395935,0.0,0.4443787932395935,0.009581745602190495,0.0,0.009581745602190495,1.0,2.0,-19.635215759277344,1784740375.4330652,3.405898094177246,,0.0,0.0,0.0,,False,13.910097360610962
5,0.0008819277863949537,1.8386174360784935e-07,0.0011664672056213021,0.0003943054471164942,1.4872827591716486e-07,0.0007167455041781068,0.00043003520113416016,-13.207540512084961,0.10781887173652649,0.0004246810858603567,0.11623112112283707,0.487386554479599,0.0001650900230742991,0.4852525591850281,0.008678702637553215,-6.301609992980957,0.4903443455696106,0.0001900485367514193,0.47947198152542114,0.010872364044189453,-3.0541815757751465,0.9744840264320374,0.0028351584915071726,1.0,0.025515973567962646,-1.899070382118225,0.3073921799659729,0.0026148133911192417,0.33000001311302185,0.02260783314704895,-1.9566084146499634,0.5277991890907288,0.0,0.5277991890907288,0.011525753885507584,0.0,0.011525753885507584,1.0,1.0,-19.77591896057129,1784740375.5275674,3.5004003047943115,,0.0,0.0,0.0,,False,13.910097360610962
6,0.0009265069966204464,1.7897572490710445e-07,0.00118680065497756,0.00046861940063536167,1.4337868492475536e-07,0.0007282756851054728,0.0003676603955682367,-13.384622573852539,0.1159675121307373,0.0004177124355919659,0.12040575593709946,0.4895959496498108,0.00015866468311287463,0.4877089858055115,0.004822721239179373,-6.392041206359863,0.4909270107746124,0.00017607347399462014,0.4859520494937897,0.004974961280822754,-3.3330821990966797,0.9792426228523254,0.0027280806098133326,1.0,0.02075737714767456,-1.9541709423065186,0.3096773326396942,0.0028183215763419867,0.33000001311302185,0.020322680473327637,-1.9435960054397583,0.5743392109870911,0.0,0.5743392109870911,0.013417474925518036,0.0,0.013417474925518036,1.0,2.0,-20.164798736572266,1784740375.6328595,3.6056923866271973,,0.22853828047362867,0.0,0.0,,False,13.910097360610962
7,0.000991772161796689,1.7439610644487402e-07,0.001258402713574469,0.0004943646490573883,1.3654937447427073e-07,0.0007713151862844825,0.0003844391321763396,-13.361701011657715,0.12162604928016663,0.0004065519606228918,0.12633194029331207,0.4943544268608093,0.00015206863463390619,0.490692138671875,0.005963033065199852,-6.3902764320373535,0.49460238218307495,0.00016227025480475277,0.4885891377925873,0.006013244390487671,-3.3327689170837402,0.9784855246543884,0.0026468904688954353,1.0,0.021514475345611572,-1.960809350013733,0.3123866617679596,0.0028292571660131216,0.33000001311302185,0.017613351345062256,-1.9601067304611206,0.62861567735672,0.0,0.62861567735672,0.014032263308763504,0.0,0.014032263308763504,1.0,2.0,-20.14030647277832,1784740375.7296042,3.702437162399292,,0.43258429715331204,0.0,0.0,,False,13.910097360610962
8,0.0010605585994198918,1.6985627837584616e-07,0.0013204362476244569,0.000547940144315362,1.3095674944452185e-07,0.0008092558709904552,0.00036854075733572245,-13.420955657958984,0.1288062185049057,0.00039850655593909323,0.13065789639949799,0.49935412406921387,0.00014596460096072406,0.4903148412704468,0.009226989932358265,-6.207895278930664,0.49840161204338074,0.00015006453031674027,0.49088984727859497,0.007511764764785767,-3.295276165008545,0.981174886226654,0.0025940490886569023,1.0,0.018825113773345947,-1.990021824836731,0.31683745980262756,0.002886958885937929,0.33000001311302185,0.013162553310394287,-1.974831461906433,0.6844502091407776,0.0,0.6844502091407776,0.014830561354756355,0.0,0.014830561354756355,1.0,2.0,-20.034910202026367,1784740375.8341987,3.8070316314697266,,0.5312340430810423,0.0,0.0,,False,13.910097360610962
9,0.0011274039279669523,1.6241318689935724e-07,0.0014228089712560177,0.0005943318828940392,1.2377464031487762e-07,0.0008708394598215818,0.0004046240064781159,-13.353583335876465,0.13502657413482666,0.000389773806091398,0.1357814520597458,0.5032458901405334,0.00013900005433242768,0.491318941116333,0.011950814165174961,-6.015183448791504,0.5012196898460388,0.00013881144695915282,0.4950665235519409,0.0061531662940979,-3.385880947113037,0.9833502173423767,0.002549248980358243,1.0,0.01664978265762329,-2.012667655944824,0.3206161856651306,0.0028815260156989098,0.33000001311302185,0.009383827447891235,-1.9904998540878296,0.7271727323532104,0.0,0.7271727323532104,0.015363262966275215,0.0,0.015363262966275215,1.0,1.0,-19.85866928100586,1784740375.9286592,3.901492118835449,,0.4536428679882647,0.0,0.0,,False,13.910097360610962
