window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,traffic_light_state_pred_mean,traffic_light_state_pred_var,traffic_light_state_actual,traffic_light_state_residual,traffic_light_state_nll,traffic_light_detected_pred,traffic_light_detected_actual,traffic_light_detected_residual,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_state,cusum_tl_discrepancy,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.0008134389063343406,3.6310956375018577e-07,0.0009594209841452539,0.0003557822201400995,2.3453081610114168e-07,0.0006055085104890168,0.0002892645716201514,-13.046944618225098,0.09284727275371552,0.0006232060841284692,0.0905241072177887,0.49900421500205994,0.00018234577146358788,0.4772670567035675,0.02186095155775547,-4.857285499572754,0.49009066820144653,0.00024404471332672983,0.4708506762981415,0.019239991903305054,-2.481719970703125,0.9465135931968689,0.0043517788872122765,1.0,0.053486406803131104,-1.4709540605545044,0.5510375499725342,0.07744435966014862,0.2508837878704071,0.3001537621021271,0.22149884700775146,0.5601407885551453,0.0,0.5601407885551453,0.009363277815282345,0.0,0.009363277815282345,1.0,2.0,-18.173633575439453,1784673022.3552346,3.005343198776245,,0.0,0.0,0.0,,False,1.4956672191619873
1,0.0008514110813848674,3.5645356888380775e-07,0.0008128989138640463,0.00038751494139432907,2.275588144584617e-07,0.0005116814281791449,0.00013000193575862795,-13.197626113891602,0.09645849466323853,0.000613795651588589,0.09415487200021744,0.49996140599250793,0.00018004167941398919,0.47820883989334106,0.02187420427799225,-4.852817535400391,0.4907374978065491,0.00023637578124180436,0.47339412569999695,0.017343372106552124,-2.6198461055755615,0.9497162699699402,0.004294999409466982,1.0,0.050283730030059814,-1.5118649005889893,0.5599456429481506,0.08126949518918991,0.25362303853034973,0.3063226044178009,0.24124491214752197,0.5822057127952576,0.0,0.5822057127952576,0.009183786809444427,0.0,0.009183786809444427,1.0,2.0,-18.389802932739258,1784673022.4398284,3.0899369716644287,,0.44522442604667845,1.0719683531326116,0.0,,False,1.4956672191619873
2,0.0009038676507771015,3.499541492146818e-07,0.0010065895039588213,0.00044362572953104973,2.1964829954868037e-07,0.0006327676819637418,0.00021523582108784467,-13.163961410522461,0.10300087928771973,0.0005999627173878253,0.09835390001535416,0.5027675032615662,0.00017704251513350755,0.48343145847320557,0.019886605441570282,-5.117095947265625,0.49288409948349,0.00022480475308839232,0.47722455859184265,0.01565954089164734,-2.7357912063598633,0.9517420530319214,0.004253812599927187,1.0,0.04825794696807861,-1.5372968912124634,0.5778293609619141,0.08533012866973877,0.16371093690395355,0.4141184091567993,0.6932103633880615,0.6107503175735474,0.0,0.6107503175735474,0.008466280065476894,0.0,0.008466280065476894,1.0,2.0,-18.625534057617188,1784673022.545762,3.1958706378936768,,0.6547177272154272,2.595902157505763,0.0,,False,1.4956672191619873
3,0.000938472687266767,3.400590458113584e-07,0.0011087560560554266,0.0004801172763109207,2.117227921871745e-07,0.0006966338260099292,0.0002754557062871754,-13.139845848083496,0.1069265753030777,0.000588659371715039,0.10356256365776062,0.5045733451843262,0.00017525555449537933,0.48671895265579224,0.01816854253411293,-5.286504745483398,0.49481236934661865,0.0002167471102438867,0.4802977442741394,0.014514625072479248,-2.813459873199463,0.9540011882781982,0.004228641279041767,1.0,0.04599881172180176,-1.5638132095336914,0.5841310024261475,0.08657976239919662,0.3088915944099426,0.27523940801620483,0.13309070467948914,0.636713445186615,0.0,0.636713445186615,0.00832722894847393,0.0,0.00832722894847393,1.0,2.0,-18.775779724121094,1784673022.6505735,3.3006820678710938,,0.7139653618802697,3.559716303170342,0.0,,False,1.4956672191619873
4,0.0010020069312304258,3.364191343280254e-07,0.0009490531519986689,0.0005263339262455702,2.0663350142058334e-07,0.0005952096544206142,8.687904482940212e-05,-13.295089721679688,0.11332947015762329,0.0005738795734941959,0.10743027925491333,0.5063730478286743,0.0001748894719639793,0.48806679248809814,0.01923329010605812,-5.230937957763672,0.4964638352394104,0.0002088407927658409,0.4836795926094055,0.012784242630004883,-2.9267349243164062,0.9543440937995911,0.004141537006944418,1.0,0.045655906200408936,-1.5727523565292358,0.6029838919639587,0.08622827380895615,0.20624999701976776,0.3967338800430298,0.6062406897544861,0.6355748772621155,0.0,0.6355748772621155,0.007087020203471184,0.0,0.007087020203471184,1.0,2.0,-18.943206787109375,1784673022.7439783,3.3940868377685547,,0.605785933556831,4.996680433909917,0.0,,False,1.4956672191619873
5,0.0010419143363833427,3.2669203164914506e-07,0.0011714741121977568,0.0005564179737120867,1.9979890453214466e-07,0.0007323159370571375,0.00021846241725143045,-13.239105224609375,0.11709728837013245,0.0005612950189970434,0.1121651828289032,0.5079623460769653,0.00017287381342612207,0.490043044090271,0.01858566887676716,-5.285843849182129,0.4980551302433014,0.00020184206368867308,0.48645347356796265,0.011601656675338745,-3.0016489028930664,0.956519603729248,0.004109864588826895,1.0,0.04348039627075195,-1.598243236541748,0.6082667112350464,0.08642462641000748,0.15122313797473907,0.4570435881614685,0.9032002687454224,0.6568278074264526,0.0,0.6568278074264526,0.0070415521040558815,0.0,0.0070415521040558815,1.0,2.0,-18.968605041503906,1784673022.848305,3.498413562774658,,0.472208250838861,6.730604143640429,0.0,,False,1.4956672191619873
6,0.0011090000625699759,3.117766596005822e-07,0.0012145580258220434,0.0006001174915581942,1.8979397964358213e-07,0.0007589698652736843,0.0001907263940665871,-13.306928634643555,0.1234278678894043,0.0005433300393633544,0.11783381551504135,0.5098835229873657,0.00016813517140690237,0.49252796173095703,0.018234826624393463,-5.341838836669922,0.4995211362838745,0.00018957433348987252,0.48996004462242126,0.009561091661453247,-3.125321388244629,0.9581082463264465,0.004032057709991932,1.0,0.04189175367355347,-1.6201798915863037,0.6168505549430847,0.0861106663942337,0.2935839891433716,0.32326656579971313,0.2996622323989868,0.6793114542961121,0.0,0.6793114542961121,0.006889213342219591,0.0,0.006889213342219591,1.0,2.0,-19.1430606842041,1784673022.952793,3.6029014587402344,,0.16417492542069567,7.860989817024505,0.0,,False,1.4956672191619873
7,0.0011672591790556908,3.088094899794669e-07,0.001110460259951651,0.0006419769488275051,1.8571901705399796e-07,0.0006926756468601525,7.613458728883415e-05,-13.394765853881836,0.12950530648231506,0.0005314380396157503,0.12201408296823502,0.5111086368560791,0.0001674050436122343,0.4939355254173279,0.01873590610921383,-5.3459882736206055,0.5005583167076111,0.00018296527559868991,0.49144208431243896,0.00911623239517212,-3.1570608615875244,0.957981526851654,0.0039458200335502625,1.0,0.04201847314834595,-1.624886393547058,0.6331890821456909,0.08484914898872375,0.31904298067092896,0.31414610147476196,0.2670467495918274,0.6711638569831848,0.0,0.6711638569831848,0.0059246825985610485,0.0,0.0059246825985610485,1.0,2.0,-19.25008773803711,1784673023.0365424,3.6866509914398193,,0.0,8.958760007601422,0.0,,False,1.4956672191619873
8,0.0012301296228542924,3.052221018151613e-07,0.0013008390087634325,0.0006802501156926155,1.8197505369244027e-07,0.0008113215444609523,0.00014892795297782868,-13.367539405822754,0.1346435248851776,0.0005207596113905311,0.12714286148548126,0.5117977261543274,0.0001678839762462303,0.4948345124721527,0.01854752190411091,-5.37734317779541,0.5009148120880127,0.0001785072818165645,0.4952287971973419,0.005686014890670776,-3.305943250656128,0.9598326086997986,0.0038570105098187923,1.0,0.040167391300201416,-1.6508387327194214,0.6419612169265747,0.08508621901273727,0.30357420444488525,0.33838701248168945,0.35977429151535034,0.6770746111869812,0.0,0.6770746111869812,0.0056137461215257645,0.0,0.0056137461215257645,1.0,2.0,-19.322385787963867,1784673023.1419764,3.7920849323272705,,0.0,10.149257740101861,0.0,,False,1.4956672191619873
9,0.001280222786590457,3.0011730700607586e-07,0.0014478430384770036,0.0007205589208751917,1.7795602502701513e-07,0.0009058594005182385,0.00024986561038531363,-13.299249649047852,0.13971900939941406,0.0005104791489429772,0.13317115604877472,0.5129443407058716,0.00016733929805923253,0.4945510923862457,0.019523985683918,-5.247097015380859,0.5019397139549255,0.00017336987366434187,0.49681177735328674,0.005127936601638794,-3.335265636444092,0.9614138603210449,0.003798753023147583,1.0,0.03858613967895508,-1.6716318130493164,0.6503337621688843,0.0846499651670456,0.24556641280651093,0.40476733446121216,0.6520530581474304,0.6836207509040833,0.0,0.6836207509040833,0.005302782636135817,0.0,0.005302782636135817,1.0,2.0,-19.164560317993164,1784673023.2464712,3.8965797424316406,,0.0,11.63203423923438,0.0,,False,1.4956672191619873
