window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,position_llr,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,velocity_llr,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,steering_llr,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,acceleration_llr,traffic_light_color_pred_mean,traffic_light_color_pred_var,traffic_light_color_actual,traffic_light_color_residual,traffic_light_color_nll,traffic_light_color_llr,traffic_light_confidence_pred_mean,traffic_light_confidence_pred_var,traffic_light_confidence_actual,traffic_light_confidence_residual,traffic_light_confidence_nll,traffic_light_confidence_llr,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,traffic_light_discrepancy_calibrated_pred,traffic_light_discrepancy_calibrated_residual,traffic_light_discrepancy_llr,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_color,cusum_tl_confidence,cusum_tl_discrepancy,sprt_position,sprt_velocity,sprt_steering,sprt_acceleration,sprt_tl_color,sprt_tl_confidence,sprt_tl_discrepancy,sprt_motion_combined,sprt_tl_combined,sprt_combined,p_fault_motion,p_fault_tl,p_fault_combined,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
10,-4.6280212700366974e-05,5.1682395252328206e-08,-2.839345597749343e-06,2.6918831281363964e-05,4.2030709579421455e-08,-1.5587484085699543e-06,5.194306140765548e-05,-15.015726089477539,-1.3653662204742432,0.011102214455604553,0.0003501098835840821,5.374992539941559e-08,0.4992583692073822,5.223656444286462e-06,0.5000277757644653,0.011128789745271206,-7.989219665527344,-1.2117756605148315,0.4929925203323364,3.2357558666262776e-05,0.5036139488220215,0.010621428489685059,-2.50714111328125,0.6142914295196533,0.008022099733352661,0.002512684790417552,0.0,0.008022099733352661,-2.0614571571350098,-0.683542788028717,0.9702914953231812,0.005424491595476866,1.0,0.029708504676818848,-1.6081242561340332,-0.6321325898170471,0.9913774132728577,0.0035174705553799868,1.0,0.008622586727142334,-1.8954994678497314,-0.6852207779884338,0.00012564276403281838,0.0,0.00012564276403281838,0.000561155378818512,0.000561155378818512,0.09727684408426285,1.0,1.0,-22.660673141479492,1784737636.6894038,4.010364770889282,,30.120535012813534,0.0,4.297829226754072,0.0,0.0,0.0,2.6525500416755676,0.0,0.0,0.0,1.0704666748642921,0.0,0.0,0.0,0.5,0.5,0.5,,False,3.5051815509796143
11,-4.437041934579611e-05,5.3387498866186434e-08,-2.553668991822633e-06,3.112154081463814e-05,4.324554581103257e-08,-1.4160362979964702e-06,5.29842873220332e-05,-14.984535217285156,-1.3648313283920288,0.011710509657859802,0.0003559291362762451,0.0,0.4991782009601593,5.478233106259722e-06,0.499970942735672,0.011737311258912086,-7.939873218536377,-1.1987920999526978,0.49271324276924133,3.404097878956236e-05,0.503233790397644,0.01052054762840271,-2.599318265914917,0.5261397361755371,0.009442716836929321,0.002559554995968938,0.0,0.009442716836929321,-2.0476043224334717,-0.6800836324691772,0.9684011936187744,0.0054185716435313225,1.0,0.031598806381225586,-1.597887635231018,-0.6240456104278564,0.9908283352851868,0.003558408934623003,1.0,0.009171664714813232,-1.8884624242782593,-0.6842823028564453,0.00013140917872078717,0.0,0.00013140917872078717,0.0005825267871841788,0.0005825267871841788,0.09725543111562729,1.0,1.0,-22.636093139648438,1784737636.7846987,4.10565972328186,,32.76039155364567,0.0,4.711061703872838,0.0,0.0,0.0,3.1786897778511047,0.0,0.0,0.0,1.1677221059799194,0.0,0.0,0.0,0.5,0.5,0.5,,False,3.5051815509796143
12,-4.389230161905289e-05,5.43748299719482e-08,-2.7683969960889954e-07,3.3308519050478935e-05,4.3890587164696626e-08,-2.7489141984915477e-07,5.5046835768735036e-05,-14.966246604919434,-1.3635386228561401,0.01197737455368042,0.00035878343624062836,1.8338968175157788e-06,0.49909791350364685,5.6649882935744245e-06,0.500002384185791,0.01200964767485857,-7.897056579589844,-1.1822458505630493,0.4924103021621704,3.536873191478662e-05,0.5028804540634155,0.010470151901245117,-2.6561708450317383,0.4691516160964966,0.010986775159835815,0.002583311637863517,0.0,0.010986775159835815,-2.0370395183563232,-0.6756247282028198,0.9671194553375244,0.005414667073637247,1.0,0.032880544662475586,-1.5905500650405884,-0.618272066116333,0.9902524352073669,0.0035723315086215734,1.0,0.009747564792633057,-1.8850311040878296,-0.6831731200218201,0.00013458328612614423,0.0,0.00013458328612614423,0.0005942235584370792,0.0005942235584370792,0.09724374860525131,1.0,1.0,-22.611976623535156,1784737636.8889365,4.209897518157959,,35.37613157836452,0.0,5.120862860801175,0.0,0.0,0.0,3.6478413939476013,0.0,0.0,0.0,1.2649658545851707,0.0,0.0,0.0,0.5,0.5,0.5,,False,3.5051815509796143
13,-4.513910971581936e-05,5.4648968017545485e-08,5.442745418804407e-07,3.4747179597616196e-05,4.4059589754397166e-08,6.655754702933336e-08,5.735605373047292e-05,-14.9594087600708,-1.36173677444458,0.012057498097419739,0.000359067867975682,0.0,0.4990427494049072,5.768038136011455e-06,0.500007688999176,0.012096047401428223,-7.876553535461426,-1.173925757408142,0.49227777123451233,3.619521521613933e-05,0.5027419328689575,0.01046416163444519,-2.6817405223846436,0.441312313079834,0.012270182371139526,0.0025962574873119593,0.0,0.012270182371139526,-2.0289087295532227,-0.6714009046554565,0.9668323993682861,0.0054096351377666,1.0,0.03316760063171387,-1.5891695022583008,-0.616888165473938,0.9898546934127808,0.0035670590586960316,1.0,0.010145306587219238,-1.8846410512924194,-0.6823265552520752,0.0001360502210445702,0.0,0.0001360502210445702,0.0005996135296300054,0.0005996135296300054,0.09723833948373795,1.0,1.0,-22.601520538330078,1784737637.004013,4.324974060058594,,37.9814155178783,0.0,5.530273964934102,0.0,0.0,0.0,4.089153707027435,0.0,0.0,0.0,1.3622041940689087,0.0,0.0,0.0,0.5,0.5,0.5,,False,3.5051815509796143
14,-4.953332245349884e-05,5.37568283220935e-08,1.545832674310077e-06,3.451341763138771e-05,4.346024695678352e-08,1.019395540424739e-06,6.108133675297722e-05,-14.970056533813477,-1.358413815498352,0.011856570839881897,0.00035510811721906066,8.294812801068474e-07,0.49902769923210144,5.73922579860664e-06,0.49992573261260986,0.011889703571796417,-7.899591445922852,-1.1851680278778076,0.49250566959381104,3.620349889388308e-05,0.48734137415885925,0.005164295434951782,-3.8259048461914062,-0.416896790266037,0.01318386197090149,0.002600079635158181,0.0,0.01318386197090149,-2.023743152618408,-0.668078601360321,0.9676730632781982,0.005392275284975767,1.0,0.03232693672180176,-1.5955547094345093,-0.6204715967178345,0.9896056056022644,0.0035354311112314463,1.0,0.010394394397735596,-1.8882412910461426,-0.6816871166229248,0.0001349661179119721,0.0,0.0001349661179119721,0.0005956312525086105,0.0005956312525086105,0.0972423404455185,1.0,1.0,-23.202682495117188,1784737637.0989544,4.419915437698364,,41.18786141417918,0.0,5.943285308820752,0.0,0.0,0.0,3.6722569167613983,0.0,0.0,0.0,1.4594465345144272,0.0,0.0,0.0,0.5,0.5,0.5,,False,3.5051815509796143
15,-6.640772335231304e-05,4.7566874883386845e-08,2.886262564061326e-06,2.3756292648613453e-05,3.9074592450560885e-08,1.9808890101558063e-06,7.263487350428477e-05,-15.065044403076172,-1.3438892364501953,0.010221228003501892,0.0003304809215478599,7.028082649185308e-08,0.49918919801712036,4.945221462548943e-06,0.5000563263893127,0.010257874615490437,-8.044062614440918,-1.210730791091919,0.493579238653183,3.106189615209587e-05,0.4915904700756073,0.0019887685775756836,-4.207159519195557,-0.6453973650932312,0.011945515871047974,0.0024658096954226494,0.0,0.011945515871047974,-2.0547444820404053,-0.6714460849761963,0.9732290506362915,0.005353585816919804,1.0,0.026770949363708496,-1.6291208267211914,-0.6429460048675537,0.9913416504859924,0.0033840048126876354,1.0,0.008658349514007568,-1.9143325090408325,-0.68483966588974,0.00011724478099495173,0.0,0.00011724478099495173,0.0005297329043969512,0.0005297329043969512,0.09730831533670425,1.0,1.0,-23.60387420654297,1784737637.1837096,4.5046706199646,,44.79549902190585,0.0,6.382387870702091,0.0,0.0,0.0,3.026859551668167,0.0,0.0,0.0,1.5567548498511314,0.0,0.0,0.0,0.5,0.5,0.5,,False,3.5051815509796143
16,-6.680807564407587e-05,4.2915491604844647e-08,3.7373313261923613e-06,2.7471454814076424e-05,3.5645026486008646e-08,2.000185077122296e-06,7.500293577322736e-05,-15.151885032653809,-1.335982322692871,0.010200202465057373,0.0003068039077334106,0.0,0.4993036389350891,4.414717295730952e-06,0.4999982416629791,0.010223825462162495,-8.147851943969727,-1.2181406021118164,0.49546244740486145,2.8067992388969287e-05,0.4915904700756073,0.0038719773292541504,-4.054432392120361,-0.4928450584411621,0.010579079389572144,0.00235031358897686,0.0,0.010579079389572144,-2.083855628967285,-0.6752904653549194,0.9794723987579346,0.005446788854897022,1.0,0.02052760124206543,-1.6487442255020142,-0.6641358733177185,0.9903201460838318,0.003272112924605608,1.0,0.009679853916168213,-1.927903413772583,-0.6824087500572205,0.00010622364789014682,0.0,0.00010622364789014682,0.000487914978293702,0.000487914978293702,0.09735006839036942,1.0,1.0,-23.6973819732666,1784737637.2882197,4.609180688858032,,48.496644396356146,0.0,6.835061337315182,0.0,0.0,0.0,2.534014493227005,0.0,0.0,0.0,1.6541049182415009,0.0,0.0,0.0,0.5,0.5,0.5,,False,3.5051815509796143
17,-2.9719434678554535e-05,4.637476180846534e-08,2.966252168334904e-07,9.360490366816521e-05,4.327866065523267e-08,9.617789942240051e-08,9.82081692200154e-05,-14.972448348999023,-1.3032450675964355,0.00864700973033905,0.00033885007724165916,7.2560595754112e-07,0.5001259446144104,1.6664420400047675e-05,0.4999482035636902,0.008648110553622246,-7.546957015991211,-1.3028497695922852,0.5041736960411072,0.00013719656271860003,0.48636090755462646,0.017812788486480713,-2.371756076812744,0.1741178035736084,0.01387527585029602,0.004650361370295286,0.0,0.01387527585029602,-1.7457668781280518,-0.6776223182678223,0.9977072477340698,0.006261487957090139,1.0,0.0022927522659301758,-1.6173105239868164,-0.692832350730896,0.9914049506187439,0.002544702962040901,1.0,0.008595049381256104,-2.0534167289733887,-0.6822606325149536,0.00022854219423606992,0.0,0.00022854219423606992,0.0009236059850081801,0.0009236059850081801,0.09691412001848221,1.0,1.0,-22.195892333984375,1784737637.3826518,4.703612804412842,,50.69630013152422,0.0,7.4132481191290776,0.0,0.0,0.0,2.7081322968006134,0.0,0.0,0.0,1.751019038259983,0.0,0.0,0.0,0.5,0.5,0.5,,False,3.5051815509796143
18,-3.14831268042326e-05,4.535839082109305e-08,2.523202056181617e-06,9.169057011604309e-05,4.238170703274591e-08,1.9668700588226784e-06,9.595192386768758e-05,-14.997011184692383,-1.3055028915405273,0.008477061986923218,0.00033582854666747153,5.98778626681451e-07,0.5000767707824707,1.5833709767321125e-05,0.500027060508728,0.008476609364151955,-7.581209182739258,-1.3060046434402466,0.5036106705665588,0.00013070355635136366,0.4995688796043396,0.004041790962219238,-3.4898576736450195,-0.6462775468826294,0.01517292857170105,0.004550622310489416,0.0,0.01517292857170105,-1.752012014389038,-0.6741757988929749,0.9968901872634888,0.006194435991346836,1.0,0.0031098127365112305,-1.6223326921463013,-0.6925617456436157,0.9923944473266602,0.0025064952205866575,1.0,0.007605552673339844,-2.0639572143554688,-0.6844930052757263,0.00020775251323357224,0.0,0.00020775251323357224,0.0008530867635272443,0.0008530867635272443,0.09698466211557388,1.0,1.0,-22.806907653808594,1784737637.4868598,4.807820796966553,,53.50697118651651,0.0,8.001975386325054,0.0,0.0,0.0,2.061854749917984,0.0,0.0,0.0,1.848003700375557,0.0,0.0,0.0,0.5,0.5,0.5,,False,3.5051815509796143
19,-3.1201750971376896e-05,4.557893262813195e-08,1.3743883755523711e-06,9.4651710242033e-05,4.278679099911642e-08,1.0860651400435017e-06,9.907438652589917e-05,-14.983606338500977,-1.3008352518081665,0.008865192532539368,0.00033747268025763333,0.0,0.5000975728034973,1.587193582963664e-05,0.5000224113464355,0.008865511044859886,-7.567995071411133,-1.2988297939300537,0.5036948323249817,0.00012964033521711826,0.5030838847160339,0.0006109476089477539,-3.554995059967041,-0.6920675039291382,0.013664096593856812,0.004617112223058939,0.0,0.013664096593856812,-1.7498353719711304,-0.6779828667640686,0.9969841241836548,0.006256088614463806,1.0,0.003015875816345215,-1.6174346208572388,-0.6926019787788391,0.9917088150978088,0.0025059853214770555,1.0,0.008291184902191162,-2.061882257461548,-0.682860255241394,0.00021604540233965963,0.0,0.00021604540233965963,0.0008813520544208586,0.0008813520544208586,0.09695642441511154,1.0,1.0,-22.815500259399414,1784737637.5850203,4.9059813022613525,,56.32623484709962,0.0,8.588627696627109,0.0,0.0,0.0,1.3697872459888458,0.0,0.0,0.0,1.9449601247906685,0.0,0.0,0.0,0.5,0.5,0.5,,False,3.5051815509796143
