window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,traffic_light_state_pred_mean,traffic_light_state_pred_var,traffic_light_state_actual,traffic_light_state_residual,traffic_light_state_nll,traffic_light_detected_pred,traffic_light_detected_actual,traffic_light_detected_residual,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_state,cusum_tl_discrepancy,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.00047743250615894794,3.2508007734577404e-06,7.3629169492051e-05,-0.00023820903152227402,2.4912851586122997e-06,4.866024755756371e-05,0.0004953293246217072,-10.89018726348877,0.012304753065109253,0.001699256943538785,0.007965113036334515,0.4908319115638733,0.001114318030886352,0.5003023147583008,0.010417342185974121,-4.70487642288208,0.46611344814300537,0.0037522194907069206,0.5031904578208923,0.03707700967788696,-1.6905797719955444,0.6700278520584106,0.022848589345812798,0.7716556787490845,0.10162782669067383,-0.7444801330566406,0.8984012603759766,0.052113085985183716,1.0,0.10159873962402344,-0.4591935873031616,0.05633677542209625,0.0,0.05633677542209625,0.0002736749593168497,0.0,0.0002736749593168497,1.0,2.0,-15.49937915802002,1784753178.0131738,2.990030288696289,,0.0,0.0,0.0,,False,
1,0.00048563373275101185,3.217764060536865e-06,8.970902126748115e-05,-0.00022701919078826904,2.446792677801568e-06,5.926875019213185e-05,0.0004885868984274566,-10.904794692993164,0.013548940420150757,0.0016744791064411402,0.010057279840111732,0.4908052682876587,0.0011083215940743685,0.500214695930481,0.01003638468682766,-4.717121124267578,0.46480679512023926,0.003697049105539918,0.49896854162216187,0.03416174650192261,-1.7233396768569946,0.677294135093689,0.02232660911977291,0.7722685933113098,0.09497445821762085,-0.7800451517105103,0.8986126184463501,0.051536113023757935,1.0,0.1013873815536499,-0.46406763792037964,0.05168943479657173,0.0,0.05168943479657173,0.00025084312073886395,0.0,0.00025084312073886395,1.0,1.0,-15.5401611328125,1784753178.117938,3.094794511795044,,2.1992547949966124,0.256435666083205,0.0,,False,
2,0.0004831244586966932,3.2032965009420877e-06,0.00011675025598378852,-0.0001964019611477852,2.4167384253814816e-06,7.716198888374493e-05,0.0004572387842927128,-10.917899131774902,0.013655871152877808,0.0016706971218809485,0.01247722189873457,0.4866010248661041,0.0011430330341681838,0.49823153018951416,0.011690075509250164,-4.686827659606934,0.45929044485092163,0.0039262534119188786,0.4809444546699524,0.02165400981903076,-1.7913833856582642,0.6796906590461731,0.02163170836865902,0.7689870595932007,0.08929640054702759,-0.8135497570037842,0.8952649831771851,0.052336614578962326,1.0,0.10473501682281494,-0.4512942433357239,0.05003787577152252,0.0,0.05003787577152252,0.00024012902576941997,0.0,0.00024012902576941997,1.0,1.0,-15.563053131103516,1784753178.223324,3.2001805305480957,,4.375617591702209,0.5256447267510658,0.0,,False,
3,0.0004854313447140157,3.17451122100465e-06,0.00011704266944434494,-0.00014042225666344166,2.3739592052152148e-06,7.756227569188923e-05,0.00042805078555829823,-10.936393737792969,0.016382724046707153,0.001665267744101584,0.01420081127434969,0.48296722769737244,0.0011473138583824039,0.494080126285553,0.01132507249712944,-4.690924644470215,0.4556303024291992,0.003977315500378609,0.46068650484085083,0.005056202411651611,-1.8414217233657837,0.6783543229103088,0.020960576832294464,0.77060866355896,0.09225434064865112,-0.8105966448783875,0.8971701860427856,0.052789028733968735,1.0,0.10282981395721436,-0.45163437724113464,0.048446785658597946,0.0,0.048446785658597946,0.00023113592760637403,0.0,0.00023113592760637403,1.0,2.0,-15.609844207763672,1784753178.307197,3.2840535640716553,,6.50518931174765,0.7945136535135158,0.0,,False,
4,0.0005007408908568323,3.1364777441922342e-06,0.00016164674889296293,-9.891344234347343e-05,2.316435711691156e-06,0.00010723360173869878,0.0003968393139075488,-10.958564758300781,0.02090662717819214,0.0016566335689276457,0.016250992193818092,0.48148614168167114,0.001092313788831234,0.49477657675743103,0.014082279056310654,-4.685939788818359,0.45481207966804504,0.003711220109835267,0.43808770179748535,0.016724377870559692,-1.841575026512146,0.6779932975769043,0.020399555563926697,0.7788680791854858,0.10087478160858154,-0.7777721881866455,0.9066036939620972,0.05236545577645302,1.0,0.09339630603790283,-0.4725271761417389,0.04517244175076485,0.0,0.04517244175076485,0.0002137101982953027,0.0,0.0002137101982953027,1.0,2.0,-15.628104209899902,1784753178.4117088,3.3885653018951416,,8.61650102965686,1.0424897813753615,0.0,,False,
5,0.0005210119416005909,3.0751320991839748e-06,0.0001820776960812509,-7.885228842496872e-05,2.2354045086103724e-06,0.00012048833013977855,0.0003932087274733931,-10.986181259155273,0.02420946955680847,0.0016552110901102424,0.018635837361216545,0.4777241051197052,0.0010484365047886968,0.4900161027908325,0.013496613129973412,-4.712822914123535,0.4512873589992523,0.003579632146283984,0.41940703988075256,0.031880319118499756,-1.7553455829620361,0.6772535443305969,0.01986919716000557,0.7954373359680176,0.11818379163742065,-0.688869833946228,0.9115082025527954,0.05201353877782822,1.0,0.08849179744720459,-0.4839105010032654,0.04199635237455368,0.0,0.04199635237455368,0.0001954188774107024,0.0,0.0001954188774107024,1.0,2.0,-15.634112358093262,1784753178.5172095,3.494065999984741,,10.72180459937271,1.2790825843756808,0.0,,False,
6,0.0005400232621468604,3.041835498152068e-06,0.00016998540377244353,-5.7720113545656204e-05,2.175460849684896e-06,0.00011201750749023631,0.0004071104049216956,-11.003652572631836,0.02730657160282135,0.0016630587633699179,0.020345069468021393,0.4736543893814087,0.0010202093981206417,0.48783230781555176,0.01579480618238449,-4.6924591064453125,0.44847336411476135,0.0035311002284288406,0.40327706933021545,0.0451962947845459,-1.6148896217346191,0.6754632592201233,0.01946752332150936,0.8061683177947998,0.1307050585746765,-0.6117881536483765,0.9162256717681885,0.05161246657371521,0.9990234375,0.08279776573181152,-0.49664461612701416,0.038959234952926636,0.0,0.038959234952926636,0.00017282992484979331,0.0,0.00017282992484979331,1.0,2.0,-15.565064430236816,1784753178.6110077,3.5878641605377197,,12.896156096945006,1.5029412722522513,0.0,,False,
7,0.0005493579665198922,3.000697915922501e-06,0.00022829181398265064,-5.34688588231802e-05,2.111913090629969e-06,0.00015025606262497604,0.0003802464052569121,-11.027410507202148,0.030024856328964233,0.0016746713081374764,0.02241029031574726,0.4698220491409302,0.0010033203288912773,0.4842764437198639,0.01633741520345211,-4.688982009887695,0.4465761184692383,0.0035416362807154655,0.3904068171977997,0.0561693012714386,-1.457230567932129,0.6717955470085144,0.019107287749648094,0.8131359815597534,0.141340434551239,-0.5371424555778503,0.9208794832229614,0.05059661343693733,0.9990234375,0.07814395427703857,-0.5126521587371826,0.03768893703818321,0.0,0.03768893703818321,0.0001554672489874065,0.0,0.0001554672489874065,1.0,2.0,-15.507211685180664,1784753178.715979,3.692835569381714,,15.128360339573454,1.710792417518653,0.0,,False,
8,0.0005540591664612293,2.946858103314298e-06,0.00024611272965557873,-5.753408186137676e-05,2.054909828075324e-06,0.00016181243699975312,0.0003780792176257819,-11.04935073852539,0.032540664076805115,0.0016776395495980978,0.02449825406074524,0.46580970287323,0.0009847065666690469,0.4812629818916321,0.017420796677470207,-4.678356647491455,0.4449803829193115,0.003534293733537197,0.3806748390197754,0.06430554389953613,-1.3186711072921753,0.6681179404258728,0.018406447023153305,0.8220745325088501,0.1539565920829773,-0.4347209334373474,0.9238762855529785,0.04932158440351486,0.998046875,0.07417058944702148,-0.5299887657165527,0.037037499248981476,0.0,0.037037499248981476,0.0001434156729374081,0.0,0.0001434156729374081,1.0,2.0,-15.451371192932129,1784753178.8101618,3.787018299102783,,17.416405074450438,1.9013069558056852,0.0,,False,
9,0.0005575405666604638,2.9195157367212232e-06,0.00021989237575326115,-5.942396819591522e-05,2.0314444100222318e-06,0.0001439900224795565,0.0003941872273571789,-11.057842254638672,0.034795671701431274,0.001670929603278637,0.02658170647919178,0.46186843514442444,0.0009714207262732089,0.47938472032546997,0.019346561282873154,-4.649573802947998,0.4434828460216522,0.0035141066182404757,0.37709879875183105,0.06638404726982117,-1.279524803161621,0.6685553789138794,0.017572984099388123,0.7827451229095459,0.1141897439956665,-0.7307535409927368,0.9248948097229004,0.04841736704111099,1.0,0.07510519027709961,-0.5367580652236938,0.03694591671228409,0.0,0.03694591671228409,0.00013674695219378918,0.0,0.00013674695219378918,1.0,1.0,-15.41726303100586,1784753178.9046495,3.8815059661865234,,19.73855797125369,2.0850521945855762,0.0,,False,
10,0.0005535383825190365,2.741715888987528e-06,0.0003136855666525662,-6.811250932514668e-05,1.922367346196552e-06,0.0002044688444584608,0.0003630839637480676,-11.116745948791504,0.034755557775497437,0.001620799070224166,0.028660913929343224,0.4571489691734314,0.000946587068028748,0.4758690893650055,0.019687244668602943,-4.659296989440918,0.440187931060791,0.0034987828694283962,0.3626635670661926,0.07752436399459839,-1.0498576164245605,0.6702272891998291,0.016178827732801437,0.820875346660614,0.1506480574607849,-0.4417129158973694,0.9178019762039185,0.047720346599817276,1.0,0.08219802379608154,-0.5314674377441406,0.038795772939920425,0.0,0.038795772939920425,0.00014100658881943673,0.0,0.00014100658881943673,1.0,1.0,-15.369112968444824,1784753179.0095298,3.986386299133301,,22.10886093061798,2.2740880608450205,0.0,,False,
11,0.0005632045213133097,2.6090604023920605e-06,0.0003277933574281633,-3.542378544807434e-05,1.831837721510965e-06,0.00021335850760806352,0.00034250697353854775,-11.167964935302734,0.037657082080841064,0.0015716057969257236,0.03075948916375637,0.4537595808506012,0.0009224310051649809,0.4717613458633423,0.01927797496318817,-4.69340705871582,0.43921318650245667,0.0034065544605255127,0.35721471905708313,0.08199846744537354,-0.9352044463157654,0.6764634847640991,0.015371782705187798,0.8228821754455566,0.14641869068145752,-0.47134172916412354,0.915918231010437,0.046750057488679886,1.0,0.08408176898956299,-0.5369192957878113,0.03974367305636406,0.0,0.03974367305636406,0.00013890580157749355,0.0,0.00013890580157749355,1.0,1.0,-15.390292167663574,1784753179.1136858,4.090542316436768,,24.457984690763517,2.457672069060794,0.0,,False,
12,0.0005609384970739484,2.4943706193880644e-06,0.0003364303847774863,-1.0051298886537552e-05,1.7559345906192902e-06,0.00021830220066476613,0.0003202330553904176,-11.214162826538086,0.039791762828826904,0.0015330238966271281,0.033214740455150604,0.45086246728897095,0.0008946648449636996,0.4686008095741272,0.01891840435564518,-4.721954822540283,0.4382604956626892,0.0032938288059085608,0.3508186936378479,0.08744180202484131,-0.7782479524612427,0.6821799278259277,0.014707694761455059,0.8231436014175415,0.14096367359161377,-0.5152313113212585,0.914244532585144,0.0462760254740715,1.0,0.08575546741485596,-0.5381691455841064,0.04061506688594818,0.0,0.04061506688594818,0.00013757418491877615,0.0,0.00013757418491877615,1.0,1.0,-15.380850791931152,1784753179.2188358,4.195692300796509,,26.816549826641477,2.6400062274802725,0.0,,False,
13,0.0005568370688706636,2.3410809717461234e-06,0.0003559587348718196,3.924127668142319e-06,1.651712523198512e-06,0.00022969520068727434,0.00030219973996281624,-11.277372360229492,0.04116038978099823,0.0014941577101126313,0.0356566347181797,0.44822046160697937,0.0008475803188048303,0.4657860994338989,0.018407687544822693,-4.759626388549805,0.4370546042919159,0.0031262915581464767,0.3470402956008911,0.09001430869102478,-0.6691387891769409,0.68719083070755,0.014124879613518715,0.8256571292877197,0.13846629858016968,-0.5322772264480591,0.912893533706665,0.04623410105705261,1.0,0.08710646629333496,-0.5360246300697327,0.0411662794649601,0.0,0.0411662794649601,0.00013845594367012382,0.0,0.00013845594367012382,1.0,1.0,-15.419642448425293,1784753179.3235595,4.300415992736816,,29.136323306025297,2.8244849014141247,0.0,,False,
