window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,traffic_light_state_pred_mean,traffic_light_state_pred_var,traffic_light_state_actual,traffic_light_state_residual,traffic_light_state_nll,traffic_light_detected_pred,traffic_light_detected_actual,traffic_light_detected_residual,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_state,cusum_tl_discrepancy,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.0007671533967368305,2.071058986530261e-07,0.0009905548067763448,0.00023861322551965714,1.7478647862390062e-07,0.0006166587118059397,0.00043912025284953415,-13.107664108276367,0.09405288100242615,0.00043690073653124273,0.09482884407043457,0.4776659309864044,0.0002115925308316946,0.47302716970443726,0.004703214392066002,-6.208911895751953,0.48634880781173706,0.0002671482798177749,0.4657450020313263,0.020603805780410767,-2.4003806114196777,0.9675474762916565,0.0028740307316184044,1.0,0.032452523708343506,-1.8238604068756104,0.29806360602378845,0.0028399997390806675,0.33000001311302185,0.0319364070892334,-1.8334712982177734,0.40192580223083496,0.0,0.40192580223083496,0.012962776236236095,0.0,0.012962776236236095,1.0,1.0,-19.27498435974121,1784743698.2418664,2.999433994293213,,0.0,0.0,0.0,,False,15.702876329421997
1,0.0007981390808708966,2.0487011909153807e-07,0.0008600056753493845,0.00026746210642158985,1.707078354229452e-07,0.0005348605918698013,0.00027446207241155207,-13.435454368591309,0.09847897291183472,0.0004308172792661935,0.0984143540263176,0.47902509570121765,0.0002065750741166994,0.4769207835197449,0.002105304040014744,-6.268736839294434,0.48695847392082214,0.0002532783546485007,0.4682852327823639,0.018673241138458252,-2.5332188606262207,0.9693685173988342,0.002786985831335187,1.0,0.03063148260116577,-1.8541247844696045,0.29727524518966675,0.0029564343858510256,0.33000001311302185,0.0327247679233551,-1.8118319511413574,0.4229739010334015,0.0,0.4229739010334015,0.014235460199415684,0.0,0.014235460199415684,1.0,1.0,-19.717052459716797,1784743698.3359187,3.0934863090515137,,0.3142719268798828,0.0,0.0,,False,15.702876329421997
2,0.0008270135149359703,2.0365054353987944e-07,0.0010814694687724113,0.0002972926013171673,1.6717379480724048e-07,0.0006715628551319242,0.00045257710735313594,-13.089740753173828,0.10306623578071594,0.0004258752742316574,0.10295019298791885,0.4804128110408783,0.00020124304865021259,0.48005375266075134,0.00037734449142590165,-6.297966957092285,0.4875154495239258,0.0002392795868217945,0.4701823592185974,0.01733309030532837,-2.6222076416015625,0.9708203077316284,0.0027085761539638042,1.0,0.029179692268371582,-1.8795499801635742,0.2969115972518921,0.0031136763282120228,0.33000001311302185,0.03308841586112976,-1.7912250757217407,0.4444693922996521,0.0,0.4444693922996521,0.01577390544116497,0.0,0.01577390544116497,1.0,1.0,-19.439218521118164,1784743698.4309733,3.1885409355163574,,0.3507099151611328,0.0,0.0,,False,15.702876329421997
3,0.0008633153629489243,2.0398935873799928e-07,0.0011599499266594648,0.00032982067205011845,1.6422318083186838e-07,0.000718581723049283,0.0004890063428319991,-12.99991226196289,0.10831323266029358,0.0004217244277242571,0.10767989605665207,0.482139527797699,0.00019554996106307954,0.4822179973125458,0.0006381792481988668,-6.317058563232422,0.4881875813007355,0.00022489222465083003,0.475729763507843,0.012457817792892456,-2.935957908630371,0.9720174670219421,0.0026323325000703335,1.0,0.02798253297805786,-1.902272343635559,0.2973971366882324,0.0033567168284207582,0.33000001311302185,0.03260287642478943,-1.7711261510849,0.4674113988876343,0.0,0.4674113988876343,0.017720555886626244,0.0,0.017720555886626244,1.0,1.0,-19.52153778076172,1784743698.539863,3.2974307537078857,,0.4694671630859375,0.0,0.0,,False,15.702876329421997
4,0.000909299124032259,2.0773981646016182e-07,0.0011649812804535031,0.0003683494869619608,1.6250042733645387e-07,0.0007200759137049317,0.00043483884655870497,-13.1339111328125,0.11472198367118835,0.0004196283407509327,0.11328954249620438,0.4843779504299164,0.00018935916887130588,0.48440682888031006,0.0014327323297038674,-6.333678722381592,0.48910918831825256,0.0002098090626532212,0.4779892563819885,0.011119931936264038,-3.021038055419922,0.9727216958999634,0.0025569964200258255,1.0,0.02727830410003662,-1.9200187921524048,0.29997822642326355,0.003791354363784194,0.33000001311302185,0.0300217866897583,-1.7497137784957886,0.49452850222587585,0.0,0.49452850222587585,0.020338481292128563,0.0,0.020338481292128563,1.0,1.0,-19.711374282836914,1784743698.643815,3.4013826847076416,,0.7780609130859375,0.0,0.0,,False,15.702876329421997
5,0.000963205355219543,2.1682440376480372e-07,0.0010075351456180215,0.00041022500954568386,1.6350402631815086e-07,0.0006211258587427437,0.00021550939709413797,-13.506875991821289,0.12162905931472778,0.00042135047260671854,0.11744420975446701,0.4865892827510834,0.00018475225078873336,0.4858342111110687,0.004252422600984573,-6.324068069458008,0.48998939990997314,0.00019727014296222478,0.4810255169868469,0.00896388292312622,-3.142871618270874,0.9729843735694885,0.0024953505489975214,1.0,0.027015626430511475,-1.9314836263656616,0.304932564496994,0.00447107944637537,0.33000001311302185,0.025067448616027832,-1.7158528566360474,0.5210531949996948,0.0,0.5210531949996948,0.023412948474287987,0.0,0.023412948474287987,1.0,1.0,-20.1375675201416,1784743698.7372837,3.4948513507843018,,1.512847900390625,0.0,0.0,,False,15.702876329421997
6,0.0010167246218770742,2.2966970902871253e-07,0.0013590258313342929,0.0004495792090892792,1.6676840175477992e-07,0.0008361213840544224,0.0005163186579011381,-12.905709266662598,0.12803883850574493,0.0004259631969034672,0.1225200891494751,0.4884485602378845,0.00018260969955008477,0.48749667406082153,0.005600239150226116,-6.308549880981445,0.49079084396362305,0.00018881051801145077,0.4840273857116699,0.006763458251953125,-3.2473061084747314,0.9728831648826599,0.0024496184196323156,1.0,0.027116835117340088,-1.9368839263916016,0.31084737181663513,0.0053292834199965,0.33000001311302185,0.01915264129638672,-1.6639149188995361,0.5419168472290039,0.0,0.5419168472290039,0.0264535341411829,0.0,0.0264535341411829,1.0,1.0,-19.576202392578125,1784743698.8426619,3.600229501724243,,1.686269760131836,0.0,0.0,,False,15.702876329421997
7,0.0010686207097023726,2.433455676964513e-07,0.0008473789785057306,0.0004860744811594486,1.708584136395075e-07,0.0005215787678025663,0.00022407242795452476,-13.463468551635742,0.13380923867225647,0.0004308339557610452,0.12850351631641388,0.4899692237377167,0.00018283376994077116,0.48836541175842285,0.005542824510484934,-6.300779342651367,0.49153026938438416,0.00018421238928567618,0.4862357974052429,0.005294471979141235,-3.3046875,0.9726936221122742,0.0024154754355549812,1.0,0.02730637788772583,-1.9396451711654663,0.3167612552642822,0.006268152501434088,0.33000001311302185,0.013238757848739624,-1.6032177209854126,0.5593575835227966,0.0,0.5593575835227966,0.029261689633131027,0.0,0.029261689633131027,1.0,1.0,-20.156436920166016,1784743698.947223,3.7047905921936035,,2.4399261474609375,0.0,0.0,,False,15.702876329421997
8,0.001112337689846754,2.5609330123188556e-07,0.0018549798987805843,0.0005179469007998705,1.7490596349034604e-07,0.0011409440776333213,0.0009693518513813615,-11.34417724609375,0.13881081342697144,0.0004352694086264819,0.13366316258907318,0.49127286672592163,0.00018323483527638018,0.4877490997314453,0.006238208618015051,-6.26994514465332,0.49219146370887756,0.00018073967657983303,0.4892498552799225,0.002941608428955078,-3.366349935531616,0.972425103187561,0.0023876603227108717,1.0,0.027574896812438965,-1.9405518770217896,0.3229776620864868,0.007261136546730995,0.33000001311302185,0.007022351026535034,-1.5402753353118896,0.5741775035858154,0.0,0.5741775035858154,0.03192529082298279,0.0,0.03192529082298279,1.0,1.0,-18.04330825805664,1784743699.051752,3.8093197345733643,,1.080453872680664,0.0,0.0,,False,15.702876329421997
9,0.0011571261566132307,2.678285397905711e-07,0.0011937906965613365,0.0005537278484553099,1.7837476207205327e-07,0.0007320879958570004,0.00018208962865173817,-13.40658950805664,0.14403791725635529,0.00043829571222886443,0.1378941386938095,0.4924296736717224,0.00018452513904776424,0.4885527789592743,0.007264731917530298,-6.243506908416748,0.49290093779563904,0.00017879740335047245,0.4911521077156067,0.0017488300800323486,-3.3871371746063232,0.972356379032135,0.0023681807797402143,1.0,0.02764362096786499,-1.9425369501113892,0.3285863995552063,0.00831548310816288,0.33000001311302185,0.0014136135578155518,-1.4757593870162964,0.5914408564567566,0.0,0.5914408564567566,0.03459102660417557,0.0,0.03459102660417557,1.0,1.0,-20.0949649810791,1784743699.137262,3.894829750061035,,1.7726383209228516,0.0,0.0,,False,15.702876329421997
10,0.0011934171197935939,2.766755926586484e-07,0.0015421777497977018,0.0005823734682053328,1.8102416277088196e-07,0.0009453895036131144,0.0005034030182287097,-12.890850067138672,0.1482478678226471,0.00044011144200339913,0.1428767591714859,0.4934292733669281,0.0001858307223301381,0.49074721336364746,0.006003519985824823,-6.2695722579956055,0.49356213212013245,0.00017775397282093763,0.49326056241989136,0.00030156970024108887,-3.39836049079895,0.972537100315094,0.0023549827747046947,1.0,0.027462899684906006,-1.946541428565979,0.3327314555644989,0.009234491735696793,0.33000001311302185,0.0027314424514770508,-1.4230623245239258,0.6081228256225586,0.0,0.6081228256225586,0.037166889756917953,0.0,0.037166889756917953,1.0,1.0,-19.605688095092773,1784743699.2440977,4.001665353775024,,1.975545883178711,0.0,0.0,,False,15.702876329421997
11,0.0012270521838217974,2.831587551099801e-07,0.0010098351631313562,0.0006076793652027845,1.829380096296518e-07,0.0006190699641592801,0.0002175154659198597,-13.374139785766602,0.15189002454280853,0.0004399981698952615,0.14856554567813873,0.4943617582321167,0.00018811164773069322,0.49328747391700745,0.003493743948638439,-6.300103664398193,0.4942508041858673,0.00017851358279585838,0.49605005979537964,0.001799255609512329,-3.3874168395996094,0.9729130864143372,0.002347273053601384,1.0,0.027086913585662842,-1.952024221420288,0.335877388715744,0.010040808469057083,0.33000001311302185,0.005877375602722168,-1.3798900842666626,0.6249775290489197,0.0,0.6249775290489197,0.039731744676828384,0.0,0.039731744676828384,1.0,1.0,-20.10793113708496,1784743699.3383944,4.095962047576904,,2.680696487426758,0.0,0.0,,False,15.702876329421997
12,0.0012513193069025874,2.86648429437264e-07,0.002003614790737629,0.0006220333743840456,1.8403592605409358e-07,0.001225257059559226,0.000964275561273098,-11.472904205322266,0.154209166765213,0.00043863977771252394,0.15249405801296234,0.49517664313316345,0.00019049030379392207,0.49561190605163574,0.0017694778507575393,-6.307143211364746,0.49487021565437317,0.00018026378529611975,0.4979569911956787,0.003086775541305542,-3.3651773929595947,0.9732071757316589,0.002341935411095619,1.0,0.026792824268341064,-1.9561891555786133,0.3379802703857422,0.010600565001368523,0.33000001311302185,0.007980257272720337,-1.351481556892395,0.6387131214141846,0.0,0.6387131214141846,0.04221443459391594,0.0,0.04221443459391594,1.0,1.0,-18.201208114624023,1784743699.4440305,4.201598167419434,,1.4791240692138672,0.0,0.0,,False,15.702876329421997
