window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,traffic_light_state_pred_mean,traffic_light_state_pred_var,traffic_light_state_actual,traffic_light_state_residual,traffic_light_state_nll,traffic_light_detected_pred,traffic_light_detected_actual,traffic_light_detected_residual,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_state,cusum_tl_discrepancy,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.0006194909801706672,2.986953404615633e-07,0.0007894884911365807,0.000352929113432765,2.737042450462468e-07,0.00045344530371949077,0.00019749091006815434,-13.162819862365723,0.06701532006263733,0.0008946234011091292,0.06893420964479446,0.4426243007183075,0.0001546867861179635,0.435878187417984,0.00701371394097805,-5.909568786621094,0.41416868567466736,0.0017941874684765935,0.34556451439857483,0.06860417127609253,-0.9310574531555176,0.6290220022201538,0.010327747091650963,0.6861932277679443,0.05717122554779053,-1.2092809677124023,0.9716036915779114,0.02597566321492195,0.9990234375,0.027419745922088623,-0.8918870091438293,0.013109409250319004,0.0,0.013109409250319004,3.6080564314033836e-05,0.0,3.6080564314033836e-05,1.0,2.0,-18.356002807617188,1784743078.0431025,2.9964540004730225,,0.0,0.0,0.0,,False,30.904252290725708
1,0.0006413388764485717,2.9053083494545717e-07,0.0007485849200747907,0.00037932698614895344,2.6028118327303673e-07,0.00042499214760027826,0.00011656338028842583,-13.244852066040039,0.07098373770713806,0.000883798929862678,0.07027020305395126,0.4434436559677124,0.00015566452930215746,0.4357849955558777,0.007691827602684498,-5.872976779937744,0.41537195444107056,0.0017192696686834097,0.35095396637916565,0.06441798806190491,-1.0571755170822144,0.6000383496284485,0.010138551704585552,0.6469506025314331,0.04691225290298462,-1.2682323455810547,0.9715058207511902,0.027018152177333832,0.9990234375,0.027517616748809814,-0.8726714849472046,0.013076340779662132,0.0,0.013076340779662132,3.4570304705994204e-05,0.0,3.4570304705994204e-05,1.0,2.0,-18.471820831298828,1784743078.1486187,3.1019701957702637,,0.8630925799780691,0.0,0.0,,False,30.904252290725708
2,0.0006658101920038462,2.807121859405015e-07,0.0007398193120025098,0.00040374440141022205,2.468661080001766e-07,0.0004165250575169921,7.510455907322466e-05,-13.302213668823242,0.07512429356575012,0.000874401768669486,0.07137911766767502,0.4446130692958832,0.00015517475549131632,0.44038599729537964,0.0056475200690329075,-6.002992630004883,0.4172152876853943,0.0016242583515122533,0.3624391555786133,0.054776132106781006,-1.3687840700149536,0.5623003244400024,0.009720944799482822,0.6105889081954956,0.048288583755493164,-1.277861475944519,0.9711622595787048,0.028261858969926834,0.9990234375,0.027861177921295166,-0.8504495024681091,0.013624705374240875,0.0,0.013624705374240875,3.399938577786088e-05,0.0,3.399938577786088e-05,1.0,2.0,-18.78900146484375,1784743078.2440932,3.1974446773529053,,1.4090045264112163,0.0,0.0,,False,30.904252290725708
3,0.0006799966795369983,2.765911801816401e-07,0.0007433284190483391,0.00042893155477941036,2.407319357189408e-07,0.0004141271929256618,6.503905024146661e-05,-13.324569702148438,0.07912668585777283,0.0008881406974978745,0.07158990949392319,0.44670188426971436,0.00015522669127676636,0.4438316822052002,0.008064803667366505,-6.002110958099365,0.4205726385116577,0.0015354003990069032,0.3709718585014343,0.04960078001022339,-1.5193724632263184,0.5096018314361572,0.009211884811520576,0.578711986541748,0.06911015510559082,-1.165449857711792,0.9704636335372925,0.029969999566674232,1.0,0.02953636646270752,-0.8202861547470093,0.01509395707398653,0.0,0.01509395707398653,3.444643516559154e-05,0.0,3.444643516559154e-05,1.0,2.0,-18.885944366455078,1784743078.339394,3.292745590209961,,1.8579735712330354,0.002121060099067762,0.0,,False,30.904252290725708
4,0.000680148194078356,2.795909495034721e-07,0.0007483105291612446,0.0004527613054960966,2.4413688493041263e-07,0.00041162670822814107,7.961255323607475e-05,-13.308086395263672,0.08141946792602539,0.0009276195778511465,0.0709877759218216,0.44935423135757446,0.00015760301903355867,0.44820499420166016,0.010494805872440338,-5.968437194824219,0.4247142970561981,0.0014915743377059698,0.37833526730537415,0.046379029750823975,-1.6139678955078125,0.44805166125297546,0.008718072436749935,0.5447717905044556,0.0967201292514801,-0.9157233834266663,0.9690799713134766,0.032387878745794296,1.0,0.030920028686523438,-0.7812876105308533,0.01813950017094612,0.0,0.01813950017094612,3.6185767385177314e-05,0.0,3.6185767385177314e-05,1.0,2.0,-18.889820098876953,1784743078.4450169,3.3983683586120605,,2.3030668836329795,0.04324066441429153,0.0,,False,30.904252290725708
5,0.0006634473684243858,2.844175526206527e-07,0.0007654843502677977,0.00047002569772303104,2.525495972349745e-07,0.00041772445547394454,0.00011466021533124149,-13.270644187927246,0.08134987950325012,0.0009796981466934085,0.07024648785591125,0.4517853558063507,0.00016149568546097726,0.4517311453819275,0.011103523895144463,-5.928843021392822,0.4284086525440216,0.0014943984569981694,0.3856440484523773,0.04276460409164429,-1.7221884727478027,0.38868600130081177,0.008289462886750698,0.524904191493988,0.13621819019317627,-0.35823071002960205,0.9670310616493225,0.036460407078266144,1.0,0.03296893835067749,-0.7219197750091553,0.02363669127225876,0.0,0.02363669127225876,3.94656126445625e-05,0.0,3.94656126445625e-05,1.0,2.0,-18.87481117248535,1784743078.5399404,3.4932918548583984,,2.763169122424525,0.1437281042512133,0.0,,False,30.904252290725708
6,0.0006201278301887214,2.8124608775215165e-07,0.00075052137253806,0.00047825672663748264,2.5833728045654425e-07,0.00040532631101086736,0.00014940321852918714,-13.248119354248047,0.0785544216632843,0.0010279500856995583,0.06895709782838821,0.45585107803344727,0.00016560083895456046,0.45390641689300537,0.009792361408472061,-5.898962020874023,0.4337542653083801,0.0015200242633000016,0.3889995515346527,0.04475471377372742,-1.6667098999023438,0.3329445719718933,0.008085762150585651,0.4777771532535553,0.144832581281662,-0.1927623748779297,0.9611124992370605,0.0432811863720417,0.9990234375,0.03791093826293945,-0.6344766020774841,0.03505181521177292,0.0,0.03505181521177292,4.661954881157726e-05,0.0,4.661954881157726e-05,1.0,2.0,-18.800643920898438,1784743078.6457934,3.59914493560791,,3.297438612802985,0.3316587170198062,0.0,,False,30.904252290725708
7,0.0005731655983254313,2.6830255706045136e-07,0.0007123028626665473,0.0004617697559297085,2.5759402433322975e-07,0.0003832542279269546,0.00015976191207300872,-13.265595436096191,0.07289698719978333,0.0010478271869942546,0.06652825325727463,0.46064338088035583,0.00016958477499429137,0.4562431573867798,0.007740977685898542,-5.857278823852539,0.43999752402305603,0.0015744763659313321,0.3942016661167145,0.04579585790634155,-1.6419591903686523,0.2940813899040222,0.008219520561397076,0.4409462809562683,0.1468648910522461,-0.16960561275482178,0.9506350159645081,0.052410971373319626,0.9990234375,0.04838842153549194,-0.5330438613891602,0.05278873071074486,0.0,0.05278873071074486,6.178060721140355e-05,0.0,6.178060721140355e-05,1.0,2.0,-18.772397994995117,1784743078.7400346,3.6933860778808594,,3.859954029084765,0.6210220704767231,0.0,,False,30.904252290725708
8,0.0005392951425164938,2.5060469965865195e-07,0.0006996655720286071,0.0004378261510282755,2.5043772211574833e-07,0.0003739499661605805,0.00017262341862078756,-13.302385330200195,0.06703713536262512,0.00103852734901011,0.06424186378717422,0.4652732014656067,0.00017367582768201828,0.46006524562835693,0.0059106978587806225,-5.844412803649902,0.4464152455329895,0.0016404895577579737,0.39962682127952576,0.046788424253463745,-1.6202151775360107,0.26873695850372314,0.008649617433547974,0.3917410373687744,0.12300407886505127,-0.5815762877464294,0.9377545714378357,0.060628265142440796,0.9990234375,0.06126886606216431,-0.4516003727912903,0.07036009430885315,0.0,0.07036009430885315,8.079039980657399e-05,0.0,8.079039980657399e-05,1.0,2.0,-18.78802490234375,1784743078.8454847,3.7988362312316895,,4.406842538017912,0.9918289125315098,0.0,,False,30.904252290725708
9,0.0005229415837675333,2.4070598669823084e-07,0.0006654740427620709,0.0004127130378037691,2.4662881514814217e-07,0.0003538547607604414,0.000154206994920969,-13.340435028076172,0.062217265367507935,0.0010327146155759692,0.0609150230884552,0.4686349630355835,0.0001794288109522313,0.465614914894104,0.003288848791271448,-5.886534214019775,0.4518924951553345,0.0017290975665673614,0.4089830219745636,0.042909473180770874,-1.7287163734436035,0.2516392469406128,0.009321015328168869,0.37298256158828735,0.12134331464767456,-0.6289644837379456,0.9280837178230286,0.06906352937221527,0.9990234375,0.07093971967697144,-0.3809923231601715,0.08122126013040543,0.0,0.08122126013040543,9.74426802713424e-05,0.0,9.74426802713424e-05,1.0,2.0,-18.91402244567871,1784743078.9418087,3.89516019821167,,4.827733503616098,1.4332438042174154,0.0,,False,30.904252290725708
