window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,traffic_light_state_pred_mean,traffic_light_state_pred_var,traffic_light_state_actual,traffic_light_state_residual,traffic_light_state_nll,traffic_light_detected_pred,traffic_light_detected_actual,traffic_light_detected_residual,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,traffic_light_discrepancy_calibrated_pred,traffic_light_discrepancy_calibrated_residual,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_state,cusum_tl_discrepancy,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.00014172540977597237,9.481125289312331e-07,0.0002300822379766032,0.00024067540653049946,7.502420658056508e-07,0.00015098760195542127,0.0001259000855498016,-12.13847541809082,0.027512326836586,0.0015715218614786863,0.02361929602921009,0.4591664671897888,0.00047807220835238695,0.485099196434021,0.026223313063383102,-4.504678726196289,0.4376267194747925,0.001437938422895968,0.399800181388855,0.0378265380859375,-1.8557997941970825,0.7867797613143921,0.01661498472094536,0.8005599975585938,0.01378023624420166,-1.1240720748901367,0.7465556263923645,0.049082379788160324,1.0,0.2534443736076355,0.06616026163101196,0.08925894647836685,0.0,0.08925894647836685,0.0019972240552306175,0.0,0.0019972240552306175,0.00042309227865189314,0.00042309227865189314,1.0,1.0,-16.67011833190918,1784672065.9598563,4.089460849761963,,0.0,0.0,0.0,,False,0.0
1,0.0001513820607215166,9.38218306600902e-07,0.00020583793229889125,0.00024380511604249477,7.375566610789974e-07,0.00013490401033777744,0.00012175751908216625,-12.152105331420898,0.028562620282173157,0.0015565783251076937,0.025347093120217323,0.45860958099365234,0.0004753544635605067,0.4827231466770172,0.02432701364159584,-4.60554838180542,0.4373879134654999,0.0014213435351848602,0.39238977432250977,0.04499813914299011,-1.6468427181243896,0.7899894714355469,0.01647299900650978,0.8083529472351074,0.018363475799560547,-1.123842477798462,0.7480663061141968,0.04931851103901863,0.998046875,0.24998056888580322,0.04774850606918335,0.09132328629493713,0.0,0.09132328629493713,0.0020602038130164146,0.0,0.0020602038130164146,0.00043986178934574127,0.00043986178934574127,1.0,1.0,-16.65996551513672,1784672066.0438132,4.173417806625366,,1.7647693753242493,1.3134271413501766,0.0,,False,0.0
2,0.00015913171228021383,9.242068585990637e-07,0.0002710760454647243,0.0002532508224248886,7.218471864689491e-07,0.000177100402652286,0.00013538988423533738,-12.169218063354492,0.02983476221561432,0.001534380135126412,0.027782171964645386,0.4583307206630707,0.0004708508204203099,0.48053333163261414,0.022297287359833717,-4.707575798034668,0.43798699975013733,0.0013937801122665405,0.3886744976043701,0.04931250214576721,-1.4965813159942627,0.7937730550765991,0.01622423343360424,0.8100026249885559,0.016229569911956787,-1.1335686445236206,0.7482424378395081,0.04922691360116005,1.0,0.25175756216049194,0.05705362558364868,0.09388232231140137,0.0,0.09388232231140137,0.0021525616757571697,0.0,0.0021525616757571697,0.00046468895743601024,0.00046468895743601024,1.0,1.0,-16.683568954467773,1784672066.1487153,4.278319835662842,,3.505935311317444,2.6361594022148185,0.0,,False,0.0
3,0.00016902072820812464,9.100840543396771e-07,0.0002855999337043613,0.00025889906100928783,7.061263431751286e-07,0.0001861137425294146,0.00013743512681685388,-12.187504768371582,0.030879154801368713,0.0015127860242500901,0.02950882725417614,0.4579651355743408,0.0004658473771996796,0.47911784052848816,0.021197045221924782,-4.763989448547363,0.43843650817871094,0.0013677082024514675,0.38680553436279297,0.05163097381591797,-1.4038363695144653,0.7963806390762329,0.01602756977081299,0.7130650877952576,0.08331555128097534,-0.9312357306480408,0.7485697269439697,0.049170542508363724,1.0,0.2514302730560303,0.055544257164001465,0.09615151584148407,0.0,0.09615151584148407,0.002229229314252734,0.0,0.002229229314252734,0.00048550553037784994,0.00048550553037784994,1.0,1.0,-16.70061492919922,1784672066.2635674,4.393172025680542,,5.230055272579193,3.957382294659813,0.0,,False,0.0
4,0.00017565523739904165,8.996061637844832e-07,0.0003273912880104035,0.0002508957404643297,6.878917133690265e-07,0.00021279920474626124,0.0001564454287290573,-12.203742980957031,0.030633464455604553,0.0015156003646552563,0.031396832317113876,0.45690178871154785,0.0004589829477481544,0.4765000343322754,0.019613105803728104,-4.832736015319824,0.4385937750339508,0.001354051404632628,0.37922361493110657,0.05937016010284424,-1.081807255744934,0.7861771583557129,0.01690465770661831,0.8178104758262634,0.03163331747055054,-1.0915470123291016,0.7491427063941956,0.05005376413464546,1.0,0.25085729360580444,0.05022764205932617,0.09459513425827026,0.0,0.09459513425827026,0.0022458534222096205,0.0,0.0022458534222096205,0.0004900434869341552,0.0004900434869341552,1.0,1.0,-16.6108341217041,1784672066.3594272,4.489031791687012,,7.04395604133606,5.273288572000133,0.0,,False,0.0
5,0.0001784657360985875,8.758277090237243e-07,0.00031452561961486936,0.00027112034149467945,6.682606681351899e-07,0.00020397444313857704,0.0001517262717243284,-12.231523513793945,0.03221975266933441,0.0014719433384016156,0.03361794725060463,0.4576438069343567,0.00044966215500608087,0.4740108549594879,0.016426661983132362,-4.977683067321777,0.4409666061401367,0.0012940856395289302,0.3779837489128113,0.06298285722732544,-0.8733561038970947,0.794036865234375,0.015958106145262718,0.8193312287330627,0.025294363498687744,-1.1299092769622803,0.7450034022331238,0.04899841919541359,1.0,0.2549965977668762,0.07447892427444458,0.09766001999378204,0.0,0.09766001999378204,0.0023693880066275597,0.0,0.0023693880066275597,0.0005240291357040405,0.0005240291357040405,1.0,1.0,-16.650348663330078,1784672066.455353,4.584957599639893,,8.81834226846695,6.613446131555571,0.0,,False,0.0
6,0.00018606113735586405,8.587248885305598e-07,0.00034195539774373174,0.0002753285225480795,6.532800966851937e-07,0.00022082355280872434,0.00016514785238541663,-12.250236511230469,0.03339080512523651,0.0014488552697002888,0.03526925668120384,0.45755213499069214,0.00044461144716478884,0.4730983376502991,0.015659278258681297,-5.016757965087891,0.44109904766082764,0.0012646883260458708,0.37730872631073,0.06379032135009766,-0.8087484836578369,0.7988420724868774,0.015604773536324501,0.8249844908714294,0.026142418384552002,-1.139252781867981,0.7433860898017883,0.048383843153715134,1.0,0.25661391019821167,0.08514684438705444,0.10090639442205429,0.0,0.10090639442205429,0.0024760630913078785,0.0,0.0024760630913078785,0.0005537421093322337,0.0005537421093322337,1.0,1.0,-16.668018341064453,1784672066.5607786,4.690383195877075,,10.575058817863464,7.964271611223618,0.0,,False,0.0
7,0.00019154150504618883,8.441757017862983e-07,0.00037156668258830905,0.000283439876511693,6.401128871402761e-07,0.0002388680150033906,0.00018546082719694823,-12.264638900756836,0.03444959223270416,0.0014282779302448034,0.037634048610925674,0.45741334557533264,0.0004404252103995532,0.47104573249816895,0.013999382965266705,-5.087120056152344,0.44135019183158875,0.001238569151610136,0.3766857385635376,0.06466445326805115,-0.7399276494979858,0.8032468557357788,0.015320543199777603,0.8261054754257202,0.022858619689941406,-1.1532890796661377,0.7414615750312805,0.0478617362678051,1.0,0.2585384249687195,0.09750247001647949,0.10418597608804703,0.0,0.10418597608804703,0.002594281453639269,0.0,0.002594281453639269,0.0005870520835742354,0.0005870520835742354,1.0,1.0,-16.704299926757812,1784672066.6554365,4.785041093826294,,12.29549378156662,9.32745271652109,0.0,,False,0.0
8,0.00019359576981514692,8.218811444749008e-07,0.0003874423273373395,0.000294702360406518,6.218805879143474e-07,0.0002483420248609036,0.00019931324641220272,-12.288628578186035,0.035435810685157776,0.0014019395457580686,0.03934403881430626,0.45728808641433716,0.00043274767813272774,0.4696987271308899,0.013011465780436993,-5.1363420486450195,0.4421848952770233,0.0011965058511123061,0.37646985054016113,0.06571504473686218,-0.6406203508377075,0.808104395866394,0.014981447719037533,0.8284940719604492,0.020389676094055176,-1.1676576137542725,0.7368252873420715,0.047205518931150436,1.0,0.26317471265792847,0.12592673301696777,0.10767433792352676,0.0,0.10767433792352676,0.0027388818562030792,0.0,0.0027388818562030792,0.0006283224793151021,0.0006283224793151021,1.0,1.0,-16.7180118560791,1784672066.7403352,4.869939804077148,,14.002216815948486,10.719058084819052,0.0,,False,0.0
9,0.00019363465253263712,7.832380219952029e-07,0.0004095091135241091,0.0003152515273541212,5.923251933381835e-07,0.00026092122425325215,0.00022260630794335157,-12.329401969909668,0.03666515648365021,0.0013591926544904709,0.041747529059648514,0.45715078711509705,0.0004171815235167742,0.46803706884384155,0.012014226987957954,-5.202009201049805,0.44426196813583374,0.0011159484274685383,0.37746548652648926,0.06679648160934448,-0.48099350929260254,0.8155149221420288,0.014372448436915874,0.8303054571151733,0.014790534973144531,-1.1946721076965332,0.7271849513053894,0.045998312532901764,1.0,0.2728150486946106,0.18839341402053833,0.1115373969078064,0.0,0.1115373969078064,0.002915724879130721,0.0,0.002915724879130721,0.0006795526714995503,0.0006795526714995503,1.0,1.0,-16.73150634765625,1784672066.8347244,4.96432900428772,,15.695445358753204,12.173130134120584,0.0,,False,0.0
10,0.0001977318897843361,7.502293897232448e-07,0.0004207416786812246,0.00033767172135412693,5.645754299621331e-07,0.00026676521520130336,0.00023401089129038155,-12.369564056396484,0.03793659806251526,0.0013116347836330533,0.0433514304459095,0.45693349838256836,0.00040642524254508317,0.46832022070884705,0.012608641758561134,-5.2137322425842285,0.4464512765407562,0.0010459066834300756,0.38039255142211914,0.06605872511863708,-0.42638587951660156,0.8220119476318359,0.01376979798078537,0.8335068225860596,0.011494874954223633,-1.2189024686813354,0.715655505657196,0.04451806843280792,1.0,0.28434449434280396,0.27108681201934814,0.1150408536195755,0.0,0.1150408536195755,0.0031153210438787937,0.0,0.0031153210438787937,0.0007383317570202053,0.0007383317570202053,1.0,1.0,-16.753742218017578,1784672066.9314985,5.061103105545044,,17.366438031196594,13.709895581420925,0.0,,False,0.0
11,0.0002037176163867116,7.220373277050385e-07,0.0004787672369275242,0.000357465585693717,5.396512392508157e-07,0.0003021271259058267,0.00028056130395270884,-12.39366340637207,0.03905224800109863,0.0012621445348486304,0.045266371220350266,0.45724090933799744,0.000399822456529364,0.46496111154556274,0.009910441003739834,-5.322007179260254,0.4490044116973877,0.0009900744771584868,0.3823813796043396,0.0666230320930481,-0.29836368560791016,0.8274809122085571,0.013186095282435417,0.8348999619483948,0.0074190497398376465,-1.2432705163955688,0.702864944934845,0.042702581733465195,1.0,0.29713505506515503,0.37595999240875244,0.11971160769462585,0.0,0.11971160769462585,0.003362669376656413,0.0,0.003362669376656413,0.0008125137537717819,0.0008125137537717819,1.0,1.0,-16.800451278686523,1784672067.0426874,5.172291994094849,,18.99072164297104,15.351534209110671,0.0,,False,0.0
12,0.00020442844834178686,6.951234468033363e-07,0.00048654264537617564,0.0003742033150047064,5.168041639080911e-07,0.0003050999657716602,0.00029045427800156176,-12.427644729614258,0.039981380105018616,0.001211292576044798,0.04815522953867912,0.458026260137558,0.0003976031148340553,0.4636862874031067,0.009942219592630863,-5.367319107055664,0.4518977105617523,0.0009458033018745482,0.38439086079597473,0.06750684976577759,-0.15364384651184082,0.833544135093689,0.01260184682905674,0.8310073614120483,0.002536773681640625,-1.2677620649337769,0.6857574582099915,0.040302108973264694,0.9990234375,0.31326597929000854,0.5307620763778687,0.12819822132587433,0.0,0.12819822132587433,0.00378936855122447,0.0,0.00378936855122447,0.0009437559638172388,0.0009437559638172388,1.0,1.0,-16.798322677612305,1784672067.1372845,5.2668890953063965,,20.617133855819702,17.14797492076953,0.0,,False,0.0
13,0.00019984261598438025,6.585486289623077e-07,0.0004913973971270025,0.0003859749995172024,4.891977596344077e-07,0.0003069278900511563,0.000302080501569435,-12.473060607910156,0.04091225564479828,0.0011473734630271792,0.05037106201052666,0.4596768915653229,0.000396340066799894,0.4618852734565735,0.009713185019791126,-5.418741226196289,0.4557604193687439,0.0008975986274890602,0.3893029987812042,0.06645742058753967,-0.12873077392578125,0.8408118486404419,0.01188386045396328,0.825063943862915,0.015747904777526855,-1.2869144678115845,0.6601635813713074,0.0362071692943573,0.33000001311302185,0.3301635682582855,0.7650264501571655,0.14327974617481232,0.0,0.14327974617481232,0.004467396065592766,0.0,0.004467396065592766,0.0011600980069488287,0.0011600980069488287,1.0,1.0,-16.872419357299805,1784672067.242068,5.371672630310059,,22.169449388980865,19.17868000620769,0.0,,False,0.0
