window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,traffic_light_state_pred_mean,traffic_light_state_pred_var,traffic_light_state_actual,traffic_light_state_residual,traffic_light_state_nll,traffic_light_detected_pred,traffic_light_detected_actual,traffic_light_detected_residual,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_state,cusum_tl_discrepancy,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.00038554449565708637,1.986702500289539e-07,9.29073867155239e-05,0.00027757673524320126,2.61162767856149e-07,6.117500743130222e-05,0.00036395902861841023,-13.151813507080078,0.010762810707092285,0.0007587423315271735,0.01001869048923254,0.4810602068901062,0.0002799736394081265,0.4987794756889343,0.017734887078404427,-5.283371448516846,0.4668581485748291,0.001557089388370514,0.47847795486450195,0.011619806289672852,-2.2701735496520996,0.7464061975479126,0.007558868266642094,0.7686434388160706,0.02223724126815796,-1.4908686876296997,0.3437865376472473,0.00280736293643713,0.33000001311302185,0.013786524534225464,-1.9849647283554077,0.040045589208602905,0.0,0.040045589208602905,0.0006714746123179793,0.0,0.0006714746123179793,1.0,1.0,-18.51359748840332,1784735869.4869132,8.109494686126709,,0.0,0.0,0.0,,False,2.800715446472168
1,0.0004041448119096458,2.0073082396265818e-07,0.00011652048124233261,0.0002751441206783056,2.6142905085180246e-07,7.710850331932306e-05,0.0003492074611131102,-13.17025089263916,0.010777980089187622,0.0007527879788540304,0.01234030444175005,0.480092316865921,0.0002794522442854941,0.4939645528793335,0.013959934934973717,-5.503390312194824,0.464108407497406,0.001520728226751089,0.47744259238243103,0.013334184885025024,-2.26688551902771,0.7630223631858826,0.006873565260320902,0.7590948343276978,0.0039275288581848145,-1.5699756145477295,0.34483352303504944,0.002618448343127966,0.33000001311302185,0.014833509922027588,-2.011631965637207,0.040886636823415756,0.0,0.040886636823415756,0.0006453837850131094,0.0,0.0006453837850131094,1.0,1.0,-18.706405639648438,1784735869.5917907,8.214372158050537,,0.6254495825799289,0.23685768921527273,0.0,,False,2.800715446472168
2,0.0004217707901261747,2.0021386148982856e-07,0.00012234118185006082,0.000276344595476985,2.583948344181408e-07,8.082135900622234e-05,0.0003576134913600981,-13.160571098327637,0.01127675175666809,0.0007415092550218105,0.014018576592206955,0.4790610373020172,0.00027807988226413727,0.49722298979759216,0.018367746844887733,-5.26116943359375,0.46154099702835083,0.0014717673184350133,0.4742232859134674,0.012682288885116577,-2.287065267562866,0.7782643437385559,0.006250734906643629,0.7637578248977661,0.014506518840789795,-1.6017563343048096,0.3454841375350952,0.0024554876144975424,0.33000001311302185,0.015484124422073364,-2.0369553565979004,0.04182938486337662,0.0,0.04182938486337662,0.0006271644379012287,0.0,0.0006271644379012287,1.0,1.0,-18.513038635253906,1784735869.6770873,8.299668788909912,,1.444266169554389,0.4990387693912388,0.0,,False,2.800715446472168
3,0.0004371826071292162,1.968080454162191e-07,0.00015561794862151146,0.0002810040023177862,2.5206895770679694e-07,0.00010277888213749975,0.0003332309424877167,-13.215004920959473,0.012164384126663208,0.0007242046413011849,0.01600576378405094,0.4783048629760742,0.0002743293880484998,0.49857842922210693,0.020634284242987633,-5.118612289428711,0.4594821035861969,0.001397616695612669,0.4666751027107239,0.0071929991245269775,-2.3490452766418457,0.7937090396881104,0.00566062843427062,0.7795708179473877,0.014138221740722656,-1.6505156755447388,0.3458123207092285,0.0023080313112586737,0.33000001311302185,0.015812307596206665,-2.0625767707824707,0.04323050379753113,0.0,0.04323050379753113,0.0006195498863235116,0.0,0.0006195498863235116,1.0,1.0,-18.484416961669922,1784735869.7817535,8.404335021972656,,2.2917044301128335,0.7868412637517752,0.0,,False,2.800715446472168
4,0.0004485516110435128,1.907564097791692e-07,0.0001755815901560709,0.0002896296791732311,2.424302749659546e-07,0.00011596296826610342,0.0003235316835343838,-13.257020950317383,0.01363113522529602,0.0007008551619946957,0.018347634002566338,0.4774276614189148,0.0002672927803359926,0.4920293688774109,0.015344550833106041,-5.492608070373535,0.4572698771953583,0.001299110590480268,0.46362459659576416,0.006354719400405884,-2.388556718826294,0.809014081954956,0.005121730733662844,0.7940911054611206,0.01492297649383545,-1.6964527368545532,0.34580180048942566,0.0021911528892815113,0.33000001311302185,0.01580178737640381,-2.0857467651367188,0.04433530196547508,0.0,0.04433530196547508,0.000614787160884589,0.0,0.000614787160884589,1.0,1.0,-18.845386505126953,1784735869.8857179,8.508299350738525,,2.778173147214247,1.0978137524665597,0.0,,False,2.800715446472168
5,0.0004582084948197007,1.8489463116111438e-07,0.00016759030404500663,0.00030006770975887775,2.3250640879268758e-07,0.0001104377515730448,0.00034701364347711205,-13.245309829711914,0.015530794858932495,0.0006777995731681585,0.020054008811712265,0.4764455258846283,0.00025962531799450517,0.4959305226802826,0.02000311389565468,-5.19231653213501,0.4553815424442291,0.0012044801842421293,0.45909878611564636,0.0037172436714172363,-2.4361789226531982,0.8236899375915527,0.004659471567720175,0.8089048862457275,0.014785051345825195,-1.7420306205749512,0.3451063632965088,0.0021030271891504526,0.33000001311302185,0.015106350183486938,-2.108994960784912,0.04559838026762009,0.0,0.04559838026762009,0.0006193544249981642,0.0,0.0006193544249981642,1.0,1.0,-18.617252349853516,1784735869.9704566,8.593038082122803,,3.4927760195890976,1.4320344368295375,0.0,,False,2.800715446472168
6,0.00046658195788040757,1.7779751715352177e-07,0.00022375928529072553,0.00030928640626370907,2.2127041177100182e-07,0.0001472479198127985,0.00029192346846684813,-13.370227813720703,0.017354518175125122,0.0006540714530274272,0.022142618894577026,0.47548815608024597,0.00024886440951377153,0.49469882249832153,0.01979837380349636,-5.218578338623047,0.4540972113609314,0.001099664717912674,0.45385268330574036,0.00024452805519104004,-2.4874091148376465,0.8371649384498596,0.004264939110726118,0.8292213678359985,0.007943570613861084,-1.8023276329040527,0.34462881088256836,0.0020350052509456873,0.33000001311302185,0.014628797769546509,-2.1271097660064697,0.04661580175161362,0.0,0.04661580175161362,0.0006230726139619946,0.0,0.0006230726139619946,1.0,1.0,-18.788793563842773,1784735870.0771441,8.69972562789917,,4.0358376779746905,1.7843699264140729,0.0,,False,2.800715446472168
7,0.0004747321945615113,1.695553066838329e-07,0.0002594420511741191,0.00031331717036664486,2.0906411180021678e-07,0.00017076701624318957,0.000258206098806113,-13.462199211120605,0.019146621227264404,0.0006290634628385305,0.02466844953596592,0.47491455078125,0.00023437451454810798,0.49224376678466797,0.01818769797682762,-5.362176895141602,0.45344606041908264,0.0009730211459100246,0.4526808559894562,0.0007652044296264648,-2.5483131408691406,0.8497672080993652,0.003918035421520472,0.7645795345306396,0.08518767356872559,-0.9260497093200684,0.3432440161705017,0.001966416835784912,0.33000001311302185,0.013244003057479858,-2.1522328853607178,0.04790477082133293,0.0,0.04790477082133293,0.0006358899408951402,0.0,0.0006358899408951402,1.0,1.0,-19.026098251342773,1784735870.1930208,8.81560230255127,,4.3415946488602835,2.161828535352856,0.0,,False,2.800715446472168
8,0.0004851929843425751,1.5946937992339372e-07,0.00022353942040354013,0.0003116705920547247,1.944896439454169e-07,0.0001469768612878397,0.0003091708349529654,-13.42988395690918,0.020554274320602417,0.0006050984375178814,0.02649892121553421,0.47400763630867004,0.00021759966330137104,0.49229636788368225,0.019230613484978676,-5.285846710205078,0.4531516432762146,0.0008571984362788498,0.451491117477417,0.0016605257987976074,-2.6103734970092773,0.8560683727264404,0.003680621040984988,0.8662156462669373,0.010147273540496826,-1.8694106340408325,0.34414154291152954,0.001964972820132971,0.33000001311302185,0.01414152979850769,-2.146312952041626,0.045399341732263565,0.0,0.045399341732263565,0.0006115413270890713,0.0,0.0006115413270890713,1.0,1.0,-18.963748931884766,1784735870.2763054,8.898886919021606,,4.709700939203884,2.533367210972548,0.0,,False,2.800715446472168
9,0.0004879047628492117,1.5485260007608304e-07,0.00028540103812702,0.00031951162964105606,1.8690697345391527e-07,0.0001877012982731685,0.00024162310000974685,-13.56995964050293,0.02301773428916931,0.0005849853623658419,0.02855459414422512,0.47382989525794983,0.0002064026048174128,0.4902842044830322,0.017360907047986984,-5.444857597351074,0.4537787139415741,0.0007520201615989208,0.44336456060409546,0.010414153337478638,-2.6053266525268555,0.8731087446212769,0.003344725351780653,0.8797914981842041,0.006682753562927246,-1.9245707988739014,0.3405293822288513,0.0018464209279045463,0.33000001311302185,0.010529369115829468,-2.1982920169830322,0.05072620138525963,0.0,0.05072620138525963,0.0006734789349138737,0.0,0.0006734789349138737,1.0,1.0,-19.2285099029541,1784735870.3816576,9.004239082336426,,4.813046258478149,2.956884951533646,0.0,,False,2.800715446472168
