window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,traffic_light_state_pred_mean,traffic_light_state_pred_var,traffic_light_state_actual,traffic_light_state_residual,traffic_light_state_nll,traffic_light_detected_pred,traffic_light_detected_actual,traffic_light_detected_residual,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,traffic_light_discrepancy_calibrated_pred,traffic_light_discrepancy_calibrated_residual,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_state,cusum_tl_discrepancy,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.000967231229878962,2.045282769813639e-07,0.00102293211966753,0.0006306858267635107,2.1190426480188762e-07,0.0005915624205954373,6.806783494539559e-05,-13.535772323608398,0.111603744328022,0.000565643422305584,0.0972587838768959,0.5451936721801758,0.00028680593823082745,0.5509395599365234,0.015452932566404343,-5.739794731140137,0.5329028367996216,0.0003658729838207364,0.5776757001876831,0.04477286338806152,-0.2981855869293213,0.9824442863464355,0.004346682224422693,1.0,0.017555713653564453,-1.764780044555664,0.39108729362487793,0.00491955503821373,0.33000001311302185,0.06108728051185608,-1.3590624332427979,0.5794337391853333,1.0,0.42056626081466675,0.013715061359107494,0.0,0.013715061359107494,0.004752533510327339,0.004752533510327339,1.0,3.0,-18.276702880859375,1784744292.4340687,2.9883275032043457,,0.0,0.0,0.0,,False,52.50198245048523
1,0.0009924311889335513,2.1461299581915227e-07,0.0011604797327890992,0.0006818808615207672,2.2197255589162523e-07,0.0006730665918439627,0.000168279540957883,-13.433725357055664,0.11643896996974945,0.0005747438408434391,0.10320267826318741,0.5461841225624084,0.0002902542182710022,0.5516623258590698,0.014325156807899475,-5.7611799240112305,0.5332948565483093,0.000363315106369555,0.5744128823280334,0.04111802577972412,-0.7144243717193604,0.9843817949295044,0.00442145811393857,1.0,0.015618205070495605,-1.7641197443008423,0.3836897611618042,0.004945553373545408,0.33000001311302185,0.05368974804878235,-1.4442623853683472,0.5653327703475952,1.0,0.4346672296524048,0.014219858683645725,0.0,0.014219858683645725,0.004974257666617632,0.004974257666617632,1.0,3.0,-18.39988136291504,1784744292.5493572,3.1036159992218018,,0.0,0.0,0.0,,False,52.50198245048523
2,0.001035178080201149,2.1644112280228e-07,0.0010161034297198057,0.0007040437776595354,2.2013851719293598e-07,0.0005938246613368392,0.00011185748007846996,-13.471168518066406,0.12157619744539261,0.0005688723758794367,0.10763254016637802,0.5474762320518494,0.0002814181207213551,0.5526021718978882,0.014856003224849701,-5.768314361572266,0.5331942439079285,0.00034056807635352015,0.5734878182411194,0.04029357433319092,-0.6898858547210693,0.9878885746002197,0.004313891287893057,1.0,0.012111425399780273,-1.7870172262191772,0.37903493642807007,0.004822105169296265,0.33000001311302185,0.04903492331504822,-1.4990211725234985,0.5601937770843506,1.0,0.4398062229156494,0.015425479970872402,0.0,0.015425479970872402,0.005512352101504803,0.005512352101504803,1.0,3.0,-18.430761337280273,1784744292.654575,3.208833932876587,,0.0,0.0,0.0,,False,52.50198245048523
3,0.001071281498298049,2.17686178416443e-07,0.00122100580483675,0.0007288889028131962,2.1771212743715296e-07,0.0007173476042225957,0.0001501684746472165,-13.450478553771973,0.12627771496772766,0.0005604833131656051,0.11411429196596146,0.5481429100036621,0.0002712836430873722,0.5539917945861816,0.013496603816747665,-5.816617012023926,0.5325751900672913,0.0003168723196722567,0.5718003511428833,0.03922516107559204,-0.6817545890808105,0.9920326471328735,0.004189623985439539,1.0,0.007967352867126465,-1.8110579252243042,0.37373197078704834,0.004697720054537058,0.33000001311302185,0.04373195767402649,-1.5578460693359375,0.5532963871955872,1.0,0.44670361280441284,0.016767974942922592,0.0,0.016767974942922592,0.006125088781118393,0.006125088781118393,1.0,3.0,-18.44464874267578,1784744292.7396328,3.293891668319702,,0.0,0.0,0.0,,False,52.50198245048523
4,0.0011086604790762067,2.1832730112691934e-07,0.0010581300593912601,0.0007595412898808718,2.1577596953648026e-07,0.0006251467275433242,0.00014358002226799726,-13.457569122314453,0.13122022151947021,0.0005508037284016609,0.11882826685905457,0.5483466386795044,0.00025940733030438423,0.5545181035995483,0.013843681663274765,-5.8299360275268555,0.5317322015762329,0.00029229410574771464,0.56905198097229,0.03731977939605713,-0.7674627304077148,0.9952409267425537,0.004035501275211573,1.0,0.004759073257446289,-1.834567666053772,0.3678719401359558,0.004601652268320322,0.33000001311302185,0.03787192702293396,-1.61588716506958,0.5513247847557068,1.0,0.4486752152442932,0.018621578812599182,0.0,0.018621578812599182,0.006993221119046211,0.006993221119046211,1.0,3.0,-18.5052490234375,1784744292.846414,3.4006729125976562,,0.0,0.0,0.0,,False,52.50198245048523
5,0.001144832232967019,2.1948061146304099e-07,0.001370733487419784,0.0007951634470373392,2.1621188750486908e-07,0.0008157720440067351,0.00022683934366796166,-13.384389877319336,0.13626301288604736,0.0005404286202974617,0.1246233806014061,0.548097550868988,0.0002461893600411713,0.5549613833427429,0.013512706384062767,-5.857372760772705,0.5307461023330688,0.0002682363847270608,0.5663902163505554,0.03564411401748657,-0.8246300220489502,0.9960376024246216,0.00384162412956357,1.0,0.003962397575378418,-1.8599480390548706,0.36340731382369995,0.0045417435467243195,0.33000001311302185,0.0334073007106781,-1.6554181575775146,0.5565119981765747,1.0,0.4434880018234253,0.021287698298692703,0.0,0.021287698298692703,0.008283798582851887,0.008283798582851887,1.0,3.0,-18.482603073120117,1784744292.940781,3.495039939880371,,0.0,0.0,0.0,,False,52.50198245048523
6,0.001188912196084857,2.1994542009906581e-07,0.001395671395584941,0.000833046855404973,2.169755362046999e-07,0.0008391175651922822,0.00020684830087702721,-13.40153980255127,0.1418723315000534,0.000529270269908011,0.13156890869140625,0.5475178956985474,0.0002318905753782019,0.5550384521484375,0.012756146490573883,-5.896510124206543,0.5295712351799011,0.0002446819853503257,0.5634426474571228,0.03387141227722168,-0.8944211006164551,0.9946534633636475,0.00364342937245965,1.0,0.005346536636352539,-1.8845536708831787,0.35991042852401733,0.004512160085141659,0.33000001311302185,0.029910415410995483,-1.68241548538208,0.5682054162025452,1.0,0.43179458379745483,0.02484879270195961,0.0,0.02484879270195961,0.010078418999910355,0.010078418999910355,1.0,2.0,-18.56595802307129,1784744293.0441368,3.598395586013794,,0.0,0.0,0.0,,False,52.50198245048523
7,0.0012282757088541985,2.1686759055228322e-07,0.0012574642896652222,0.0008667896036058664,2.1360079927035258e-07,0.0007619014359079301,0.00010887378448387608,-13.485973358154297,0.14707636833190918,0.000519513909239322,0.13653115928173065,0.5467051863670349,0.000217474575038068,0.5548466444015503,0.01332234125584364,-5.900728225708008,0.5281442999839783,0.00022307939070742577,0.5609851479530334,0.032840847969055176,-0.8677043914794922,0.9935905933380127,0.0035518379881978035,1.0,0.006409406661987305,-1.8954236507415771,0.3574577569961548,0.004511494655162096,0.33000001311302185,0.027457743883132935,-1.698068618774414,0.5787753462791443,1.0,0.4212246537208557,0.028030604124069214,0.0,0.028030604124069214,0.011744755320250988,0.011744755320250988,1.0,3.0,-18.64040756225586,1784744293.1484725,3.7027313709259033,,0.0,0.013982965088410904,0.0,,False,52.50198245048523
8,0.0012618002947419882,2.1040355591139814e-07,0.0015024435706436634,0.0009041295852512121,2.064305277826861e-07,0.0009142887429334223,0.00024085762561298907,-13.408028602600098,0.15239611268043518,0.0005092245992273092,0.14269661903381348,0.5461785793304443,0.000202906274353154,0.5503708124160767,0.010566692799329758,-6.0691328048706055,0.5267704725265503,0.00020276199211366475,0.5567935705184937,0.03002309799194336,-1.1100306510925293,0.9936196804046631,0.0035299104638397694,1.0,0.006380319595336914,-1.8985366821289062,0.3572574853897095,0.004522882867604494,0.33000001311302185,0.027257472276687622,-1.6982299089431763,0.5910067558288574,1.0,0.4089932441711426,0.03031451441347599,0.0,0.03031451441347599,0.012974867597222328,0.012974867597222328,1.0,3.0,-18.818349838256836,1784744293.242806,3.797064781188965,,0.0,0.028127220345584014,0.0,,False,52.50198245048523
9,0.0012884227326139808,2.0011900403460459e-07,0.0015923356404528022,0.0009448062628507614,1.9523450589531421e-07,0.0009756190702319145,0.00030547092319466174,-13.365630149841309,0.15779738128185272,0.0004972089664079249,0.14977054297924042,0.5454956293106079,0.00018784905842039734,0.5474571585655212,0.00826303381472826,-6.180275917053223,0.525309145450592,0.00018262311641592532,0.5549152493476868,0.029606103897094727,-0.9852945804595947,0.9928336143493652,0.003562790108844638,1.0,0.007166385650634766,-1.892459750175476,0.3575291633605957,0.004496051464229822,0.33000001311302185,0.027529150247573853,-1.6990593671798706,0.60306715965271,1.0,0.39693284034729004,0.032189518213272095,0.0,0.032189518213272095,0.014004897326231003,0.014004897326231003,1.0,3.0,-18.80249786376953,1784744293.3499427,3.9042015075683594,,0.0,0.04310093383945146,0.0,,False,52.50198245048523
