window,position_pred_mean_0,position_pred_var_0,position_actual_0,position_pred_mean_1,position_pred_var_1,position_actual_1,position_residual_l2,position_nll,velocity_pred_mean_0,velocity_pred_var_0,velocity_actual_0,velocity_pred_mean_1,velocity_pred_var_1,velocity_actual_1,velocity_residual_l2,velocity_nll,steering_pred_mean,steering_pred_var,steering_actual,steering_residual,steering_nll,acceleration_pred_mean,acceleration_pred_var,acceleration_actual,acceleration_residual,acceleration_nll,traffic_light_state_pred_mean,traffic_light_state_pred_var,traffic_light_state_actual,traffic_light_state_residual,traffic_light_state_nll,traffic_light_detected_pred,traffic_light_detected_actual,traffic_light_detected_residual,traffic_light_discrepancy_pred,traffic_light_discrepancy_actual,traffic_light_discrepancy_residual,traffic_light_discrepancy_calibrated_pred,traffic_light_discrepancy_calibrated_residual,has_adjacent_lane_actual,n_objects_actual,combined_nll,t_sim,t_bag_rel,t_rel_fault,cusum_combined,cusum_tl_state,cusum_tl_discrepancy,permanent_stop_rel_s,likely_static_collision,mrm_first_trigger_rel_s
0,0.001039208727888763,2.194370694041936e-07,0.0010423604398965836,0.0006613198202103376,2.086715085169999e-07,0.0005988226039335132,6.257663335418329e-05,-13.510093688964844,0.10994968563318253,0.0005076767411082983,0.10440424829721451,0.5786123275756836,0.0004002565110567957,0.5637180209159851,0.015893150120973587,-5.559248924255371,0.5548922419548035,0.00047518746578134596,0.5918811559677124,0.036988914012908936,-1.4673408269882202,0.9530652761459351,0.003855012124404311,1.0,0.04693472385406494,-1.5745371580123901,0.33186283707618713,0.0035239742137491703,0.3296777307987213,0.0021851062774658203,-1.9044668674468994,0.6597592830657959,1.0,0.3402407169342041,0.030953073874115944,0.0,0.030953073874115944,0.013323654420673847,0.013323654420673847,1.0,2.0,-18.691164016723633,1784746919.0575004,3.0012729167938232,,0.0,0.0,0.0,,False,32.90833067893982
1,0.001072919461876154,2.1187867105254554e-07,0.0011215453268960118,0.0006810557097196579,2.0125048649788368e-07,0.0006517066503874958,5.679649984813295e-05,-13.547386169433594,0.11330456286668777,0.0004983316175639629,0.10894421488046646,0.5777819156646729,0.0003857007250189781,0.5649029016494751,0.01359711866825819,-5.660370349884033,0.5534372329711914,0.0004499752540141344,0.5903179049491882,0.036880671977996826,-1.4228217601776123,0.9553713798522949,0.0037488366942852736,1.0,0.04462862014770508,-1.608572244644165,0.33105266094207764,0.0034400871954858303,0.3296777307987213,0.0013749301433563232,-1.9169158935546875,0.6785569190979004,1.0,0.3214430809020996,0.03257228806614876,0.0,0.03257228806614876,0.01421733945608139,0.01421733945608139,1.0,2.0,-18.787094116210938,1784746919.1517484,3.0955209732055664,,0.0,0.1732507176261997,0.0,,False,32.90833067893982
2,0.0011019502999261022,2.024929415256338e-07,0.001162663334980607,0.0007082340307533741,1.9246185445354058e-07,0.0006796283414587379,6.711450987495482e-05,-13.588859558105469,0.11688246577978134,0.00048805875121615827,0.11550188809633255,0.5764410495758057,0.0003659535723272711,0.5661628842353821,0.010370471514761448,-5.7848734855651855,0.5514304041862488,0.00041784188942983747,0.5855783820152283,0.03414797782897949,-1.5758997201919556,0.9583686590194702,0.0036266641691327095,1.0,0.041631340980529785,-1.651834487915039,0.32993948459625244,0.00334727531298995,0.33000001311302185,6.052851676940918e-05,-1.9308652877807617,0.6961419582366943,1.0,0.30385804176330566,0.03401804342865944,0.0,0.03401804342865944,0.015026233159005642,0.015026233159005642,1.0,2.0,-19.004709243774414,1784746919.2564387,3.2002112865448,,0.0,0.3604508294784736,0.0,,False,32.90833067893982
3,0.001132328063249588,1.8788344391396095e-07,0.0010594932828098536,0.0007543337997049093,1.7879372649076686e-07,0.0006233684252947569,0.00014985604502726346,-13.61227798461914,0.12197895348072052,0.0004730087530333549,0.11930551379919052,0.5744192004203796,0.0003319091920275241,0.5661911964416504,0.008651435375213623,-5.886104583740234,0.548404335975647,0.0003647487610578537,0.5832914113998413,0.034887075424194336,-1.3707926273345947,0.9635056257247925,0.003440314903855324,1.0,0.03649437427520752,-1.7235939502716064,0.32674795389175415,0.0031896010041236877,0.33000001311302185,0.0032520592212677,-1.9533333778381348,0.7129978537559509,1.0,0.2870021462440491,0.03493480011820793,0.0,0.03493480011820793,0.015544370748102665,0.015544370748102665,1.0,2.0,-19.00655746459961,1784746919.3608325,3.304605007171631,,0.0,0.5701190313881206,0.0,,False,32.90833067893982
4,0.0011691830586642027,1.7810039310006687e-07,0.001503304927609861,0.0007968537975102663,1.692701090405535e-07,0.0008936786907725036,0.0003478685102891177,-13.387362480163574,0.12704059481620789,0.0004613334604073316,0.12813417613506317,0.5719046592712402,0.0003089689707849175,0.5668076276779175,0.005213026888668537,-6.000613689422607,0.5454157590866089,0.0003288175503257662,0.5781530737876892,0.03273731470108032,-1.461389422416687,0.9671740531921387,0.0033012772910296917,1.0,0.03282594680786133,-1.7745834589004517,0.32581496238708496,0.003068457590416074,0.33000001311302185,0.00418505072593689,-1.9714975357055664,0.729061484336853,1.0,0.270938515663147,0.03576575964689255,0.0,0.03576575964689255,0.016017455607652664,0.016017455607652664,1.0,2.0,-18.918546676635742,1784746919.4550786,3.398851156234741,,0.0,0.7979513911651992,0.0,,False,32.90833067893982
5,0.0012098271399736404,1.706500682985279e-07,0.0009923795005306602,0.0008397321216762066,1.6187907192488638e-07,0.0005942646530456841,0.0003279295051470399,-13.447507858276367,0.1322069764137268,0.0004518029745668173,0.13309474289417267,0.5693961381912231,0.0002919996913988143,0.5665291547775269,0.003001286881044507,-6.067687034606934,0.5425283908843994,0.00030187980155460536,0.574630618095398,0.032102227210998535,-1.4269094467163086,0.969819188117981,0.003184691071510315,1.0,0.030180811882019043,-1.8127521276474,0.32470113039016724,0.0029838907066732645,0.33000001311302185,0.005298882722854614,-1.983620047569275,0.7467451095581055,1.0,0.25325489044189453,0.03740522637963295,0.0,0.03740522637963295,0.01696024090051651,0.01696024090051651,1.0,2.0,-19.015113830566406,1784746919.5503914,3.494163990020752,,0.0,1.0379062628059863,0.0,,False,32.90833067893982
6,0.001246295403689146,1.652860674994372e-07,0.0016433867858722806,0.000878295861184597,1.5641981576663966e-07,0.0009955032728612423,0.00041402794886380434,-13.284369468688965,0.1368367075920105,0.0004443891521077603,0.13910074532032013,0.5673955082893372,0.0002803540846798569,0.5640850067138672,0.004010646604001522,-6.085943222045898,0.5402076244354248,0.00028292645583860576,0.5711493492126465,0.03094172477722168,-1.4742809534072876,0.9715225696563721,0.0030950007494539022,1.0,0.02847743034362793,-1.8390330076217651,0.3234398365020752,0.0029321343172341585,0.33000001311302185,0.006560176610946655,-1.9897351264953613,0.7633035182952881,1.0,0.23669648170471191,0.03953356295824051,0.0,0.03953356295824051,0.018202317878603935,0.018202317878603935,1.0,2.0,-18.8902645111084,1784746919.6545806,3.598353147506714,,0.0,1.2839762133728598,0.0,,False,32.90833067893982
7,0.0012904286850243807,1.6048976192450937e-07,0.0014531356282532215,0.0009209781419485807,1.514597158802644e-07,0.0008863062830641866,0.00016636011423543096,-13.749667167663574,0.14180243015289307,0.0004377027216833085,0.1441897302865982,0.5652174949645996,0.0002705056394916028,0.5606968402862549,0.005112290848046541,-6.092432022094727,0.5377978086471558,0.0002664006897248328,0.5698022842407227,0.032004475593566895,-1.273861050605774,0.9728540182113647,0.003017744282260537,1.0,0.027145981788635254,-1.8605890274047852,0.32233160734176636,0.002890931209549308,0.3296777307987213,0.007346123456954956,-1.9948163032531738,0.7791803479194641,1.0,0.2208196520805359,0.04204262048006058,0.0,0.04204262048006058,0.01969209685921669,0.01969209685921669,1.0,2.0,-19.260543823242188,1784746919.7598279,3.7036004066467285,,0.05564837357432495,1.5351273406975459,0.0,,False,32.90833067893982
8,0.0013295672833919525,1.5641617778783257e-07,0.0013182678958401084,0.0009616871830075979,1.4716815144311113e-07,0.0008106865570880473,0.00015142280608415604,-13.785466194152832,0.14650484919548035,0.0004317511338740587,0.149219810962677,0.5633660554885864,0.0002633249096106738,0.5590603351593018,0.00509021058678627,-6.11327600479126,0.5357604026794434,0.0002537393302191049,0.5675732493400574,0.031812846660614014,-1.2263778448104858,0.9739235639572144,0.0029550776816904545,1.0,0.026076436042785645,-1.8781236410140991,0.32149356603622437,0.002859309548512101,0.3296777307987213,0.008184164762496948,-1.9979361295700073,0.7935243248939514,1.0,0.20647567510604858,0.04480520263314247,0.0,0.04480520263314247,0.021363239735364914,0.021363239735364914,1.0,2.0,-19.289276123046875,1784746919.8541846,3.797957181930542,,0.1400290469533374,1.7893982943390654,0.0,,False,32.90833067893982
9,0.001370980404317379,1.5255601226726867e-07,0.0015504596522077918,0.001002190401777625,1.4297670247742644e-07,0.0009613221045583487,0.00018407340394333005,-13.778863906860352,0.15139734745025635,0.0004260202404111624,0.1551731526851654,0.561796247959137,0.00025774797541089356,0.5580418109893799,0.0053247069008648396,-6.130321502685547,0.5339251756668091,0.00024316551571246237,0.5633615851402283,0.02943640947341919,-1.4602326154708862,0.9748928546905518,0.002901002997532487,1.0,0.025107145309448242,-1.8937642574310303,0.3211107850074768,0.002831126330420375,0.33000001311302185,0.008889228105545044,-2.0006463527679443,0.8082666397094727,1.0,0.19173336029052734,0.04803212732076645,0.0,0.04803212732076645,0.023354673758149147,0.023354673758149147,1.0,2.0,-19.413236618041992,1784746919.9588888,3.9026613235473633,,0.34837021532746704,2.046379471178522,0.0,,False,32.90833067893982
10,0.0014058552915230393,1.4854607854886126e-07,0.0016611426835879683,0.00103791244328022,1.3884574912026437e-07,0.0010431461269035935,0.00025534103042446077,-13.698795318603516,0.156096413731575,0.0004194675129838288,0.16105550527572632,0.5607359409332275,0.0002529691846575588,0.5565214157104492,0.0065080574713647366,-6.127084732055664,0.5324429273605347,0.00023357891768682748,0.5605717301368713,0.02812880277633667,-1.5683475732803345,0.975662112236023,0.0028499076142907143,1.0,0.02433788776397705,-1.907374382019043,0.3187711238861084,0.002801368711516261,0.33000001311302185,0.011228889226913452,-1.9973803758621216,0.8205001354217529,1.0,0.17949986457824707,0.051689840853214264,0.0,0.051689840853214264,0.025661291554570198,0.025661291554570198,0.0,2.0,-19.3846378326416,1784746920.0578897,4.001662254333496,,0.528112598301206,2.3000946711121557,0.0,,False,32.90833067893982
11,0.0014318618923425674,1.529992204041264e-07,0.0016512356232851744,0.0010650071781128645,1.4353918231790885e-07,0.0010435684816911817,0.00022041880583856255,-13.727994918823242,0.15809939801692963,0.0004284486058168113,0.16688698530197144,0.5563840866088867,0.0002611276286188513,0.5691168308258057,0.015470761805772781,-5.764497756958008,0.5292686223983765,0.00024131675309035927,0.5583158731460571,0.029047250747680664,-1.4975553750991821,0.9760456085205078,0.0029594413936138153,1.0,0.023954391479492188,-1.8954927921295166,0.3266175389289856,0.002936101984232664,0.33000001311302185,0.003382474184036255,-1.994449257850647,0.8227556943893433,1.0,0.17724430561065674,0.047471217811107635,0.0,0.047471217811107635,0.023005541414022446,0.023005541414022446,0.0,2.0,-19.08837127685547,1784746920.153717,4.097489595413208,,0.41158842548881225,2.550878753034315,0.0,,False,32.90833067893982
12,0.0014631061349064112,1.518656915777683e-07,0.001705144182778895,0.001089327735826373,1.4255456903811137e-07,0.001092048711143434,0.00024205334193538874,-13.701126098632812,0.16204506158828735,0.0004237166722305119,0.17099857330322266,0.5547904968261719,0.0002630230155773461,0.5734372138977051,0.02068490721285343,-5.411413669586182,0.5276642441749573,0.00024018548720050603,0.5562347769737244,0.02857053279876709,-1.548850417137146,0.9768596887588501,0.0029287494253367186,1.0,0.023140311241149902,-1.906234622001648,0.3255155682563782,0.002957825316116214,0.33000001311302185,0.004484444856643677,-1.9893124103546143,0.8243895769119263,1.0,0.17561042308807373,0.04577488824725151,0.0,0.04577488824725151,0.02195727452635765,0.02195727452635765,0.0,2.0,-18.804683685302734,1784746920.2612262,4.204998731613159,,0.011376661123684073,2.7965259874604413,0.0,,False,32.90833067893982
13,0.0014908947050571442,1.5025557331682649e-07,0.0017727089580148458,0.0011142442235723138,1.41046868407102e-07,0.0011418971698731184,0.0002831677265930921,-13.63768196105957,0.16617992520332336,0.0004191880871076137,0.17594631016254425,0.5537995100021362,0.00026500222156755626,0.5727670788764954,0.021334266290068626,-5.376030921936035,0.5263946056365967,0.00023810267157386988,0.5527015328407288,0.02630692720413208,-1.7991968393325806,0.9770827293395996,0.0029210008215159178,1.0,0.02291727066040039,-1.9090749025344849,0.3227582573890686,0.0029705853667110205,0.33000001311302185,0.007241755723953247,-1.9817326068878174,0.8245793581008911,1.0,0.1754206418991089,0.04473239183425903,0.0,0.04473239183425903,0.021318791434168816,0.021318791434168816,0.0,2.0,-18.838106155395508,1784746920.3561945,4.299967050552368,,0.0,3.034593418419771,0.0,,False,32.90833067893982
14,0.0015236219624057412,1.4886764176935685e-07,0.0018143781926482916,0.0011433905456215143,1.3953199129446148e-07,0.001183020300231874,0.00029344455106183887,-13.625144958496094,0.17075785994529724,0.00041563587728887796,0.18171656131744385,0.5532004833221436,0.00026710701058618724,0.5710261464118958,0.020924802869558334,-5.429627418518066,0.5253344178199768,0.00023534463252872229,0.550885021686554,0.02555060386657715,-1.8713181018829346,0.9771908521652222,0.0029231964144855738,1.0,0.022809147834777832,-1.9096126556396484,0.3209155797958374,0.0029899703804403543,0.3296777307987213,0.008762151002883911,-1.9744685888290405,0.8258088231086731,1.0,0.1741911768913269,0.044241324067115784,0.0,0.044241324067115784,0.021019568666815758,0.021019568666815758,0.0,2.0,-18.90450668334961,1784746920.462524,4.406296491622925,,0.0,3.2653968313203237,0.0,,False,32.90833067893982
15,0.0015635244781151414,1.47569537034542e-07,0.001798597164452076,0.0011804518289864063,1.381697387614622e-07,0.0011817020131275058,0.00023507600417360663,-13.736761093139648,0.17593322694301605,0.0004121943493373692,0.1859966665506363,0.5522291660308838,0.0002700999903026968,0.5676050782203674,0.018376383930444717,-5.606993675231934,0.5240367650985718,0.00023294593847822398,0.5454571843147278,0.021420419216156006,-2.27856183052063,0.9771192073822021,0.002935207448899746,1.0,0.02288079261779785,-1.907368779182434,0.3202818036079407,0.003020193660631776,0.33000001311302185,0.009718209505081177,-1.9666433334350586,0.8293929696083069,1.0,0.17060703039169312,0.043976277112960815,0.0,0.043976277112960815,0.020858485251665115,0.020858485251665115,0.0,2.0,-19.361637115478516,1784746920.5579367,4.501709222793579,,0.15674166581065307,3.4883749888268945,0.0,,False,32.90833067893982
